adminyear,grade,org_code,DistrictName,SchoolName,subject,tested,wptopdev,wpconvent,item1,item2,item3,item4,item5,item6,item7,item8,item9,item10,item11,item12,item13,item14,item15,item16,item17,item18,item19,item20,item21,item22,item23,item24,item25,item26,item27,item28,item29,item30,item31,item32,item33,item34,item35,item36,item37,item38,item39,item40,item41,item42,item43,item44,item45
2009,07,00650505,Cohasset,"Cohasset Middle/High School",MATH,105,,,0.97,0.9,0.7,0.88,0.85,0.85,0.98,0.9,0.77,0.96,0.94,0.82,0.95,3.21,0.78,0.89,2.97,0.88,0.95,0.88,0.96,3.5,0.81,0.99,0.97,0.8,0.85,0.91,3.33,0.98,0.9,3.35,0.99,0.77,0.94,0.83,0.84,0.85,0.96,,,,,,
2009,08,00650505,Cohasset,"Cohasset Middle/High School",ELA,103,,,0.91,0.78,0.93,0.78,0.8,0.88,0.93,3.52,0.84,0.83,0.8,0.95,0.88,0.9,0.84,0.92,3.08,0.84,0.6,0.88,0.86,0.83,0.87,0.8,0.83,3.18,0.95,0.8,0.89,0.93,0.86,0.9,0.9,0.91,2.78,0.88,0.95,0.95,0.94,0.96,,,,,
2009,08,00650505,Cohasset,"Cohasset Middle/High School",MATH,103,,,0.84,0.74,0.85,0.86,0.96,0.8,0.98,0.71,0.92,0.93,3.07,0.96,0.93,2.89,0.87,0.87,0.67,0.99,0.84,0.94,0.54,3.04,0.54,0.57,0.85,0.86,0.82,0.95,0.88,0.91,0.87,3.33,0.91,0.94,0.76,0.91,0.76,0.9,2.93,,,,,,
2009,08,00650505,Cohasset,"Cohasset Middle/High School",SCI,103,,,0.83,0.9,0.94,0.65,0.83,0.49,0.79,0.57,1.94,0.83,0.83,0.58,0.7,0.65,0.95,0.48,0.84,0.85,2.34,0.97,0.82,0.76,0.65,0.73,0.86,0.27,0.64,0.56,2.77,0.98,0.88,0.66,0.51,0.94,0.38,0.85,0.64,2.31,1.85,,,,,,
2009,10,00650505,Cohasset,"Cohasset Middle/High School",ELA,88,8.38,7.73,0.94,0.99,0.91,0.82,0.82,0.94,0.85,3.02,0.86,0.93,0.85,0.98,0.93,0.97,0.84,0.95,0.97,2.89,0.92,0.98,0.93,0.99,0.97,0.85,0.83,0.76,2.75,0.78,0.84,0.97,0.98,0.84,0.9,0.94,3.33,0.77,0.82,0.77,0.82,0.81,,,,,
2009,10,00650505,Cohasset,"Cohasset Middle/High School",MATH,88,,,0.93,0.65,0.94,0.56,0.61,0.74,0.95,0.66,0.9,0.52,0.74,0.9,0.89,0.86,0.9,0.85,3.39,0.81,0.8,2.63,2.81,0.93,0.89,0.61,0.7,0.63,0.75,0.68,0.78,0.81,3.01,0.67,0.82,0.67,0.82,0.73,0.82,0.52,0.69,0.69,2.82,3.05,,,
2009,HS,00650505,Cohasset,"Cohasset Middle/High School",PHY,96,,,0.79,0.95,0.64,0.52,0.86,0.85,0.53,0.69,0.6,0.82,0.88,2.22,0.81,0.85,0.7,0.79,0.53,0.77,0.83,0.88,0.45,0.91,2.66,0.73,0.9,0.75,0.78,0.94,0.91,0.61,0.88,2.33,0.52,0.93,0.73,0.64,0.89,0.89,0.57,0.7,0.93,0.74,0.63,2.81,2.63
2009,03,00670005,Concord,Alcott,ELA,79,,,0.92,0.99,0.99,0.91,0.91,0.97,0.92,0.87,2.03,0.8,0.95,0.85,0.94,0.84,0.99,0.68,0.84,0.91,0.95,0.94,0.99,0.9,0.95,0.67,0.96,0.91,0.91,0.85,0.85,0.92,0.76,0.81,0.96,1.58,0.87,0.71,0.95,0.73,0.77,0.81,0.84,0.85,,,
2009,03,00670005,Concord,Alcott,MATH,79,,,0.95,0.91,0.89,0.91,0.89,0.92,0.76,0.95,0.92,0.78,0.95,1.53,0.82,1.44,0.72,0.86,0.94,0.53,0.94,1.63,0.96,0.95,0.84,0.96,1.53,0.91,0.57,0.91,0.89,0.52,0.77,0.92,0.89,0.85,1.44,,,,,,,,,,
2009,04,00670005,Concord,Alcott,ELA,74,6.74,6.5,0.8,0.96,0.82,0.96,0.97,0.91,0.97,0.97,2.43,0.88,0.81,0.97,0.95,0.99,0.77,0.89,2.03,0.95,0.88,0.85,0.81,0.93,0.78,0.95,0.91,0.82,2.53,0.84,0.95,0.93,0.78,0.95,0.93,0.89,0.99,2.26,0.95,0.97,0.85,0.89,,,,,
2009,04,00670005,Concord,Alcott,MATH,70,,,0.74,0.9,0.83,3.37,0.81,3.1,0.99,0.63,0.89,0.37,0.71,0.77,0.83,0.87,0.81,0.9,0.81,0.9,0.9,0.87,0.93,0.47,0.9,0.7,0.86,0.84,0.54,3.31,0.91,0.79,0.86,0.96,3.09,0.73,0.84,3.16,0.89,0.8,0.9,,,,,,
2009,05,00670005,Concord,Alcott,ELA,72,,,1,0.97,0.94,0.9,0.81,0.9,0.82,0.94,2.68,0.92,0.86,0.92,0.85,0.99,0.9,0.94,2.79,0.89,0.89,1,0.93,0.96,0.92,0.92,0.88,0.89,2.32,0.99,0.92,0.86,0.83,0.96,0.94,0.82,0.97,2.53,0.92,0.93,0.97,0.82,,,,,
2009,05,00670005,Concord,Alcott,MATH,72,,,0.92,0.96,0.88,0.94,0.88,0.92,0.92,1,0.75,0.72,3.57,0.94,3.72,0.92,0.69,0.86,0.83,0.88,0.75,0.97,0.83,0.92,3.76,0.64,3.46,0.94,2.92,1,0.97,0.92,0.96,0.94,0.88,0.92,0.86,0.99,0.74,0.93,0.92,,,,,,
2009,05,00670005,Concord,Alcott,SCI,72,,,0.94,0.65,0.79,0.72,0.65,0.86,0.85,0.86,0.75,0.94,0.61,0.9,0.85,0.97,0.93,0.74,0.49,2.82,2.25,0.9,0.94,0.86,0.78,0.78,0.9,0.97,0.69,0.65,0.94,2.22,2.51,0.93,0.89,0.46,0.89,0.86,0.75,0.86,3.33,,,,,,
2009,03,00670020,Concord,Thoreau,ELA,75,,,0.92,0.99,0.97,0.92,0.81,0.97,0.91,0.91,1.61,0.8,0.95,0.91,0.92,0.93,0.97,0.71,0.85,0.91,0.92,0.95,0.97,0.97,0.96,0.71,0.93,0.88,0.85,0.88,0.88,0.89,0.72,0.81,0.84,1.6,0.77,0.68,0.87,0.8,0.92,0.85,0.91,0.84,,,
2009,03,00670020,Concord,Thoreau,MATH,75,,,0.95,0.91,0.95,0.89,0.87,0.85,0.49,0.93,0.93,0.77,0.97,1.59,0.64,1.55,0.72,0.72,0.95,0.48,0.85,1.39,0.97,0.81,0.75,0.87,1.57,0.87,0.61,0.92,0.75,0.65,0.76,0.8,0.97,0.91,1.53,,,,,,,,,,
2009,04,00670020,Concord,Thoreau,ELA,75,7.15,6.81,0.87,0.99,0.84,0.92,0.89,0.95,1,0.93,2.48,0.95,0.83,0.99,0.99,1,0.85,0.88,2.41,0.85,0.85,0.91,0.89,0.97,0.75,0.97,0.97,0.96,2.48,0.85,0.91,0.95,0.83,0.83,0.92,0.81,0.97,2.57,0.97,0.93,0.81,0.85,,,,,
2009,04,00670020,Concord,Thoreau,MATH,77,,,0.52,0.99,0.78,3.6,0.71,3.3,0.99,0.49,0.82,0.4,0.66,0.71,0.92,0.94,0.73,0.9,0.9,0.95,0.9,0.96,0.94,0.73,0.86,0.58,0.86,0.91,0.56,3.35,0.94,0.9,0.79,0.94,3.18,0.65,0.84,3.32,0.87,0.78,0.9,,,,,,
2009,05,00670020,Concord,Thoreau,ELA,69,,,1,1,0.96,0.93,0.93,0.96,0.91,0.99,2.67,0.93,0.87,0.9,0.9,0.94,0.94,0.94,2.7,0.94,0.87,1,0.99,0.94,0.87,0.9,0.9,0.91,2.25,1,1,0.83,0.87,0.91,0.99,0.87,1,2.77,0.93,0.96,0.99,0.93,,,,,
2009,05,00670020,Concord,Thoreau,MATH,68,,,0.82,0.96,0.91,0.97,0.87,0.82,0.9,0.91,0.82,0.84,3.74,0.96,3.91,0.91,0.69,0.93,0.82,0.84,0.68,0.97,0.74,0.88,3.85,0.78,3.37,0.99,2.91,0.96,0.88,0.93,0.91,0.99,0.94,0.94,0.93,0.97,0.72,0.96,0.97,,,,,,
2009,05,00670020,Concord,Thoreau,SCI,71,,,0.92,0.68,0.94,0.9,0.76,0.89,0.85,0.92,0.76,0.92,0.7,0.96,0.9,0.94,0.97,0.93,0.68,2.65,2.63,0.97,0.94,0.92,0.77,0.82,0.92,0.97,0.8,0.86,0.97,2.62,2.55,0.97,0.87,0.86,0.96,0.85,0.86,0.83,3.46,,,,,,
2009,03,00670030,Concord,Willard,ELA,67,,,0.91,0.99,0.96,0.91,0.96,0.96,0.93,0.7,1.78,0.84,0.87,0.88,0.85,0.79,0.99,0.69,0.94,0.93,0.93,0.97,0.97,0.97,0.97,0.93,0.97,0.96,0.91,0.87,0.94,0.87,0.82,0.91,0.78,1.63,0.75,0.73,0.9,0.7,0.87,0.84,0.9,0.81,,,
2009,03,00670030,Concord,Willard,MATH,66,,,0.92,0.89,0.94,0.94,0.95,0.94,0.7,0.95,0.94,0.74,0.97,1.45,0.76,1.3,0.67,0.76,0.91,0.64,0.95,1.36,0.94,0.88,0.92,0.95,1.55,0.83,0.73,0.94,0.83,0.62,0.68,0.89,0.94,0.91,1.67,,,,,,,,,,
2009,04,00670030,Concord,Willard,ELA,48,7.15,6.79,0.85,0.96,0.88,0.83,0.92,0.92,0.96,0.88,2.29,0.85,0.79,0.98,0.92,0.94,0.85,0.77,2.04,0.96,0.81,0.94,0.9,0.98,0.81,0.96,0.94,0.81,2.31,0.79,0.92,0.96,0.83,0.88,0.9,0.81,0.98,2.29,0.98,0.94,0.83,0.92,,,,,
2009,04,00670030,Concord,Willard,MATH,49,,,0.43,0.86,0.57,3.41,0.73,3.35,1,0.59,0.84,0.61,0.67,0.69,0.9,0.92,0.82,0.82,0.92,0.88,0.88,0.86,0.9,0.59,0.92,0.71,0.82,0.8,0.67,3.1,0.92,0.82,0.84,0.98,3.12,0.65,0.82,3.33,0.8,0.69,0.86,,,,,,
2009,05,00670030,Concord,Willard,ELA,69,,,1,0.97,1,0.91,0.9,0.96,0.78,0.96,2.57,0.9,0.78,0.93,0.8,0.99,0.96,0.91,2.28,0.99,0.86,0.99,0.96,0.99,0.88,0.9,0.9,0.93,2.2,0.96,0.94,0.84,0.75,0.93,0.96,0.94,0.96,2.39,0.87,0.93,0.91,0.9,,,,,
2009,05,00670030,Concord,Willard,MATH,69,,,0.75,0.9,0.87,0.93,0.87,0.83,0.94,0.88,0.65,0.7,3.55,0.97,3.75,0.77,0.67,0.8,0.83,0.41,0.59,0.97,0.71,0.83,3.65,0.52,3.25,0.94,2.45,0.97,0.83,0.81,0.99,0.96,0.9,0.72,0.88,0.91,0.72,0.9,0.84,,,,,,
2009,05,00670030,Concord,Willard,SCI,69,,,0.91,0.59,0.86,0.83,0.88,0.93,0.65,0.9,0.59,0.99,0.48,0.91,0.7,0.94,0.97,0.48,0.43,2.33,2.2,1,0.84,0.96,0.67,0.65,0.91,0.94,0.67,0.65,0.96,1.87,2.55,0.94,0.84,0.71,0.93,0.78,0.88,0.86,3.36,,,,,,
2009,06,00670305,Concord,"Concord Middle",ELA,200,,,0.91,0.98,0.91,0.81,0.97,0.97,0.81,0.99,2.8,0.95,0.96,0.87,0.78,0.95,0.97,0.91,0.88,3.05,0.97,0.84,0.9,0.76,0.95,0.83,0.9,0.78,2.69,0.96,0.98,0.86,0.92,0.87,0.93,0.78,0.97,2.77,0.83,0.83,0.9,0.96,,,,,
2009,06,00670305,Concord,"Concord Middle",MATH,201,,,0.94,0.9,0.91,0.88,0.77,0.68,2.93,0.68,3.05,0.52,0.74,0.86,0.9,0.66,0.8,0.75,0.82,0.93,0.84,0.89,0.86,0.83,2.93,0.97,0.92,0.83,0.85,0.78,2.61,0.33,0.69,2.51,0.62,0.62,0.7,0.51,0.72,0.56,0.89,,,,,,
2009,07,00670305,Concord,"Concord Middle",ELA,205,8.07,7.38,0.96,0.92,0.78,1,0.91,0.88,0.93,3.03,0.83,0.81,0.92,0.93,0.96,0.67,0.85,0.84,2.99,0.89,0.94,0.87,0.83,0.96,0.75,0.9,0.95,0.93,3.11,0.9,0.95,0.92,0.87,0.93,0.95,0.92,0.88,3.15,0.95,0.93,0.98,0.95,,,,,
2009,07,00670305,Concord,"Concord Middle",MATH,204,,,0.96,0.8,0.5,0.76,0.75,0.91,0.73,0.85,0.73,0.87,0.89,0.74,0.9,3.25,0.81,0.88,3.04,0.87,0.88,0.86,0.87,3.5,0.79,0.92,0.7,0.84,0.75,0.92,3,0.94,0.88,3.51,0.96,0.74,0.78,0.8,0.79,0.84,0.94,,,,,,
2009,08,00670305,Concord,"Concord Middle",ELA,191,,,0.93,0.85,0.94,0.87,0.81,0.81,0.94,2.9,0.92,0.88,0.84,0.96,0.92,0.95,0.89,0.92,2.72,0.85,0.8,0.91,0.87,0.91,0.81,0.87,0.83,2.74,0.97,0.84,0.86,0.98,0.94,0.91,0.92,0.93,2.64,0.85,0.95,0.97,0.92,0.94,,,,,
2009,08,00670305,Concord,"Concord Middle",MATH,191,,,0.72,0.65,0.78,0.92,0.94,0.64,0.82,0.65,0.72,0.88,2.64,0.94,0.93,2.54,0.89,0.84,0.81,0.85,0.46,0.76,0.33,3.01,0.48,0.49,0.85,0.69,0.88,0.93,0.87,0.84,0.77,3.16,0.88,0.9,0.84,0.83,0.73,0.81,2.49,,,,,,
2009,08,00670305,Concord,"Concord Middle",SCI,191,,,0.86,0.95,0.86,0.72,0.92,0.63,0.8,0.8,2.32,0.85,0.94,0.61,0.89,0.83,0.91,0.73,0.7,0.86,2.45,0.97,0.9,0.89,0.69,0.77,0.92,0.46,0.72,0.65,2.87,0.96,0.84,0.81,0.75,0.92,0.38,0.78,0.82,2.67,2.07,,,,,,
2009,03,00680005,Conway,"Conway Grammar",ELA,23,,,0.96,1,1,1,0.65,0.91,0.91,0.78,1.74,0.83,0.96,0.87,0.91,0.96,0.91,0.87,0.91,0.87,0.83,0.96,0.96,0.96,0.96,0.74,0.96,1,1,0.96,0.91,0.91,0.78,1,0.87,1.57,0.87,0.7,0.96,0.87,0.83,0.91,0.87,0.91,,,
2009,03,00680005,Conway,"Conway Grammar",MATH,23,,,1,0.96,0.96,0.83,0.96,1,0.87,0.83,0.87,0.7,1,1.61,0.7,1.57,0.74,1,0.87,0.74,1,1.7,0.87,0.91,0.91,0.91,1.52,1,0.78,0.96,0.83,0.87,0.87,0.91,1,0.87,1.91,,,,,,,,,,
2009,04,00680005,Conway,"Conway Grammar",ELA,18,7.06,7,0.78,0.94,0.89,1,0.94,1,1,0.89,2.78,1,0.94,0.94,1,1,0.72,0.78,2.56,0.89,0.94,0.94,0.72,0.89,0.83,1,0.94,0.89,2.67,1,1,0.94,1,0.89,0.94,0.94,0.94,2.89,0.94,1,0.94,1,,,,,
2009,04,00680005,Conway,"Conway Grammar",MATH,18,,,1,0.89,0.89,3.39,0.94,3.89,1,0.78,1,0.72,0.94,0.72,1,1,0.94,0.94,0.89,1,0.94,0.94,0.83,0.89,0.94,0.72,0.83,0.94,0.56,3.33,1,0.72,0.83,0.94,3.56,0.83,0.89,3.39,0.94,0.83,0.78,,,,,,
2009,05,00680005,Conway,"Conway Grammar",ELA,26,,,1,0.96,0.96,0.85,0.88,0.92,0.81,0.92,2.23,0.85,0.73,0.92,0.88,1,0.88,0.85,2.15,1,0.96,1,0.96,0.92,0.88,0.92,0.92,0.88,2.31,0.96,1,0.85,0.65,0.92,0.92,0.73,0.88,2.27,0.96,0.96,0.92,0.77,,,,,
2009,05,00680005,Conway,"Conway Grammar",MATH,26,,,0.77,0.73,0.58,0.77,0.96,0.81,0.77,0.73,0.38,0.54,3.23,0.81,3.12,0.88,0.62,0.77,0.73,0.92,0.73,0.88,0.46,0.73,3.5,0.58,2.73,1,2.27,0.96,0.65,0.73,0.46,0.88,0.85,0.81,0.69,0.85,0.46,0.77,0.88,,,,,,
2009,05,00680005,Conway,"Conway Grammar",SCI,26,,,0.77,0.81,0.85,0.88,0.65,0.85,0.73,0.92,0.77,0.92,0.65,0.92,0.77,0.92,0.96,0.73,0.62,2.62,2.69,0.92,0.85,0.96,0.81,0.46,0.81,0.92,0.85,0.5,0.96,2.62,2.38,0.92,0.96,0.5,0.88,0.69,0.88,0.65,3.62,,,,,,
2009,06,00680005,Conway,"Conway Grammar",ELA,23,,,0.91,1,1,0.78,0.96,1,0.83,1,2.48,0.91,0.96,0.96,0.7,0.87,1,0.91,0.87,2.61,0.96,0.83,0.96,0.83,0.96,0.96,0.91,0.78,2.39,0.91,1,0.83,0.96,0.74,0.87,0.78,1,2.13,0.87,0.96,0.87,1,,,,,
2009,06,00680005,Conway,"Conway Grammar",MATH,23,,,1,0.96,0.91,0.96,0.96,0.78,3.17,0.52,3.22,0.43,0.78,0.91,0.91,0.83,0.83,0.83,0.7,0.96,0.87,0.96,0.87,0.91,3.04,0.87,1,0.83,0.91,0.83,3.13,0.78,0.83,2.74,0.74,0.57,0.74,0.78,0.83,0.78,0.87,,,,,,
2009,03,00710010,Danvers,Highlands,ELA,62,,,0.79,0.97,0.95,0.82,0.79,0.89,0.74,0.76,1.71,0.69,0.82,0.9,0.85,0.9,0.95,0.73,0.77,0.81,0.89,0.85,0.98,0.89,0.97,0.45,0.94,0.82,0.82,0.73,0.74,0.77,0.69,0.52,0.82,1.4,0.81,0.73,0.82,0.68,0.61,0.81,0.85,0.58,,,
2009,03,00710010,Danvers,Highlands,MATH,62,,,0.65,0.97,0.87,0.97,0.5,0.87,0.63,0.92,0.89,0.82,0.97,1.44,0.65,1.19,0.77,0.74,0.92,0.5,0.94,1.44,0.98,0.74,0.65,0.76,1.44,0.81,0.87,0.79,0.56,0.56,0.63,0.89,0.95,0.87,1.27,,,,,,,,,,
2009,04,00710010,Danvers,Highlands,ELA,68,6.25,6.16,0.84,0.91,0.71,0.87,0.87,0.79,0.99,0.87,1.74,0.85,0.68,0.96,0.93,0.97,0.79,0.62,1.56,0.93,0.76,0.81,0.76,0.94,0.49,0.94,0.87,0.82,1.88,0.82,0.75,0.91,0.72,0.63,0.93,0.81,0.91,2,0.88,0.96,0.72,0.78,,,,,
2009,04,00710010,Danvers,Highlands,MATH,68,,,0.38,0.82,0.82,3.62,0.62,2.84,0.9,0.43,0.84,0.24,0.6,0.43,0.93,0.87,0.76,0.65,0.72,0.94,0.81,0.69,0.84,0.65,0.76,0.59,0.71,0.82,0.29,2.99,0.9,0.72,0.65,0.68,2.99,0.35,0.5,2.59,0.75,0.71,0.57,,,,,,
2009,05,00710010,Danvers,Highlands,ELA,62,,,0.97,0.85,0.77,0.81,0.79,0.85,0.77,0.94,2.23,0.82,0.66,0.85,0.73,0.85,0.81,0.84,2,0.87,0.77,0.92,0.94,0.82,0.69,0.74,0.89,0.85,2.05,0.92,0.89,0.81,0.65,0.77,0.87,0.66,0.92,2.24,0.76,0.82,0.74,0.73,,,,,
2009,05,00710010,Danvers,Highlands,MATH,58,,,0.84,0.78,0.84,0.81,0.81,0.67,0.76,0.88,0.26,0.52,3.26,0.79,3.55,0.83,0.69,0.76,0.74,0.38,0.43,0.83,0.52,0.64,3.52,0.67,2.88,0.88,1.98,0.91,0.67,0.72,0.83,0.84,0.79,0.84,0.76,0.9,0.62,0.9,0.76,,,,,,
2009,05,00710010,Danvers,Highlands,SCI,62,,,0.89,0.71,0.56,0.58,0.58,0.65,0.85,0.84,0.73,0.89,0.53,0.9,0.77,0.9,0.97,0.55,0.35,2.26,2.11,0.69,0.84,0.85,0.5,0.52,0.74,0.89,0.66,0.6,0.87,0.58,1.56,1,0.71,0.32,0.79,0.84,0.77,0.66,3.1,,,,,,
2009,03,00710015,Danvers,"Great Oak",ELA,59,,,0.9,0.97,0.98,0.9,0.83,0.95,0.85,0.88,2.07,0.69,0.9,0.8,0.81,0.81,0.92,0.59,0.86,0.85,0.86,0.9,0.97,0.93,0.98,0.42,0.95,0.92,0.83,0.76,0.9,0.9,0.66,0.49,0.85,1.68,0.8,0.66,0.85,0.71,0.8,0.78,0.9,0.63,,,
2009,03,00710015,Danvers,"Great Oak",MATH,59,,,0.83,0.97,0.95,0.95,0.88,0.83,0.76,0.95,0.92,0.69,0.98,1.47,0.76,1.27,0.86,0.73,0.9,0.54,0.93,1.36,0.98,0.73,0.76,0.93,1.32,0.78,0.83,0.78,0.85,0.66,0.76,0.88,0.88,0.88,1.47,,,,,,,,,,
2009,04,00710015,Danvers,"Great Oak",ELA,55,6.82,6.75,0.67,0.95,0.76,0.82,0.84,0.93,0.96,0.91,2.11,0.91,0.78,0.98,0.96,1,0.69,0.73,2.02,0.87,0.93,0.89,0.93,0.96,0.6,0.96,0.95,0.95,2.24,0.91,0.87,0.96,0.78,0.75,0.91,0.84,0.95,2.05,0.89,0.93,0.76,0.69,,,,,
2009,04,00710015,Danvers,"Great Oak",MATH,57,,,0.21,0.91,0.7,3.4,0.56,2.79,0.95,0.47,0.96,0.47,0.47,0.58,0.95,0.91,0.61,0.86,0.74,0.95,0.79,0.81,0.89,0.84,0.77,0.54,0.84,0.79,0.4,2.84,0.89,0.77,0.68,0.86,3.12,0.12,0.6,2.89,0.63,0.56,0.75,,,,,,
2009,05,00710015,Danvers,"Great Oak",ELA,53,,,0.98,0.89,0.87,0.96,0.94,0.94,0.89,0.92,2.36,0.81,0.74,0.91,0.77,0.96,0.94,0.83,2,0.92,0.74,0.98,0.92,0.91,0.68,0.85,0.91,0.83,2.09,0.96,0.94,0.85,0.72,0.92,0.92,0.94,0.96,2.25,0.77,0.94,0.92,0.79,,,,,
2009,05,00710015,Danvers,"Great Oak",MATH,53,,,0.77,0.79,0.66,0.91,0.68,0.57,0.62,0.91,0.45,0.55,3.08,0.85,3.75,0.85,0.62,0.75,0.77,0.72,0.68,0.89,0.58,0.91,3.57,0.51,2.51,0.91,2.06,0.92,0.83,0.75,0.89,0.91,0.77,0.7,0.81,0.85,0.55,0.83,0.87,,,,,,
2009,05,00710015,Danvers,"Great Oak",SCI,53,,,0.92,0.7,0.83,0.66,0.64,0.68,0.87,0.83,0.75,1,0.74,0.96,0.72,1,0.91,0.62,0.28,2.17,2.04,0.96,0.89,0.92,0.68,0.62,0.75,0.91,0.64,0.6,0.92,1.3,1.75,0.94,0.89,0.77,0.87,0.75,0.89,0.75,3.26,,,,,,
2009,03,00710030,Danvers,Riverside,ELA,40,,,0.83,0.9,1,0.95,0.8,0.93,0.78,0.9,2.15,0.83,1,0.88,0.8,0.93,0.98,0.68,0.85,0.8,0.9,0.95,0.95,0.85,0.93,0.55,0.98,0.85,0.9,0.88,0.9,0.93,0.68,0.83,0.83,1.8,0.85,0.6,0.88,0.75,0.78,0.78,0.88,0.88,,,
2009,03,00710030,Danvers,Riverside,MATH,40,,,0.9,1,0.95,0.88,0.9,0.88,0.5,0.9,0.98,0.75,0.95,1.6,0.75,0.95,0.85,0.63,0.98,0.65,0.83,1.5,1,0.83,0.83,0.93,1.28,0.83,0.9,0.85,0.75,0.45,0.8,0.95,0.93,0.8,1.4,,,,,,,,,,
2009,04,00710030,Danvers,Riverside,ELA,44,5.75,5.8,0.82,0.84,0.84,0.8,0.95,0.8,0.86,0.91,1.89,0.84,0.73,0.95,0.91,0.93,0.73,0.8,2,0.8,0.8,0.66,0.82,0.91,0.64,0.91,0.84,0.84,2.11,0.77,0.84,0.82,0.8,0.73,0.89,0.77,0.93,1.86,0.93,0.95,0.86,0.68,,,,,
2009,04,00710030,Danvers,Riverside,MATH,44,,,0.14,0.89,0.82,3.39,0.7,2.64,0.91,0.68,0.8,0.57,0.66,0.59,0.93,0.84,0.66,0.75,0.73,0.91,0.82,0.75,0.77,0.5,0.89,0.43,0.8,0.91,0.45,2.98,0.86,0.84,0.68,0.82,2.89,0.43,0.55,2.93,0.59,0.52,0.73,,,,,,
2009,05,00710030,Danvers,Riverside,ELA,44,,,0.98,0.84,0.89,0.8,0.8,0.86,0.84,0.86,2.14,0.77,0.48,0.77,0.77,0.89,0.77,0.64,2.18,0.91,0.73,0.93,0.82,0.84,0.61,0.68,0.8,0.75,1.89,0.86,0.86,0.82,0.66,0.8,0.86,0.77,0.95,1.95,0.75,0.82,0.84,0.59,,,,,
2009,05,00710030,Danvers,Riverside,MATH,44,,,0.7,0.7,0.82,0.77,0.66,0.73,0.77,0.82,0.43,0.5,2.8,0.82,3.55,0.77,0.64,0.61,0.77,0.66,0.43,0.77,0.5,0.55,3.45,0.66,2.61,0.86,1.73,0.91,0.5,0.66,0.82,0.89,0.7,0.77,0.82,0.93,0.34,0.86,0.86,,,,,,
2009,05,00710030,Danvers,Riverside,SCI,44,,,0.91,0.55,0.59,0.41,0.59,0.7,0.75,0.8,0.45,0.84,0.52,0.8,0.73,0.86,0.82,0.39,0.34,1.89,1.73,0.86,0.75,0.91,0.66,0.41,0.91,0.77,0.57,0.59,0.91,0.98,1.45,0.95,0.8,0.36,0.86,0.75,0.59,0.59,3.05,,,,,,
2009,03,00710032,Danvers,"Ivan G Smith",ELA,42,,,0.95,0.98,1,0.9,0.81,0.98,0.93,0.9,2.05,0.76,1,0.79,0.86,0.9,0.95,0.62,0.83,0.9,0.9,0.88,0.95,0.95,1,0.62,0.95,1,0.93,0.9,0.93,1,0.88,0.93,0.93,1.6,0.76,0.74,0.95,0.88,0.83,0.76,0.88,0.9,,,
2009,03,00710032,Danvers,"Ivan G Smith",MATH,41,,,1,0.95,0.93,0.93,0.95,0.95,0.88,0.93,0.98,0.8,0.98,1.68,0.88,1.22,0.93,0.73,0.93,0.49,0.98,1.66,1,0.85,0.9,0.98,1.63,0.95,0.88,0.83,0.85,0.61,0.9,0.95,0.93,0.9,1.85,,,,,,,,,,
2009,04,00710032,Danvers,"Ivan G Smith",ELA,49,6.96,6.88,0.88,0.94,0.88,0.84,0.98,0.9,1,0.9,1.9,0.92,0.73,0.94,0.98,0.96,0.8,0.82,1.94,0.88,0.86,0.86,0.8,0.98,0.63,0.94,0.88,0.88,2.04,0.78,0.88,0.94,0.84,0.9,0.92,0.71,0.96,1.92,0.94,0.98,0.88,0.88,,,,,
2009,04,00710032,Danvers,"Ivan G Smith",MATH,49,,,0.2,0.9,0.78,3.2,0.71,3.02,0.92,0.33,0.92,0.41,0.55,0.69,0.94,0.94,0.69,0.84,0.8,0.84,0.88,0.82,0.98,0.51,0.76,0.53,0.71,0.88,0.35,3.39,0.9,0.82,0.73,0.84,2.8,0.41,0.78,3.08,0.86,0.65,0.76,,,,,,
2009,05,00710032,Danvers,"Ivan G Smith",ELA,52,,,0.98,0.87,0.94,0.88,0.94,0.87,0.88,0.92,2.6,0.92,0.6,0.85,0.67,0.96,0.88,0.75,2.46,0.96,0.71,0.94,0.88,0.83,0.83,0.92,0.87,0.81,2.17,0.92,0.88,0.79,0.71,0.88,0.96,0.85,0.96,2.54,0.75,0.81,0.92,0.75,,,,,
2009,05,00710032,Danvers,"Ivan G Smith",MATH,52,,,0.88,0.85,0.69,0.88,0.79,0.67,0.65,0.85,0.65,0.46,3.33,0.79,3.38,0.85,0.46,0.71,0.87,0.81,0.44,0.88,0.69,0.85,3.63,0.71,2.63,0.92,2.1,0.94,0.73,0.77,0.83,0.88,0.63,0.71,0.83,0.85,0.65,0.85,0.65,,,,,,
2009,05,00710032,Danvers,"Ivan G Smith",SCI,52,,,0.92,0.69,0.48,0.46,0.37,0.58,0.83,0.83,0.56,0.79,0.33,0.87,0.85,0.92,0.88,0.56,0.5,1.94,1.67,0.92,0.83,0.88,0.62,0.35,0.81,0.88,0.31,0.75,0.94,1.31,2,0.94,0.71,0.58,0.81,0.73,0.75,0.56,3.27,,,,,,
