adminyear,grade,org_code,DistrictName,SchoolName,group,e_enroll,e_standard,e_alt,e_abs,e_med,e_lep,e_afteroct,m_enroll,m_standard,m_alt,m_abs,m_med,m_lep,m_afteroct,s_enroll,s_standard,s_alt,s_abs,s_med,s_lep,s_afteroct,e_ayppart,m_ayppart,s_ayppart
2009,04,00010015,Abington,Woodsdale,"All Students",93,93,,,,,,93,93,,,,,,,,,,,,,100,100,
2009,04,00010015,Abington,Woodsdale,White,90,90,,,,,,90,90,,,,,,,,,,,,,100,100,
2009,04,00010015,Abington,Woodsdale,"Special Ed",14,14,,,,,,14,14,,,,,,,,,,,,,100,100,
2009,05,00010015,Abington,Woodsdale,"All Students",92,91,,,,,1,92,91,,,,,1,92,91,,,,,1,100,100,100
2009,05,00010015,Abington,Woodsdale,"Low Income",16,15,,,,,1,16,15,,,,,1,16,15,,,,,1,100,100,100
2009,05,00010015,Abington,Woodsdale,White,83,82,,,,,1,83,82,,,,,1,83,82,,,,,1,100,100,100
2009,05,00010015,Abington,Woodsdale,"Special Ed",12,12,,,,,,12,12,,,,,,12,12,,,,,,100,100,100
2009,06,00010015,Abington,Woodsdale,"All Students",111,111,,,,,,111,111,,,,,,,,,,,,,100,100,
2009,06,00010015,Abington,Woodsdale,"Low Income",10,10,,,,,,10,10,,,,,,,,,,,,,100,100,
2009,06,00010015,Abington,Woodsdale,White,106,106,,,,,,106,106,,,,,,,,,,,,,100,100,
2009,06,00010015,Abington,Woodsdale,"Special Ed",18,18,,,,,,18,18,,,,,,,,,,,,,100,100,
2009,07,00010405,Abington,"Frolio Middle School","All Students",183,170,7,1,1,,4,188,176,6,1,1,,4,,,,,,,,99,99,
2009,07,00010405,Abington,"Frolio Middle School","Low Income",23,22,,,,,1,24,23,,,,,1,,,,,,,,100,100,
2009,07,00010405,Abington,"Frolio Middle School",White,167,159,7,1,,,,172,164,6,1,1,,,,,,,,,,99,99,
2009,07,00010405,Abington,"Frolio Middle School","Special Ed",33,26,7,,,,,38,32,6,,,,,,,,,,,,100,100,
2009,08,00010405,Abington,"Frolio Middle School","All Students",204,200,1,,1,,2,204,198,2,,2,,2,204,198,1,,3,,2,100,99,99
2009,08,00010405,Abington,"Frolio Middle School","Low Income",19,17,1,,,,1,19,17,1,,,,1,19,17,1,,,,1,100,100,100
2009,08,00010405,Abington,"Frolio Middle School",White,191,187,1,,1,,2,191,185,2,,2,,2,191,185,1,,3,,2,99,99,98
2009,08,00010405,Abington,"Frolio Middle School","Special Ed",29,28,1,,,,,29,27,2,,,,,29,27,1,,1,,,100,100,97
2009,10,00010505,Abington,"Abington High","All Students",151,141,4,,,,6,151,141,3,,1,,6,151,130,3,2,,,16,100,99,99
2009,10,00010505,Abington,"Abington High","Low Income",15,14,1,,,,,15,14,1,,,,,15,14,1,,,,,100,100,100
2009,10,00010505,Abington,"Abington High",White,143,134,3,,,,6,143,133,3,,1,,6,143,123,2,2,,,16,100,99,99
2009,10,00010505,Abington,"Abington High","Special Ed",21,16,4,,,,1,21,17,3,,,,1,21,13,3,1,,,4,100,100,95
2009,03,00020010,Acton,Merriam,"All Students",72,71,,,1,,,72,71,1,,,,,,,,,,,,99,100,
2009,03,00020010,Acton,Merriam,Asian,16,16,,,,,,16,16,,,,,,,,,,,,,100,100,
2009,03,00020010,Acton,Merriam,White,52,51,,,1,,,52,51,1,,,,,,,,,,,,98,100,
2009,03,00020010,Acton,Merriam,"Special Ed",16,16,,,,,,16,15,1,,,,,,,,,,,,100,100,
2009,04,00020010,Acton,Merriam,"All Students",92,85,,,,1,6,92,84,1,,,1,6,,,,,,,,100,100,
2009,04,00020010,Acton,Merriam,Asian,28,25,,,,1,2,28,25,,,,1,2,,,,,,,,100,100,
2009,04,00020010,Acton,Merriam,White,59,55,,,,,4,59,54,1,,,,4,,,,,,,,100,100,
2009,04,00020010,Acton,Merriam,"Special Ed",11,11,,,,,,11,10,1,,,,,,,,,,,,100,100,
2009,05,00020010,Acton,Merriam,"All Students",100,94,1,,,1,4,100,94,1,,,1,4,100,95,,,,1,4,100,100,100
2009,05,00020010,Acton,Merriam,Asian,22,19,1,,,,2,22,19,1,,,,2,22,20,,,,,2,100,100,100
2009,05,00020010,Acton,Merriam,White,70,67,,,,1,2,70,67,,,,1,2,70,67,,,,1,2,100,100,100
2009,05,00020010,Acton,Merriam,"Special Ed",15,14,1,,,,,15,14,1,,,,,15,15,,,,,,100,100,100
2009,06,00020010,Acton,Merriam,"All Students",95,93,1,,,1,,95,93,1,,,1,,,,,,,,,100,100,
2009,06,00020010,Acton,Merriam,Asian,26,26,,,,,,26,26,,,,,,,,,,,,,100,100,
2009,06,00020010,Acton,Merriam,White,66,64,1,,,1,,66,64,1,,,1,,,,,,,,,100,100,
2009,06,00020010,Acton,Merriam,"Special Ed",13,12,1,,,,,13,12,1,,,,,,,,,,,,100,100,
2009,03,00020015,Acton,McCarthy-Towne,"All Students",68,64,,,,1,3,68,64,,,,1,3,,,,,,,,100,100,
2009,03,00020015,Acton,McCarthy-Towne,Asian,13,11,,,,1,1,13,11,,,,1,1,,,,,,,,100,100,
2009,03,00020015,Acton,McCarthy-Towne,White,47,46,,,,,1,47,46,,,,,1,,,,,,,,100,100,
2009,04,00020015,Acton,McCarthy-Towne,"All Students",70,68,1,,,,1,70,68,1,,,,1,,,,,,,,100,100,
2009,04,00020015,Acton,McCarthy-Towne,White,62,60,1,,,,1,62,60,1,,,,1,,,,,,,,100,100,
2009,04,00020015,Acton,McCarthy-Towne,"Special Ed",11,10,1,,,,,11,10,1,,,,,,,,,,,,100,100,
2009,05,00020015,Acton,McCarthy-Towne,"All Students",77,77,,,,,,77,77,,,,,,77,77,,,,,,100,100,100
2009,05,00020015,Acton,McCarthy-Towne,Asian,10,10,,,,,,10,10,,,,,,10,10,,,,,,100,100,100
2009,05,00020015,Acton,McCarthy-Towne,White,61,61,,,,,,61,61,,,,,,61,61,,,,,,100,100,100
2009,05,00020015,Acton,McCarthy-Towne,"Special Ed",19,19,,,,,,19,19,,,,,,19,19,,,,,,100,100,100
2009,06,00020015,Acton,McCarthy-Towne,"All Students",73,71,,,,1,1,73,71,,,,1,1,,,,,,,,100,100,
2009,06,00020015,Acton,McCarthy-Towne,White,59,59,,,,,,59,59,,,,,,,,,,,,,100,100,
2009,06,00020015,Acton,McCarthy-Towne,"Special Ed",13,13,,,,,,13,13,,,,,,,,,,,,,100,100,
2009,03,00020020,Acton,Douglas,"All Students",70,69,,,,1,,70,69,,,,1,,,,,,,,,100,100,
2009,03,00020020,Acton,Douglas,Asian,18,17,,,,1,,18,17,,,,1,,,,,,,,,100,100,
2009,03,00020020,Acton,Douglas,White,46,46,,,,,,46,46,,,,,,,,,,,,,100,100,
2009,04,00020020,Acton,Douglas,"All Students",74,74,,,,,,74,74,,,,,,,,,,,,,100,100,
2009,04,00020020,Acton,Douglas,Asian,15,15,,,,,,15,15,,,,,,,,,,,,,100,100,
2009,04,00020020,Acton,Douglas,White,52,52,,,,,,52,52,,,,,,,,,,,,,100,100,
2009,05,00020020,Acton,Douglas,"All Students",76,76,,,,,,76,76,,,,,,76,76,,,,,,100,100,100
2009,05,00020020,Acton,Douglas,Asian,17,17,,,,,,17,17,,,,,,17,17,,,,,,100,100,100
2009,05,00020020,Acton,Douglas,White,54,54,,,,,,54,54,,,,,,54,54,,,,,,100,100,100
2009,05,00020020,Acton,Douglas,"Special Ed",10,10,,,,,,10,10,,,,,,10,10,,,,,,100,100,100
2009,06,00020020,Acton,Douglas,"All Students",74,74,,,,,,74,74,,,,,,,,,,,,,100,100,
2009,06,00020020,Acton,Douglas,Asian,14,14,,,,,,14,14,,,,,,,,,,,,,100,100,
2009,06,00020020,Acton,Douglas,White,53,53,,,,,,53,53,,,,,,,,,,,,,100,100,
2009,06,00020020,Acton,Douglas,"Special Ed",11,11,,,,,,11,11,,,,,,,,,,,,,100,100,
2009,03,00020025,Acton,Gates,"All Students",71,68,,,,,3,71,68,,,,,3,,,,,,,,100,100,
2009,03,00020025,Acton,Gates,White,50,48,,,,,2,50,48,,,,,2,,,,,,,,100,100,
2009,03,00020025,Acton,Gates,Multi-race,12,12,,,,,,12,12,,,,,,,,,,,,,100,100,
2009,03,00020025,Acton,Gates,"Special Ed",10,9,,,,,1,10,9,,,,,1,,,,,,,,100,100,
2009,04,00020025,Acton,Gates,"All Students",73,71,,1,,,1,73,72,,,,,1,,,,,,,,99,100,
2009,04,00020025,Acton,Gates,Asian,18,17,,1,,,,18,18,,,,,,,,,,,,,94,100,
2009,04,00020025,Acton,Gates,White,53,52,,,,,1,53,52,,,,,1,,,,,,,,100,100,
2009,04,00020025,Acton,Gates,"Special Ed",10,10,,,,,,10,10,,,,,,,,,,,,,100,100,
2009,05,00020025,Acton,Gates,"All Students",75,73,1,,,,1,74,72,1,,,,1,74,72,1,,,,1,100,100,100
2009,05,00020025,Acton,Gates,Asian,21,21,,,,,,20,20,,,,,,20,20,,,,,,100,100,100
2009,05,00020025,Acton,Gates,White,53,52,1,,,,,53,52,1,,,,,53,52,1,,,,,100,100,100
2009,05,00020025,Acton,Gates,"Special Ed",13,12,1,,,,,13,12,1,,,,,13,12,1,,,,,100,100,100
2009,06,00020025,Acton,Gates,"All Students",71,70,1,,,,,71,70,1,,,,,,,,,,,,100,100,
2009,06,00020025,Acton,Gates,Asian,12,12,,,,,,12,12,,,,,,,,,,,,,100,100,
2009,06,00020025,Acton,Gates,White,59,58,1,,,,,59,58,1,,,,,,,,,,,,100,100,
2009,06,00020025,Acton,Gates,"Special Ed",10,9,1,,,,,10,9,1,,,,,,,,,,,,100,100,
2009,03,00020030,Acton,"Luther Conant","All Students",72,72,,,,,,72,72,,,,,,,,,,,,,100,100,
2009,03,00020030,Acton,"Luther Conant",Asian,23,23,,,,,,23,23,,,,,,,,,,,,,100,100,
2009,03,00020030,Acton,"Luther Conant",White,46,46,,,,,,46,46,,,,,,,,,,,,,100,100,
2009,03,00020030,Acton,"Luther Conant","Special Ed",13,13,,,,,,13,13,,,,,,,,,,,,,100,100,
2009,04,00020030,Acton,"Luther Conant","All Students",76,74,1,,,,1,76,74,1,,,,1,,,,,,,,100,100,
2009,04,00020030,Acton,"Luther Conant",Asian,34,33,1,,,,,34,33,1,,,,,,,,,,,,100,100,
2009,04,00020030,Acton,"Luther Conant",White,38,38,,,,,,38,38,,,,,,,,,,,,,100,100,
2009,04,00020030,Acton,"Luther Conant","Special Ed",13,11,1,,,,1,13,11,1,,,,1,,,,,,,,100,100,
2009,05,00020030,Acton,"Luther Conant","All Students",76,76,,,,,,76,76,,,,,,76,76,,,,,,100,100,100
2009,05,00020030,Acton,"Luther Conant",Asian,27,27,,,,,,27,27,,,,,,27,27,,,,,,100,100,100
2009,05,00020030,Acton,"Luther Conant",White,48,48,,,,,,48,48,,,,,,48,48,,,,,,100,100,100
2009,06,00020030,Acton,"Luther Conant","All Students",73,73,,,,,,73,73,,,,,,,,,,,,,100,100,
2009,06,00020030,Acton,"Luther Conant",Asian,27,27,,,,,,27,27,,,,,,,,,,,,,100,100,
2009,06,00020030,Acton,"Luther Conant",White,44,44,,,,,,44,44,,,,,,,,,,,,,100,100,
2009,03,00030025,Acushnet,"Acushnet Elementary Sch","All Students",95,93,2,,,,,95,94,1,,,,,,,,,,,,100,100,
2009,03,00030025,Acushnet,"Acushnet Elementary Sch","Low Income",24,22,2,,,,,24,23,1,,,,,,,,,,,,100,100,
2009,03,00030025,Acushnet,"Acushnet Elementary Sch",White,95,93,2,,,,,95,94,1,,,,,,,,,,,,100,100,
2009,03,00030025,Acushnet,"Acushnet Elementary Sch","Special Ed",18,16,2,,,,,18,17,1,,,,,,,,,,,,100,100,
2009,04,00030025,Acushnet,"Acushnet Elementary Sch","All Students",115,111,,1,,,3,115,112,,,,,3,,,,,,,,99,100,
2009,04,00030025,Acushnet,"Acushnet Elementary Sch","Low Income",21,20,,,,,1,21,20,,,,,1,,,,,,,,100,100,
2009,04,00030025,Acushnet,"Acushnet Elementary Sch",White,113,109,,1,,,3,113,110,,,,,3,,,,,,,,99,100,
2009,04,00030025,Acushnet,"Acushnet Elementary Sch","Special Ed",19,19,,,,,,19,19,,,,,,,,,,,,,100,100,
2009,05,00030305,Acushnet,"Albert F Ford Middle Sch","All Students",132,131,,,,,1,132,131,,,,,1,132,131,,,,,1,100,100,100
2009,05,00030305,Acushnet,"Albert F Ford Middle Sch","Low Income",16,16,,,,,,16,16,,,,,,16,16,,,,,,100,100,100
2009,05,00030305,Acushnet,"Albert F Ford Middle Sch",White,129,128,,,,,1,129,128,,,,,1,129,128,,,,,1,100,100,100
2009,05,00030305,Acushnet,"Albert F Ford Middle Sch","Special Ed",16,16,,,,,,16,16,,,,,,16,16,,,,,,100,100,100
2009,06,00030305,Acushnet,"Albert F Ford Middle Sch","All Students",111,107,1,,,,3,111,106,1,,1,,3,,,,,,,,100,99,
2009,06,00030305,Acushnet,"Albert F Ford Middle Sch","Low Income",20,19,,,,,1,20,18,,,1,,1,,,,,,,,100,95,
2009,06,00030305,Acushnet,"Albert F Ford Middle Sch",White,107,104,1,,,,2,107,103,1,,1,,2,,,,,,,,100,99,
2009,06,00030305,Acushnet,"Albert F Ford Middle Sch","Special Ed",19,16,1,,,,2,19,16,1,,,,2,,,,,,,,100,100,
2009,07,00030305,Acushnet,"Albert F Ford Middle Sch","All Students",126,124,1,,,,1,126,124,1,,,,1,,,,,,,,100,100,
2009,07,00030305,Acushnet,"Albert F Ford Middle Sch","Low Income",20,20,,,,,,20,20,,,,,,,,,,,,,100,100,
2009,07,00030305,Acushnet,"Albert F Ford Middle Sch",White,124,122,1,,,,1,124,122,1,,,,1,,,,,,,,100,100,
2009,07,00030305,Acushnet,"Albert F Ford Middle Sch","Special Ed",19,17,1,,,,1,19,17,1,,,,1,,,,,,,,100,100,
2009,08,00030305,Acushnet,"Albert F Ford Middle Sch","All Students",112,112,,,,,,112,111,,,1,,,112,111,,,1,,,100,99,99
2009,08,00030305,Acushnet,"Albert F Ford Middle Sch","Low Income",17,17,,,,,,17,16,,,1,,,17,16,,,1,,,100,94,94
2009,08,00030305,Acushnet,"Albert F Ford Middle Sch",White,107,107,,,,,,107,106,,,1,,,107,106,,,1,,,100,99,99
2009,08,00030305,Acushnet,"Albert F Ford Middle Sch","Special Ed",14,14,,,,,,14,14,,,,,,14,14,,,,,,100,100,100
2009,03,00050010,Agawam,"Clifford M Granger","All Students",61,60,,,,,1,61,60,,,,,1,,,,,,,,100,100,
2009,03,00050010,Agawam,"Clifford M Granger","Low Income",19,18,,,,,1,19,18,,,,,1,,,,,,,,100,100,
2009,03,00050010,Agawam,"Clifford M Granger",White,55,54,,,,,1,55,54,,,,,1,,,,,,,,100,100,
2009,04,00050010,Agawam,"Clifford M Granger","All Students",75,75,,,,,,75,75,,,,,,,,,,,,,100,100,
2009,04,00050010,Agawam,"Clifford M Granger","Low Income",14,14,,,,,,14,14,,,,,,,,,,,,,100,100,
2009,04,00050010,Agawam,"Clifford M Granger",White,63,63,,,,,,63,63,,,,,,,,,,,,,100,100,
2009,03,00050020,Agawam,"Benjamin J Phelps","All Students",76,73,,,,,3,76,73,,,,,3,,,,,,,,100,100,
2009,03,00050020,Agawam,"Benjamin J Phelps","Low Income",21,20,,,,,1,21,20,,,,,1,,,,,,,,100,100,
2009,03,00050020,Agawam,"Benjamin J Phelps",White,71,70,,,,,1,71,70,,,,,1,,,,,,,,100,100,
2009,04,00050020,Agawam,"Benjamin J Phelps","All Students",81,78,,1,,,2,81,79,,,,,2,,,,,,,,99,100,
2009,04,00050020,Agawam,"Benjamin J Phelps","Low Income",15,15,,,,,,15,15,,,,,,,,,,,,,100,100,
2009,04,00050020,Agawam,"Benjamin J Phelps",White,77,74,,1,,,2,77,75,,,,,2,,,,,,,,99,100,
2009,04,00050020,Agawam,"Benjamin J Phelps","Special Ed",12,11,,1,,,,12,12,,,,,,,,,,,,,92,100,
2009,03,00050025,Agawam,"Robinson Park","All Students",78,73,1,,,1,3,77,72,1,,,1,3,,,,,,,,100,100,
2009,03,00050025,Agawam,"Robinson Park","Low Income",24,19,1,,,1,3,24,19,1,,,1,3,,,,,,,,100,100,
2009,03,00050025,Agawam,"Robinson Park",White,76,71,1,,,1,3,75,70,1,,,1,3,,,,,,,,100,100,
2009,04,00050025,Agawam,"Robinson Park","All Students",90,84,2,,1,,3,90,85,2,,,,3,,,,,,,,99,100,
2009,04,00050025,Agawam,"Robinson Park","Low Income",28,26,1,,,,1,28,26,1,,,,1,,,,,,,,100,100,
2009,04,00050025,Agawam,"Robinson Park",White,87,81,2,,1,,3,87,82,2,,,,3,,,,,,,,99,100,
2009,04,00050025,Agawam,"Robinson Park","LEP/Formerly LEP",11,10,1,,,,,11,10,1,,,,,,,,,,,,100,100,
2009,03,00050030,Agawam,"James Clark School","All Students",81,73,4,,,1,3,81,74,3,1,,,3,,,,,,,,100,99,
2009,03,00050030,Agawam,"James Clark School","Low Income",26,22,2,,,1,1,26,22,2,1,,,1,,,,,,,,100,96,
2009,03,00050030,Agawam,"James Clark School",White,74,68,3,,,,3,74,69,2,,,,3,,,,,,,,100,100,
2009,03,00050030,Agawam,"James Clark School","Special Ed",15,10,4,,,,1,15,11,3,,,,1,,,,,,,,100,100,
2009,04,00050030,Agawam,"James Clark School","All Students",91,83,6,,,,2,91,83,6,,,,2,,,,,,,,100,100,
2009,04,00050030,Agawam,"James Clark School","Low Income",26,22,3,,,,1,26,22,3,,,,1,,,,,,,,100,100,
2009,04,00050030,Agawam,"James Clark School",White,82,74,6,,,,2,82,74,6,,,,2,,,,,,,,100,100,
2009,04,00050030,Agawam,"James Clark School","Special Ed",21,13,6,,,,2,21,13,6,,,,2,,,,,,,,100,100,
2009,05,00050303,Agawam,"Agawam Middle School","All Students",342,323,12,,,,7,340,320,13,,,,7,340,321,12,,,,7,100,100,100
2009,05,00050303,Agawam,"Agawam Middle School","Low Income",75,63,7,,,,5,74,62,7,,,,5,74,62,7,,,,5,100,100,100
2009,05,00050303,Agawam,"Agawam Middle School",Hispanic/Latino,16,16,,,,,,16,16,,,,,,16,16,,,,,,100,100,100
2009,05,00050303,Agawam,"Agawam Middle School",White,314,295,12,,,,7,313,293,13,,,,7,313,294,12,,,,7,100,100,100
2009,05,00050303,Agawam,"Agawam Middle School","LEP/Formerly LEP",12,11,,,,,1,12,11,,,,,1,12,11,,,,,1,100,100,100
2009,05,00050303,Agawam,"Agawam Middle School","Special Ed",59,45,12,,,,2,58,43,13,,,,2,58,44,12,,,,2,100,100,100
2009,06,00050303,Agawam,"Agawam Middle School","All Students",348,337,,1,1,,9,348,337,,1,,,10,,,,,,,,99,100,
2009,06,00050303,Agawam,"Agawam Middle School","Low Income",76,67,,1,,,8,76,67,,1,,,8,,,,,,,,99,99,
2009,06,00050303,Agawam,"Agawam Middle School",White,319,308,,1,1,,9,319,308,,1,,,10,,,,,,,,99,100,
2009,06,00050303,Agawam,"Agawam Middle School","LEP/Formerly LEP",13,12,,,1,,,13,12,,1,,,,,,,,,,,92,92,
2009,06,00050303,Agawam,"Agawam Middle School","Special Ed",48,43,,1,,,4,47,43,,,,,4,,,,,,,,98,100,
2009,07,00050405,Agawam,"Agawam Junior High","All Students",371,361,,3,,,7,370,359,,,3,1,7,,,,,,,,99,99,
2009,07,00050405,Agawam,"Agawam Junior High","Low Income",92,88,,2,,,2,92,86,,,3,1,2,,,,,,,,98,97,
2009,07,00050405,Agawam,"Agawam Junior High",Hispanic/Latino,14,14,,,,,,14,14,,,,,,,,,,,,,100,100,
2009,07,00050405,Agawam,"Agawam Junior High",White,344,336,,3,,,5,343,334,,,3,1,5,,,,,,,,99,99,
2009,07,00050405,Agawam,"Agawam Junior High","LEP/Formerly LEP",13,12,,1,,,,13,12,,,,1,,,,,,,,,92,100,
2009,07,00050405,Agawam,"Agawam Junior High","Special Ed",50,48,,1,,,1,50,46,,,3,,1,,,,,,,,98,94,
2009,08,00050405,Agawam,"Agawam Junior High","All Students",363,354,2,,1,,6,361,354,2,1,,,4,361,353,2,,2,,4,100,100,99
2009,08,00050405,Agawam,"Agawam Junior High","Low Income",78,73,,,1,,4,76,73,,1,,,2,76,72,,,2,,2,99,99,97
2009,08,00050405,Agawam,"Agawam Junior High",White,350,342,2,,1,,5,349,342,2,1,,,4,349,341,2,,2,,4,100,100,99
2009,08,00050405,Agawam,"Agawam Junior High","LEP/Formerly LEP",13,12,,,,,1,12,12,,,,,,12,12,,,,,,100,100,100
2009,08,00050405,Agawam,"Agawam Junior High","Special Ed",42,39,2,,,,1,42,38,2,1,,,1,42,38,2,,1,,1,100,98,98
2009,10,00050505,Agawam,"Agawam High","All Students",320,299,2,3,,,16,322,297,2,5,,,18,320,287,2,1,,,30,99,98,100
2009,10,00050505,Agawam,"Agawam High","Low Income",36,33,,1,,,2,38,33,,1,,,4,37,31,,,,,6,97,97,100
2009,10,00050505,Agawam,"Agawam High",White,312,293,1,3,,,15,313,292,1,4,,,16,311,283,1,1,,,26,99,99,100
2009,10,00050505,Agawam,"Agawam High","Special Ed",34,27,2,,,,5,35,26,2,1,,,6,35,26,2,,,,7,100,97,100
2009,03,00070005,Amesbury,"Amesbury Elementary","All Students",72,70,,,,,2,72,70,,,,,2,,,,,,,,100,100,
2009,03,00070005,Amesbury,"Amesbury Elementary","Low Income",19,17,,,,,2,19,17,,,,,2,,,,,,,,100,100,
2009,03,00070005,Amesbury,"Amesbury Elementary",White,65,63,,,,,2,65,63,,,,,2,,,,,,,,100,100,
2009,04,00070005,Amesbury,"Amesbury Elementary","All Students",88,86,,,,,2,88,86,,,,,2,,,,,,,,100,100,
2009,04,00070005,Amesbury,"Amesbury Elementary","Low Income",30,29,,,,,1,30,29,,,,,1,,,,,,,,100,100,
2009,04,00070005,Amesbury,"Amesbury Elementary",White,79,77,,,,,2,79,77,,,,,2,,,,,,,,100,100,
2009,03,00070010,Amesbury,"Charles C Cashman El","All Students",94,89,2,,,,3,94,88,3,,,,3,,,,,,,,100,100,
2009,03,00070010,Amesbury,"Charles C Cashman El","Low Income",17,16,,,,,1,17,16,,,,,1,,,,,,,,100,100,
2009,03,00070010,Amesbury,"Charles C Cashman El",White,89,84,2,,,,3,89,83,3,,,,3,,,,,,,,100,100,
2009,03,00070010,Amesbury,"Charles C Cashman El","Special Ed",12,8,2,,,,2,12,7,3,,,,2,,,,,,,,100,100,
2009,04,00070010,Amesbury,"Charles C Cashman El","All Students",103,98,4,,,,1,102,97,4,,,,1,,,,,,,,100,100,
2009,04,00070010,Amesbury,"Charles C Cashman El","Low Income",20,17,2,,,,1,19,16,2,,,,1,,,,,,,,100,100,
2009,04,00070010,Amesbury,"Charles C Cashman El",White,97,92,4,,,,1,97,92,4,,,,1,,,,,,,,100,100,
2009,04,00070010,Amesbury,"Charles C Cashman El","Special Ed",18,14,4,,,,,18,14,4,,,,,,,,,,,,100,100,
2009,05,00070013,Amesbury,"Amesbury Middle","All Students",179,172,3,,,,4,179,172,3,,,,4,179,172,3,,,,4,100,100,100
2009,05,00070013,Amesbury,"Amesbury Middle","Low Income",32,29,2,,,,1,32,29,2,,,,1,32,29,2,,,,1,100,100,100
2009,05,00070013,Amesbury,"Amesbury Middle",White,161,155,2,,,,4,161,155,2,,,,4,161,155,2,,,,4,100,100,100
2009,05,00070013,Amesbury,"Amesbury Middle","Special Ed",33,29,3,,,,1,33,29,3,,,,1,33,29,3,,,,1,100,100,100
2009,06,00070013,Amesbury,"Amesbury Middle","All Students",174,170,2,,,,2,173,168,2,,1,,2,,,,,,,,100,99,
2009,06,00070013,Amesbury,"Amesbury Middle","Low Income",41,40,1,,,,,40,39,1,,,,,,,,,,,,100,100,
2009,06,00070013,Amesbury,"Amesbury Middle",White,164,160,2,,,,2,163,158,2,,1,,2,,,,,,,,100,99,
2009,06,00070013,Amesbury,"Amesbury Middle","Special Ed",28,26,2,,,,,27,25,2,,,,,,,,,,,,100,100,
2009,07,00070013,Amesbury,"Amesbury Middle","All Students",192,183,2,,,,7,191,182,2,,,,7,,,,,,,,100,100,
2009,07,00070013,Amesbury,"Amesbury Middle","Low Income",30,26,,,,,4,29,25,,,,,4,,,,,,,,100,100,
2009,07,00070013,Amesbury,"Amesbury Middle",White,182,175,2,,,,5,181,174,2,,,,5,,,,,,,,100,100,
2009,07,00070013,Amesbury,"Amesbury Middle","Special Ed",32,29,2,,,,1,31,28,2,,,,1,,,,,,,,100,100,
2009,08,00070013,Amesbury,"Amesbury Middle","All Students",175,168,3,,,,4,175,169,2,,,,4,175,168,3,,,,4,100,100,100
2009,08,00070013,Amesbury,"Amesbury Middle","Low Income",36,32,1,,,,3,36,32,1,,,,3,36,32,1,,,,3,100,100,100
2009,08,00070013,Amesbury,"Amesbury Middle",White,163,157,3,,,,3,163,158,2,,,,3,163,157,3,,,,3,100,100,100
2009,08,00070013,Amesbury,"Amesbury Middle","Special Ed",24,21,3,,,,,24,22,2,,,,,24,21,3,,,,,100,100,100
2009,10,00070505,Amesbury,"Amesbury High","All Students",180,167,1,3,1,,8,179,163,1,5,2,,8,179,162,1,5,,,11,98,96,97
2009,10,00070505,Amesbury,"Amesbury High","Low Income",35,30,,1,,,4,35,29,,2,,,4,34,28,,1,,,5,97,94,97
2009,10,00070505,Amesbury,"Amesbury High",White,167,157,1,3,1,,5,166,153,1,5,2,,5,167,152,1,5,,,9,98,96,97
2009,10,00070505,Amesbury,"Amesbury High","Special Ed",32,24,1,2,1,,4,32,24,1,3,,,4,31,23,1,3,,,4,91,91,90
2009,03,00080009,Amherst,"Crocker Farm Elementary","All Students",35,34,,,,1,,35,34,,,,1,,,,,,,,,100,100,
2009,03,00080009,Amherst,"Crocker Farm Elementary","Low Income",17,16,,,,1,,17,16,,,,1,,,,,,,,,100,100,
2009,03,00080009,Amherst,"Crocker Farm Elementary",Hispanic/Latino,17,16,,,,1,,17,16,,,,1,,,,,,,,,100,100,
2009,03,00080009,Amherst,"Crocker Farm Elementary",White,12,12,,,,,,12,12,,,,,,,,,,,,,100,100,
2009,04,00080009,Amherst,"Crocker Farm Elementary","All Students",41,40,,1,,,,40,40,,,,,,,,,,,,,98,100,
2009,04,00080009,Amherst,"Crocker Farm Elementary","Low Income",21,20,,1,,,,20,20,,,,,,,,,,,,,95,100,
2009,04,00080009,Amherst,"Crocker Farm Elementary",Hispanic/Latino,15,14,,1,,,,14,14,,,,,,,,,,,,,93,100,
2009,04,00080009,Amherst,"Crocker Farm Elementary",White,17,17,,,,,,17,17,,,,,,,,,,,,,100,100,
2009,04,00080009,Amherst,"Crocker Farm Elementary","LEP/Formerly LEP",13,12,,1,,,,12,12,,,,,,,,,,,,,92,100,
2009,05,00080009,Amherst,"Crocker Farm Elementary","All Students",31,28,,,,,3,31,28,,,,,3,31,28,,,,,3,100,100,100
2009,05,00080009,Amherst,"Crocker Farm Elementary","Low Income",15,13,,,,,2,15,13,,,,,2,15,13,,,,,2,100,100,100
2009,05,00080009,Amherst,"Crocker Farm Elementary",Hispanic/Latino,11,9,,,,,2,11,9,,,,,2,11,9,,,,,2,100,100,100
2009,05,00080009,Amherst,"Crocker Farm Elementary",White,13,13,,,,,,13,13,,,,,,13,13,,,,,,100,100,100
2009,06,00080009,Amherst,"Crocker Farm Elementary","All Students",29,29,,,,,,29,29,,,,,,,,,,,,,100,100,
2009,06,00080009,Amherst,"Crocker Farm Elementary","Low Income",18,18,,,,,,18,18,,,,,,,,,,,,,100,100,
2009,06,00080009,Amherst,"Crocker Farm Elementary",Hispanic/Latino,15,15,,,,,,15,15,,,,,,,,,,,,,100,100,
2009,06,00080009,Amherst,"Crocker Farm Elementary","LEP/Formerly LEP",10,10,,,,,,10,10,,,,,,,,,,,,,100,100,
