adminyear,grade,org_code,DistrictName,SchoolName,subject,tested,wptopdev,wpcompconv,item1,item2,item3,item4,item5,item6,item7,item8,item9,item10,item11,item12,item13,item14,item15,item16,item17,item18,item19,item20,item21,item22,item23,item24,item25,item26,item27,item28,item29,item30,item31,item32,item33,item34,item35,item36,item37,item38,item39,item40,item41,item42,item43,item44,item45
2013,05,01910310,Monson,"Granite Valley Middle",ELA,87,,,0.56,0.84,0.79,0.62,0.85,0.68,1.38,0.89,0.82,0.48,0.7,0.57,0.83,0.82,0.74,0.84,0.8,1.92,0.94,0.66,0.57,0.59,0.87,1.92,0.92,0.74,0.85,0.8,0.53,0.79,0.87,0.89,0.72,0.71,1.8,0.63,0.56,0.85,0.85,0.8,,,,,
2013,05,01910310,Monson,"Granite Valley Middle",MTH,87,,,0.93,0.56,0.77,0.51,1.94,0.77,0.83,0.47,0.55,0.79,0.69,0.92,0.8,0.76,0.66,0.9,0.8,0.84,1.29,0.46,0.38,0.89,0.46,0.72,0.83,0.93,0.47,0.84,0.61,0.86,0.57,1.67,0.47,0.89,0.68,0.66,0.83,0.7,0.68,0.8,0.41,2.13,,,
2013,05,01910310,Monson,"Granite Valley Middle",SCI,87,,,0.61,0.29,0.72,0.48,0.91,0.87,0.71,0.54,0.93,1.46,0.38,0.63,0.89,0.87,0.44,0.71,0.71,0.77,0.85,0.68,1.74,0.87,0.91,0.6,0.49,0.74,0.75,0.39,0.69,2.01,0.89,0.89,0.62,0.8,0.9,0.67,0.95,0.85,0.76,0.8,0.71,1.76,,,
2013,06,01910310,Monson,"Granite Valley Middle",ELA,100,,,0.93,0.71,0.97,0.93,0.84,2.69,0.78,0.59,0.94,0.7,0.7,0.72,2.54,0.71,0.94,0.86,0.74,0.93,0.84,0.91,0.74,0.83,0.8,2.39,0.86,0.37,0.83,0.46,0.61,0.84,0.62,0.59,0.73,0.83,1.97,0.86,0.63,0.62,0.92,0.72,,,,,
2013,06,01910310,Monson,"Granite Valley Middle",MTH,100,,,0.63,0.86,0.78,0.88,0.54,0.66,0.88,0.81,0.5,0.49,2.95,0.64,0.59,0.42,0.89,0.98,0.33,3.23,0.89,0.59,0.48,0.83,0.81,0.86,0.84,2.54,0.88,0.92,0.79,0.96,0.96,0.96,0.81,0.78,0.59,0.64,0.3,0.63,0.65,0.77,0.67,2.06,,,
2013,07,01910310,Monson,"Granite Valley Middle",ELA,106,6.63,6.54,0.53,0.76,0.91,0.66,0.84,0.6,0.92,2.6,0.92,0.85,0.75,0.75,0.77,2.02,0.92,0.92,0.8,0.75,0.87,0.72,0.91,0.68,2.08,0.76,0.79,0.72,0.79,0.89,0.75,0.87,0.79,0.86,0.82,2.42,0.83,0.8,0.68,0.79,0.86,0.67,,,,,
2013,07,01910310,Monson,"Granite Valley Middle",MTH,105,,,0.83,0.79,0.66,0.78,0.67,0.9,2.98,0.77,0.76,0.75,0.9,0.69,0.65,0.81,0.47,0.51,0.42,0.75,0.88,0.69,1.72,0.8,0.85,0.63,0.47,0.4,0.9,0.35,0.83,0.5,2.2,0.87,0.81,0.93,0.92,0.32,0.63,0.66,0.9,2.55,0.9,0.7,,,
2013,08,01910310,Monson,"Granite Valley Middle",ELA,116,,,0.77,0.8,0.79,0.5,0.87,0.59,0.84,2.07,0.76,0.69,0.67,0.84,0.84,0.91,0.61,0.74,0.54,0.75,2.1,0.69,0.78,0.75,0.77,1.9,0.79,0.95,0.94,0.82,0.89,0.75,0.9,0.82,0.7,0.76,2.21,0.93,0.53,0.63,0.56,0.64,,,,,
2013,08,01910310,Monson,"Granite Valley Middle",MTH,116,,,0.92,0.75,0.57,0.38,0.75,0.75,0.65,0.56,0.63,0.56,1.78,0.95,0.72,0.89,0.84,0.52,0.77,0.4,0.66,2.64,0.74,0.67,0.62,0.83,0.3,0.88,0.85,2.04,0.78,0.75,0.56,0.58,0.84,0.56,0.91,0.84,0.51,0.55,0.81,0.54,0.38,2.5,,,
2013,08,01910310,Monson,"Granite Valley Middle",SCI,116,,,0.78,0.72,0.88,0.73,0.74,0.53,0.5,0.72,2.74,1.97,0.71,0.72,0.86,0.53,0.72,0.87,0.92,0.46,0.47,0.45,0.73,0.82,0.88,0.86,0.54,0.55,0.86,0.53,0.37,0.89,0.64,0.85,0.91,0.4,0.92,0.9,0.66,0.51,0.47,0.29,1.36,2,,,
2013,10,01910505,Monson,"Monson Innovation High School",ELA,78,7.58,7.27,0.92,0.95,0.99,0.9,0.96,0.87,0.92,0.91,2.54,0.83,0.81,0.79,0.88,0.83,0.85,0.69,0.72,2.6,0.81,0.94,0.86,0.81,0.83,0.81,0.71,0.78,2.49,0.9,0.78,0.78,0.9,0.78,0.88,0.86,2.65,0.9,0.87,0.85,0.96,0.77,,,,,
2013,10,01910505,Monson,"Monson Innovation High School",MTH,81,,,0.9,0.68,0.74,0.65,0.56,0.6,0.9,0.83,0.67,0.79,0.48,0.42,0.78,0.73,0.72,0.38,3.07,0.9,0.65,2.3,2.44,0.86,0.84,0.59,0.41,0.77,0.67,0.72,0.6,0.77,3.42,0.65,0.73,0.86,0.47,0.69,0.47,0.83,0.8,0.49,2.86,2.17,,,
2013,HS,01910505,Monson,"Monson Innovation High School",PHY,96,,,0.64,0.51,0.56,0.68,0.8,0.53,0.58,0.61,0.65,0.82,0.66,1.76,0.57,0.6,0.69,0.38,0.67,0.6,0.81,0.68,0.45,0.56,1.54,0.84,0.59,0.81,0.79,0.6,0.82,0.56,0.88,2.39,0.69,0.81,0.88,0.68,0.78,0.79,0.46,0.27,0.53,0.83,0.7,1.3,1.35
2013,03,01960010,Nahant,Johnson,ELA,24,,,0.92,0.96,0.92,0.96,0.88,0.96,0.83,0.92,0.92,1,2,0.83,0.96,0.96,1,0.96,0.92,1.17,0.88,0.96,0.88,0.92,0.96,1.67,0.92,1,0.96,0.79,1,1,0.71,1,0.92,0.92,1.38,1.29,0.92,0.96,0.79,0.83,0.88,,,,
2013,03,01960010,Nahant,Johnson,MTH,24,,,1,0.96,0.88,0.71,1,0.96,0.96,1.63,1,0.92,0.96,0.67,0.46,0.96,0.33,0.42,0.96,1.83,0.96,0.96,0.83,1,0.96,0.92,0.92,1.83,0.75,0.83,0.96,0.88,0.96,0.96,1.42,0.71,0.83,0.92,,,,,,,,,
2013,04,01960010,Nahant,Johnson,ELA,33,6.18,6.18,0.79,1,0.97,0.82,0.94,0.88,1.91,0.91,1,0.88,0.91,0.94,1.76,0.76,0.76,0.88,0.88,0.85,0.91,1,0.97,0.76,0.85,0.94,0.76,0.94,0.94,0.7,1.64,0.85,0.85,0.79,0.82,0.79,1,0.73,0.48,1,0.85,1.55,,,,,
2013,04,01960010,Nahant,Johnson,MTH,33,,,0.91,0.79,0.97,0.73,0.91,0.76,2.06,0.97,0.88,0.85,0.61,0.79,0.97,0.88,0.76,0.94,0.79,0.45,0.55,0.94,1.73,0.79,0.76,0.88,0.79,0.58,0.88,0.91,0.97,2.09,1,0.88,0.76,0.67,0.64,0.85,1.91,0.82,0.94,0.76,0.82,0.79,,,
2013,05,01960010,Nahant,Johnson,ELA,20,,,0.6,0.95,1,0.55,0.9,0.8,1.6,0.95,0.8,0.45,0.7,0.55,0.7,1,0.85,0.9,0.95,2.6,0.75,0.75,0.7,0.7,0.8,2.3,1,0.75,0.95,0.9,0.75,0.75,0.95,0.95,0.75,0.95,2.1,0.7,0.7,0.95,0.9,1,,,,,
2013,05,01960010,Nahant,Johnson,MTH,20,,,0.95,0.5,0.8,0.7,1.85,0.6,0.95,0.65,0.6,0.65,0.85,0.95,0.85,0.75,0.65,0.95,0.8,0.9,1.1,0.6,0.5,0.95,0.4,0.75,1,1,0.3,0.9,0.85,1,0.45,2.75,0.35,0.95,0.65,0.65,0.95,0.8,0.9,0.8,0.35,2.15,,,
2013,05,01960010,Nahant,Johnson,SCI,20,,,0.95,0.25,0.95,0.55,1,0.9,0.85,0.55,1,1.4,0.4,0.75,0.9,0.85,0.4,0.75,0.85,0.75,0.6,0.6,2.1,1,1,0.55,0.6,0.9,0.85,0.65,0.9,1.7,0.95,0.95,0.9,0.95,1,0.55,0.9,0.75,0.95,1,0.75,2.85,,,
2013,06,01960010,Nahant,Johnson,ELA,24,,,1,0.75,0.96,0.92,0.88,3.04,0.88,0.92,0.96,0.71,0.96,0.83,2.58,0.75,0.96,0.92,0.92,1,0.92,0.96,0.75,0.79,0.83,2.67,0.88,0.42,0.92,0.75,0.79,0.96,0.79,0.58,0.79,0.92,2.08,0.96,0.83,0.83,0.96,0.79,,,,,
2013,06,01960010,Nahant,Johnson,MTH,24,,,0.71,0.88,0.92,0.92,0.71,0.88,0.96,0.96,0.46,0.38,3.21,0.96,0.54,0.67,0.96,1,0.33,3.38,0.96,0.63,0.58,0.96,0.92,0.92,0.83,3,0.96,0.96,1,0.96,0.88,0.92,0.79,0.79,0.75,0.46,0.46,0.67,0.75,0.92,0.75,2.71,,,
2013,03,01970005,Nantucket,"Nantucket Elementary",ELA,100,,,0.78,0.82,0.77,0.86,0.64,0.74,0.72,0.86,0.86,0.78,1.61,0.74,0.87,0.89,0.77,0.67,0.77,1.15,0.64,0.87,0.66,0.66,0.85,1.38,0.73,0.89,0.89,0.66,0.89,0.89,0.62,0.82,0.75,0.78,0.93,1.16,0.74,0.79,0.5,0.47,0.79,,,,
2013,03,01970005,Nantucket,"Nantucket Elementary",MTH,101,,,0.87,0.79,0.74,0.42,0.63,0.84,0.85,1.35,0.83,0.88,0.54,0.76,0.13,0.8,0.48,0.41,0.83,1.42,0.7,0.6,0.77,0.87,0.87,0.67,0.31,1.41,0.54,0.65,0.93,0.69,0.67,0.77,0.99,0.63,0.71,0.32,,,,,,,,,
2013,04,01970005,Nantucket,"Nantucket Elementary",ELA,87,5.97,5.92,0.6,0.75,0.86,0.67,0.72,0.74,1.52,0.71,0.67,0.69,0.68,0.71,1.24,0.67,0.64,0.82,0.85,0.76,0.75,0.86,0.8,0.69,0.7,0.76,0.67,0.71,0.77,0.67,1.23,0.64,0.68,0.69,0.64,0.67,0.87,0.63,0.37,0.98,0.79,1.06,,,,,
2013,04,01970005,Nantucket,"Nantucket Elementary",MTH,87,,,0.84,0.43,0.92,0.69,0.89,0.8,1.38,0.64,0.48,0.75,0.52,0.78,0.94,0.75,0.63,0.59,0.72,0.06,0.46,0.54,0.84,0.8,0.8,0.74,0.59,0.64,0.59,0.87,0.95,1.76,0.84,0.8,0.64,0.28,0.66,0.85,1.41,0.51,0.9,0.49,0.75,0.74,,,
2013,05,01970005,Nantucket,"Nantucket Elementary",ELA,105,,,0.76,0.94,0.72,0.67,0.91,0.8,1.58,0.89,0.81,0.49,0.62,0.68,0.8,0.9,0.87,0.92,0.86,2.31,0.94,0.66,0.66,0.69,0.88,2.25,0.93,0.82,0.92,0.92,0.59,0.83,0.87,0.94,0.8,0.8,2.23,0.69,0.66,0.88,0.84,0.77,,,,,
2013,05,01970005,Nantucket,"Nantucket Elementary",MTH,105,,,0.93,0.65,0.85,0.61,2.37,0.62,0.86,0.58,0.46,0.79,0.86,0.91,0.81,0.81,0.67,0.8,0.74,0.76,1.97,0.61,0.52,0.92,0.69,0.7,0.84,0.96,0.71,0.9,0.82,0.82,0.59,2.06,0.52,0.82,0.74,0.76,0.94,0.82,0.69,0.72,0.7,2.26,,,
2013,05,01970005,Nantucket,"Nantucket Elementary",SCI,105,,,0.71,0.59,0.64,0.5,0.93,0.64,0.58,0.7,0.97,1.67,0.56,0.63,0.88,0.87,0.31,0.73,0.68,0.65,0.66,0.72,1.9,0.92,0.94,0.47,0.5,0.65,0.84,0.4,0.78,1.36,0.9,0.88,0.65,0.76,0.9,0.7,0.82,0.87,0.9,0.89,0.83,2.3,,,
2013,06,01970010,Nantucket,"Cyrus Peirce",ELA,99,,,0.95,0.65,0.96,0.83,0.75,2.72,0.78,0.55,0.89,0.74,0.71,0.67,2.06,0.77,0.88,0.77,0.82,0.95,0.82,0.93,0.61,0.9,0.74,2.3,0.9,0.4,0.86,0.52,0.59,0.88,0.59,0.55,0.58,0.87,1.91,0.85,0.72,0.75,0.89,0.81,,,,,
2013,06,01970010,Nantucket,"Cyrus Peirce",MTH,99,,,0.47,0.79,0.74,0.83,0.62,0.41,0.79,0.66,0.37,0.67,2.25,0.31,0.58,0.39,0.81,0.87,0.25,3.18,0.87,0.61,0.52,0.78,0.74,0.81,0.7,3.06,0.74,0.93,0.7,0.95,0.89,0.78,0.63,0.72,0.52,0.6,0.24,0.46,0.72,0.78,0.71,1.79,,,
2013,07,01970010,Nantucket,"Cyrus Peirce",ELA,102,6.39,6.29,0.65,0.72,0.83,0.75,0.81,0.51,0.91,2.65,0.9,0.82,0.67,0.77,0.65,2.07,0.93,0.86,0.81,0.57,0.86,0.65,0.79,0.65,1.89,0.75,0.8,0.71,0.72,0.92,0.75,0.8,0.6,0.8,0.89,2.41,0.77,0.78,0.66,0.75,0.83,0.68,,,,,
2013,07,01970010,Nantucket,"Cyrus Peirce",MTH,101,,,0.79,0.76,0.65,0.55,0.37,0.87,2.81,0.68,0.58,0.66,0.74,0.5,0.56,0.56,0.34,0.47,0.43,0.63,0.77,0.7,1.27,0.7,0.71,0.55,0.5,0.45,0.89,0.36,0.76,0.39,1.8,0.87,0.81,0.87,0.87,0.38,0.57,0.61,0.79,2.33,0.88,0.69,,,
2013,08,01970010,Nantucket,"Cyrus Peirce",ELA,92,,,0.87,0.76,0.85,0.64,0.89,0.67,0.89,2.58,0.79,0.73,0.72,0.87,0.88,0.92,0.68,0.8,0.5,0.72,2.37,0.78,0.79,0.77,0.78,2.37,0.64,0.95,0.97,0.83,0.93,0.73,0.86,0.84,0.73,0.89,2.71,0.97,0.65,0.53,0.58,0.65,,,,,
2013,08,01970010,Nantucket,"Cyrus Peirce",MTH,92,,,0.66,0.57,0.77,0.43,0.6,0.76,0.51,0.26,0.53,0.62,1.85,0.84,0.64,0.92,0.75,0.49,0.64,0.42,0.73,2.55,0.39,0.62,0.65,0.73,0.49,0.88,0.8,1.39,0.76,0.61,0.5,0.83,0.68,0.67,0.96,0.92,0.55,0.26,0.84,0.79,0.4,2.01,,,
2013,08,01970010,Nantucket,"Cyrus Peirce",SCI,92,,,0.79,0.86,0.86,0.63,0.62,0.54,0.58,0.9,2.05,1.9,0.76,0.74,0.79,0.55,0.66,0.76,0.99,0.5,0.49,0.39,0.68,0.85,0.87,0.71,0.27,0.57,0.88,0.82,0.58,0.74,0.77,0.91,0.92,0.52,0.89,0.93,0.55,0.4,0.43,0.38,1.52,2.43,,,
2013,10,01970505,Nantucket,"Nantucket High",ELA,92,7.99,7.55,0.96,0.98,1,0.85,0.97,0.86,0.87,0.91,2.86,0.85,0.8,0.82,0.87,0.77,0.87,0.71,0.84,3.09,0.87,0.93,0.91,0.9,0.79,0.82,0.85,0.83,2.98,0.89,0.91,0.87,0.87,0.87,0.95,0.98,3.27,0.88,0.89,0.91,0.97,0.91,,,,,
2013,10,01970505,Nantucket,"Nantucket High",MTH,94,,,0.77,0.74,0.78,0.73,0.61,0.67,0.93,0.67,0.68,0.71,0.67,0.47,0.71,0.8,0.76,0.38,2.93,0.85,0.51,2.16,2.48,0.81,0.83,0.48,0.55,0.83,0.68,0.71,0.52,0.79,3,0.74,0.76,0.9,0.26,0.84,0.45,0.73,0.74,0.57,2.6,2.07,,,
2013,HS,01970505,Nantucket,"Nantucket High",BIO,110,,,0.88,0.72,0.92,0.84,0.9,0.85,0.81,0.65,0.55,0.55,0.59,1.97,0.63,0.8,0.73,0.65,0.72,0.85,0.81,0.53,0.65,0.9,1.25,0.63,0.81,0.55,0.45,0.89,0.79,0.68,0.91,2.09,0.55,0.73,0.89,0.63,0.45,0.56,0.78,0.65,0.67,0.72,0.89,2.16,2.85
2013,03,01980005,Natick,Bennett-Hemenway,ELA,102,,,0.86,0.93,0.89,0.96,0.75,0.95,0.83,0.94,0.95,0.95,2.08,0.9,0.99,0.95,0.94,0.9,0.93,1.21,0.82,0.98,0.9,0.92,0.93,1.65,0.83,0.94,0.91,0.79,0.95,0.98,0.73,0.98,0.91,0.97,1.25,1.24,0.75,0.79,0.83,0.81,0.89,,,,
2013,03,01980005,Natick,Bennett-Hemenway,MTH,101,,,0.97,0.78,0.73,0.71,0.81,0.9,0.9,1.53,0.88,0.92,0.66,0.88,0.11,0.97,0.45,0.5,0.99,1.82,0.87,0.89,0.83,0.93,0.88,0.9,0.89,1.41,0.67,0.88,0.99,0.88,0.71,0.94,1.53,0.73,0.81,0.72,,,,,,,,,
2013,04,01980005,Natick,Bennett-Hemenway,ELA,98,7.63,6.98,0.8,0.96,0.91,0.85,0.95,0.95,2.43,0.97,0.89,0.92,0.85,0.83,2.3,0.88,0.81,0.94,0.92,0.89,0.9,0.99,0.94,0.86,0.92,0.95,0.81,0.92,0.94,0.85,2.5,0.89,0.91,0.89,0.9,0.78,0.93,0.85,0.66,0.97,0.93,1.96,,,,,
2013,04,01980005,Natick,Bennett-Hemenway,MTH,98,,,0.96,0.9,1,0.85,0.97,0.94,2.64,0.88,0.84,0.92,0.83,0.84,0.99,0.91,0.86,0.98,0.8,0.81,0.79,0.91,2.97,0.91,0.82,0.94,0.77,0.83,0.93,0.96,0.99,2.87,0.98,0.93,0.87,0.85,0.8,0.86,2.68,0.92,0.94,0.82,0.81,0.87,,,
2013,03,01980010,Natick,Brown,ELA,81,,,0.95,0.91,0.88,0.96,0.7,0.93,0.85,0.93,0.96,0.93,2.36,0.93,0.98,0.98,0.91,0.85,0.9,1.25,0.78,1,0.93,0.81,0.96,1.67,0.9,0.99,0.93,0.78,0.99,0.96,0.68,0.96,0.95,0.91,1.32,1.37,0.94,0.85,0.78,0.89,0.96,,,,
2013,03,01980010,Natick,Brown,MTH,81,,,0.98,0.94,0.84,0.81,0.88,1,0.93,1.74,0.94,0.94,0.88,0.91,0.32,0.98,0.44,0.74,0.99,1.81,0.94,0.89,0.91,0.99,0.95,0.88,0.84,1.86,0.73,0.89,0.99,0.93,0.93,0.95,1.57,0.85,0.95,0.77,,,,,,,,,
2013,04,01980010,Natick,Brown,ELA,90,7.49,7.09,0.69,0.94,0.92,0.88,0.9,0.92,2.41,0.93,0.84,0.87,0.84,0.74,2.23,0.83,0.84,0.99,0.88,0.88,0.88,0.98,0.97,0.84,0.9,0.92,0.76,0.82,0.87,0.82,2.34,0.83,0.84,0.89,0.83,0.82,0.89,0.87,0.64,0.96,0.93,2.11,,,,,
2013,04,01980010,Natick,Brown,MTH,91,,,0.91,0.8,0.98,0.74,0.95,0.93,2.35,0.84,0.75,0.91,0.76,0.74,0.99,0.76,0.81,0.87,0.7,0.77,0.65,0.75,2.54,0.88,0.62,0.93,0.68,0.74,0.84,0.97,0.92,2.73,0.95,0.86,0.71,0.7,0.76,0.8,2.43,0.95,0.96,0.6,0.84,0.79,,,
2013,03,01980031,Natick,Johnson,ELA,36,,,0.86,0.94,0.78,0.94,0.69,0.86,0.86,0.89,0.92,0.78,2.22,0.89,1,0.94,0.97,0.94,0.75,1.22,0.78,0.97,0.81,0.75,0.94,1.31,0.75,0.97,0.97,0.64,0.97,1,0.67,0.92,0.86,0.97,1.19,1.36,0.81,0.78,0.67,0.69,0.89,,,,
2013,03,01980031,Natick,Johnson,MTH,36,,,0.94,0.78,0.64,0.81,0.83,0.89,0.81,1.67,0.94,0.97,0.53,0.94,0.28,0.97,0.22,0.42,0.94,1.67,0.92,0.92,0.83,0.97,0.86,0.78,0.83,1.33,0.69,0.83,1,0.81,0.75,0.97,1.42,0.69,0.86,0.75,,,,,,,,,
2013,04,01980031,Natick,Johnson,ELA,45,7.64,7.2,0.89,0.87,0.96,0.82,0.93,0.87,2.4,0.91,0.84,0.96,0.84,0.71,2.2,0.78,0.78,1,0.93,1,0.98,0.96,0.96,0.87,0.84,0.98,0.82,0.89,0.93,0.82,2.11,0.84,0.8,0.91,0.98,0.84,0.93,0.93,0.67,0.96,0.93,2.22,,,,,
2013,04,01980031,Natick,Johnson,MTH,45,,,0.91,0.93,1,0.93,0.93,0.98,2.76,0.91,0.84,0.89,0.8,0.78,0.98,0.89,0.73,1,0.82,0.87,0.8,0.96,3.04,0.76,0.82,0.98,0.6,0.82,0.8,0.93,0.98,2.64,0.98,0.96,0.82,0.8,0.8,1,2.76,0.91,1,0.8,0.8,0.84,,,
2013,03,01980035,Natick,"Lilja Elementary",ELA,65,,,0.95,0.94,0.92,0.98,0.86,0.86,0.91,0.95,0.97,0.92,2.18,0.89,0.97,0.95,0.95,0.95,0.83,1.22,0.83,0.97,0.91,0.89,0.92,1.46,0.78,0.95,0.97,0.78,0.94,0.95,0.8,0.94,0.86,0.92,1.32,1.37,0.86,0.86,0.8,0.89,0.97,,,,
2013,03,01980035,Natick,"Lilja Elementary",MTH,65,,,0.95,0.94,0.72,0.77,0.78,0.97,0.92,1.69,0.91,0.94,0.8,0.85,0.28,0.95,0.22,0.6,0.92,1.85,0.97,0.83,0.92,1,0.92,0.8,0.91,1.23,0.75,0.83,0.97,0.89,0.92,0.98,1.63,0.98,0.97,0.72,,,,,,,,,
2013,04,01980035,Natick,"Lilja Elementary",ELA,84,6.7,6.5,0.79,0.93,0.96,0.82,0.96,0.98,2.43,0.92,0.89,0.86,0.82,0.81,2.23,0.8,0.83,0.98,0.93,0.94,0.92,0.95,0.89,0.8,0.86,0.93,0.76,0.89,0.89,0.85,2.29,0.87,0.83,0.93,0.9,0.83,0.98,0.85,0.71,0.99,0.98,2.17,,,,,
2013,04,01980035,Natick,"Lilja Elementary",MTH,84,,,0.93,0.82,1,0.8,0.94,0.96,2.21,0.81,0.74,0.94,0.76,0.85,1,0.79,0.74,0.99,0.75,0.88,0.61,0.86,3.02,0.8,0.58,0.98,0.65,0.82,0.69,0.96,0.98,2.37,0.94,0.85,0.75,0.75,0.89,0.88,2.54,0.96,0.94,0.76,0.82,0.88,,,
2013,03,01980043,Natick,Memorial,ELA,82,,,0.93,0.96,0.84,0.96,0.74,0.93,0.89,0.98,0.95,0.94,2.09,0.85,0.98,0.99,0.94,0.89,0.87,1.12,0.85,1,0.95,0.91,0.96,1.66,0.82,0.99,0.99,0.82,0.98,0.99,0.78,0.99,0.89,0.94,1.34,1.34,0.83,0.89,0.73,0.83,0.89,,,,
2013,03,01980043,Natick,Memorial,MTH,82,,,0.98,0.85,0.83,0.82,0.88,0.95,0.91,1.82,0.87,0.96,0.77,0.91,0.21,0.96,0.41,0.37,0.96,1.83,0.96,0.91,0.91,0.96,0.93,0.85,0.77,1.54,0.67,0.89,0.98,0.9,0.85,1,1.72,0.79,0.9,0.87,,,,,,,,,
2013,04,01980043,Natick,Memorial,ELA,89,6.96,6.73,0.83,0.98,0.93,0.84,0.91,0.88,2.3,0.92,0.83,0.88,0.8,0.85,1.79,0.82,0.78,0.96,0.87,0.92,0.91,0.97,0.91,0.88,0.87,0.96,0.8,0.91,0.89,0.88,2,0.81,0.89,0.96,0.82,0.8,0.92,0.82,0.63,0.97,0.93,1.88,,,,,
2013,04,01980043,Natick,Memorial,MTH,89,,,0.94,0.87,0.98,0.78,0.97,0.96,2.13,0.78,0.88,0.85,0.82,0.87,0.99,0.83,0.66,0.97,0.9,0.89,0.65,0.85,2.64,0.84,0.88,0.96,0.73,0.78,0.78,0.91,0.96,2.72,0.96,0.87,0.73,0.63,0.82,0.92,2.65,0.92,0.96,0.76,0.76,0.8,,,
2013,05,01980305,Natick,"J F Kennedy Middle School",ELA,184,,,0.79,0.94,0.89,0.64,0.92,0.86,2.25,0.96,0.88,0.63,0.73,0.66,0.85,0.96,0.88,0.91,0.9,2.74,0.96,0.77,0.76,0.74,0.93,2.6,0.95,0.82,0.88,0.88,0.7,0.83,0.9,0.93,0.79,0.86,2.32,0.74,0.72,0.96,0.89,0.91,,,,,
2013,05,01980305,Natick,"J F Kennedy Middle School",MTH,184,,,0.97,0.77,0.86,0.73,2.73,0.88,0.88,0.68,0.51,0.68,0.92,0.91,0.82,0.87,0.76,0.86,0.83,0.83,2.75,0.71,0.66,0.81,0.9,0.89,0.84,0.96,0.81,0.95,0.87,0.9,0.64,2.78,0.79,0.94,0.85,0.95,0.84,0.86,0.63,0.72,0.81,2.59,,,
2013,05,01980305,Natick,"J F Kennedy Middle School",SCI,184,,,0.85,0.73,0.82,0.79,0.94,0.78,0.71,0.61,0.95,1.83,0.65,0.76,0.82,0.89,0.55,0.92,0.69,0.59,0.79,0.73,2.4,0.98,0.95,0.72,0.55,0.8,0.85,0.76,0.84,1.33,0.89,0.91,0.8,0.89,0.93,0.83,0.95,0.92,0.96,0.99,0.82,3.42,,,
2013,06,01980305,Natick,"J F Kennedy Middle School",ELA,140,,,0.96,0.78,0.99,0.94,0.94,2.69,0.89,0.66,0.96,0.84,0.88,0.83,2.35,0.89,0.88,0.84,0.84,0.96,0.85,0.96,0.78,0.9,0.81,2.51,0.92,0.59,0.91,0.64,0.72,0.88,0.74,0.72,0.78,0.94,2.14,0.89,0.76,0.7,0.91,0.76,,,,,
2013,06,01980305,Natick,"J F Kennedy Middle School",MTH,141,,,0.53,0.87,0.82,0.95,0.6,0.64,0.96,0.77,0.53,0.6,3.22,0.76,0.5,0.55,0.91,0.91,0.14,3.27,0.82,0.69,0.77,0.73,0.86,0.92,0.67,3.09,0.91,0.92,0.77,0.91,0.94,0.92,0.77,0.79,0.87,0.77,0.43,0.74,0.78,0.87,0.55,2.72,,,
2013,07,01980305,Natick,"J F Kennedy Middle School",ELA,163,7.48,7.07,0.82,0.79,0.95,0.88,0.86,0.74,0.94,2.65,0.97,0.96,0.73,0.75,0.82,2.48,0.97,0.89,0.82,0.69,0.88,0.81,0.96,0.71,2.27,0.91,0.94,0.87,0.84,0.94,0.85,0.88,0.74,0.83,0.94,2.58,0.93,0.87,0.76,0.82,0.88,0.74,,,,,
2013,07,01980305,Natick,"J F Kennedy Middle School",MTH,163,,,0.91,0.92,0.77,0.75,0.79,0.96,3.37,0.84,0.85,0.81,0.83,0.85,0.77,0.68,0.69,0.39,0.58,0.82,0.86,0.82,2.8,0.85,0.98,0.72,0.43,0.66,0.9,0.76,0.84,0.75,2.87,0.96,0.82,0.92,0.95,0.59,0.71,0.71,0.83,2.69,0.98,0.77,,,
2013,08,01980305,Natick,"J F Kennedy Middle School",ELA,133,,,0.89,0.9,0.91,0.7,0.92,0.8,0.94,2.42,0.86,0.83,0.8,0.89,0.96,0.98,0.73,0.85,0.69,0.88,2.44,0.84,0.83,0.86,0.74,2.59,0.74,0.95,0.98,0.92,0.93,0.89,0.93,0.93,0.8,0.92,2.75,0.98,0.77,0.66,0.76,0.77,,,,,
2013,08,01980305,Natick,"J F Kennedy Middle School",MTH,133,,,0.98,0.83,0.8,0.59,0.76,0.86,0.71,0.62,0.77,0.74,2.43,0.94,0.95,0.97,0.92,0.59,0.91,0.56,0.83,3.41,0.81,0.87,0.8,0.94,0.46,0.91,0.82,2.5,0.92,0.84,0.65,0.91,0.91,0.86,0.92,0.99,0.69,0.6,0.98,0.92,0.74,3.05,,,
2013,08,01980305,Natick,"J F Kennedy Middle School",SCI,131,,,0.87,0.89,0.85,0.7,0.71,0.69,0.67,0.97,3.09,2.53,0.9,0.86,0.93,0.64,0.89,0.89,0.95,0.47,0.66,0.6,0.68,0.93,0.92,0.81,0.42,0.6,0.95,0.85,0.58,0.92,0.91,0.95,0.95,0.57,0.95,0.99,0.86,0.48,0.6,0.69,1.69,3.03,,,
2013,05,01980310,Natick,"Wilson Middle",ELA,244,,,0.74,0.91,0.87,0.7,0.92,0.84,1.65,0.9,0.82,0.59,0.66,0.68,0.82,0.92,0.86,0.89,0.82,2.16,0.94,0.77,0.71,0.67,0.9,2.17,0.93,0.75,0.93,0.88,0.64,0.85,0.93,0.92,0.83,0.81,2.11,0.67,0.69,0.91,0.84,0.87,,,,,
