adminyear,grade,org_code,DistrictName,group,e_enroll,e_standard,e_alt,e_abs,e_med,e_lep,e_afteroct,m_enroll,m_standard,m_alt,m_abs,m_med,m_lep,m_afteroct,s_enroll,s_standard,s_alt,s_abs,s_med,s_lep,s_afteroct,e_ayppart,m_ayppart,s_ayppart
2009,10,07100000,Mendon-Upton,"Special Ed",28,24,4,,,,,28,24,4,,,,,28,23,4,,,,1,100,100,100
2009,07,07150000,"Mount Greylock","All Students",127,119,,8,,,,125,123,,1,,1,,,,,,,,,94,99,
2009,07,07150000,"Mount Greylock","Low Income",16,12,,4,,,,15,15,,,,,,,,,,,,,75,100,
2009,07,07150000,"Mount Greylock",White,115,107,,8,,,,114,112,,1,,1,,,,,,,,,93,99,
2009,07,07150000,"Mount Greylock","Special Ed",14,9,,5,,,,14,13,,1,,,,,,,,,,,64,93,
2009,08,07150000,"Mount Greylock","All Students",110,108,1,1,,,,109,104,1,4,,,,109,104,1,4,,,,99,96,96
2009,08,07150000,"Mount Greylock","Low Income",20,18,1,1,,,,19,15,1,3,,,,19,15,1,3,,,,95,84,84
2009,08,07150000,"Mount Greylock",White,98,96,1,1,,,,97,92,1,4,,,,97,92,1,4,,,,99,96,96
2009,08,07150000,"Mount Greylock","Special Ed",22,20,1,1,,,,21,19,1,1,,,,21,19,1,1,,,,95,95,95
2009,10,07150000,"Mount Greylock","All Students",86,82,1,3,,,,86,82,1,2,,,,86,68,1,,,,17,97,98,100
2009,10,07150000,"Mount Greylock",White,75,71,1,3,,,,75,71,1,2,,,,75,59,1,,,,15,96,97,100
2009,10,07150000,"Mount Greylock","Special Ed",10,9,1,,,,,10,9,1,,,,,10,8,1,,,,1,100,100,100
2009,03,07170000,"Mohawk Trail","All Students",84,81,1,1,1,,,84,80,1,2,1,,,,,,,,,,98,96,
2009,03,07170000,"Mohawk Trail","Low Income",39,37,,1,1,,,39,36,,2,1,,,,,,,,,,95,92,
2009,03,07170000,"Mohawk Trail",White,78,76,,1,1,,,78,75,,2,1,,,,,,,,,,97,96,
2009,03,07170000,"Mohawk Trail","Special Ed",20,19,1,,,,,20,18,1,1,,,,,,,,,,,100,95,
2009,04,07170000,"Mohawk Trail","All Students",68,65,2,1,,,,68,65,2,1,,,,,,,,,,,99,99,
2009,04,07170000,"Mohawk Trail","Low Income",31,29,1,1,,,,31,29,1,1,,,,,,,,,,,97,97,
2009,04,07170000,"Mohawk Trail",White,61,59,2,,,,,61,59,2,,,,,,,,,,,,100,100,
2009,04,07170000,"Mohawk Trail","Special Ed",18,15,2,1,,,,18,15,2,1,,,,,,,,,,,94,94,
2009,05,07170000,"Mohawk Trail","All Students",94,91,2,1,,,,94,91,2,1,,,,94,91,2,1,,,,99,99,99
2009,05,07170000,"Mohawk Trail","Low Income",32,31,,1,,,,32,31,,1,,,,32,31,,1,,,,97,97,97
2009,05,07170000,"Mohawk Trail",White,92,89,2,1,,,,92,89,2,1,,,,92,89,2,1,,,,99,99,99
2009,05,07170000,"Mohawk Trail","Special Ed",24,22,2,,,,,24,22,2,,,,,24,22,2,,,,,100,100,100
2009,06,07170000,"Mohawk Trail","All Students",70,67,3,,,,,70,67,3,,,,,,,,,,,,100,100,
2009,06,07170000,"Mohawk Trail","Low Income",26,23,3,,,,,26,23,3,,,,,,,,,,,,100,100,
2009,06,07170000,"Mohawk Trail",White,65,62,3,,,,,65,62,3,,,,,,,,,,,,100,100,
2009,06,07170000,"Mohawk Trail","Special Ed",19,16,3,,,,,19,16,3,,,,,,,,,,,,100,100,
2009,07,07170000,"Mohawk Trail","All Students",99,94,4,1,,,,99,95,4,,,,,,,,,,,,99,100,
2009,07,07170000,"Mohawk Trail","Low Income",35,31,3,1,,,,35,32,3,,,,,,,,,,,,97,100,
2009,07,07170000,"Mohawk Trail",White,87,82,4,1,,,,87,83,4,,,,,,,,,,,,99,100,
2009,07,07170000,"Mohawk Trail","Special Ed",25,21,4,,,,,25,21,4,,,,,,,,,,,,100,100,
2009,08,07170000,"Mohawk Trail","All Students",120,112,4,3,1,,,120,113,5,2,,,,120,115,2,3,,,,97,98,98
2009,08,07170000,"Mohawk Trail","Low Income",45,41,2,1,1,,,45,43,2,,,,,45,44,,1,,,,96,100,98
2009,08,07170000,"Mohawk Trail",White,106,100,2,3,1,,,106,102,2,2,,,,106,102,1,3,,,,96,98,97
2009,08,07170000,"Mohawk Trail","Special Ed",32,27,4,1,,,,32,25,5,2,,,,32,27,2,3,,,,97,94,91
2009,10,07170000,"Mohawk Trail","All Students",79,74,1,3,,,,78,74,1,2,,,,79,65,1,2,,,11,96,97,97
2009,10,07170000,"Mohawk Trail","Low Income",27,26,,1,,,,27,26,,1,,,,27,21,,1,,,5,96,96,96
2009,10,07170000,"Mohawk Trail",White,70,65,1,3,,,,69,65,1,2,,,,70,58,1,1,,,10,96,97,99
2009,10,07170000,"Mohawk Trail","Special Ed",11,9,1,1,,,,10,9,1,,,,,11,9,1,1,,,,91,100,91
2009,03,07200000,Narragansett,"All Students",122,119,2,1,,,,122,119,2,1,,,,,,,,,,,99,99,
2009,03,07200000,Narragansett,"Low Income",34,33,,1,,,,34,33,,1,,,,,,,,,,,97,97,
2009,03,07200000,Narragansett,White,115,113,1,1,,,,115,113,1,1,,,,,,,,,,,99,99,
2009,03,07200000,Narragansett,"Special Ed",31,28,2,1,,,,31,28,2,1,,,,,,,,,,,97,97,
2009,04,07200000,Narragansett,"All Students",124,121,3,,,,,123,119,4,,,,,,,,,,,,100,100,
2009,04,07200000,Narragansett,"Low Income",32,32,,,,,,32,31,1,,,,,,,,,,,,100,100,
2009,04,07200000,Narragansett,White,111,108,3,,,,,111,107,4,,,,,,,,,,,,100,100,
2009,04,07200000,Narragansett,"Special Ed",22,19,3,,,,,21,17,4,,,,,,,,,,,,100,100,
2009,05,07200000,Narragansett,"All Students",138,135,3,,,,,138,135,3,,,,,138,135,3,,,,,100,100,100
2009,05,07200000,Narragansett,"Low Income",33,33,,,,,,33,33,,,,,,33,33,,,,,,100,100,100
2009,05,07200000,Narragansett,White,132,129,3,,,,,132,129,3,,,,,132,129,3,,,,,100,100,100
2009,05,07200000,Narragansett,"Special Ed",27,24,3,,,,,27,24,3,,,,,27,24,3,,,,,100,100,100
2009,06,07200000,Narragansett,"All Students",130,127,3,,,,,130,127,3,,,,,,,,,,,,100,100,
2009,06,07200000,Narragansett,"Low Income",26,25,1,,,,,26,25,1,,,,,,,,,,,,100,100,
2009,06,07200000,Narragansett,White,125,122,3,,,,,125,122,3,,,,,,,,,,,,100,100,
2009,06,07200000,Narragansett,"Special Ed",16,13,3,,,,,16,13,3,,,,,,,,,,,,100,100,
2009,07,07200000,Narragansett,"All Students",149,147,1,,1,,,149,148,1,,,,,,,,,,,,99,100,
2009,07,07200000,Narragansett,"Low Income",19,19,,,,,,19,19,,,,,,,,,,,,,100,100,
2009,07,07200000,Narragansett,White,139,137,1,,1,,,139,138,1,,,,,,,,,,,,99,100,
2009,07,07200000,Narragansett,"Special Ed",21,20,1,,,,,21,20,1,,,,,,,,,,,,100,100,
2009,08,07200000,Narragansett,"All Students",166,162,2,,2,,,166,164,1,,1,,,166,164,1,,1,,,99,99,99
2009,08,07200000,Narragansett,"Low Income",37,37,,,,,,37,37,,,,,,37,37,,,,,,100,100,100
2009,08,07200000,Narragansett,White,157,153,2,,2,,,157,155,1,,1,,,157,155,1,,1,,,99,99,99
2009,08,07200000,Narragansett,"Special Ed",25,22,2,,1,,,25,23,1,,1,,,25,23,1,,1,,,96,96,96
2009,10,07200000,Narragansett,"All Students",114,110,1,,2,,,114,110,1,,2,,,114,105,1,,,,8,98,98,100
2009,10,07200000,Narragansett,"Low Income",19,19,,,,,,19,19,,,,,,19,18,,,,,1,100,100,100
2009,10,07200000,Narragansett,White,104,100,1,,2,,,104,100,1,,2,,,104,96,1,,,,7,98,98,100
2009,10,07200000,Narragansett,"Special Ed",14,11,1,,1,,,14,11,1,,1,,,14,13,1,,,,,92,92,100
2009,03,07250000,Nashoba,"All Students",273,271,1,,1,,,274,271,1,,1,1,,,,,,,,,100,100,
2009,03,07250000,Nashoba,"Low Income",21,20,1,,,,,21,20,1,,,,,,,,,,,,100,100,
2009,03,07250000,Nashoba,Asian,10,10,,,,,,10,10,,,,,,,,,,,,,100,100,
2009,03,07250000,Nashoba,White,239,237,1,,1,,,240,237,1,,1,1,,,,,,,,,100,100,
2009,03,07250000,Nashoba,Multi-race,12,12,,,,,,12,12,,,,,,,,,,,,,100,100,
2009,03,07250000,Nashoba,"Special Ed",38,37,1,,,,,38,37,1,,,,,,,,,,,,100,100,
2009,04,07250000,Nashoba,"All Students",274,272,2,,,,,275,272,2,,,1,,,,,,,,,100,100,
2009,04,07250000,Nashoba,"Low Income",17,16,1,,,,,18,16,1,,,1,,,,,,,,,100,100,
2009,04,07250000,Nashoba,Hispanic/Latino,10,10,,,,,,10,10,,,,,,,,,,,,,100,100,
2009,04,07250000,Nashoba,White,245,243,2,,,,,246,243,2,,,1,,,,,,,,,100,100,
2009,04,07250000,Nashoba,Multi-race,14,14,,,,,,14,14,,,,,,,,,,,,,100,100,
2009,04,07250000,Nashoba,"Special Ed",30,28,2,,,,,30,28,2,,,,,,,,,,,,100,100,
2009,05,07250000,Nashoba,"All Students",273,269,4,,,,,275,270,3,,,2,,275,270,3,,,2,,100,100,100
2009,05,07250000,Nashoba,"Low Income",22,20,2,,,,,23,20,2,,,1,,23,20,2,,,1,,100,100,100
2009,05,07250000,Nashoba,Asian,10,10,,,,,,10,10,,,,,,10,10,,,,,,100,100,100
2009,05,07250000,Nashoba,White,251,247,4,,,,,253,248,3,,,2,,253,248,3,,,2,,100,100,100
2009,05,07250000,Nashoba,"Special Ed",38,34,4,,,,,38,35,3,,,,,38,35,3,,,,,100,100,100
2009,06,07250000,Nashoba,"All Students",264,258,5,1,,,,264,259,5,,,,,,,,,,,,100,100,
2009,06,07250000,Nashoba,"Low Income",18,17,1,,,,,18,17,1,,,,,,,,,,,,100,100,
2009,06,07250000,Nashoba,Asian,10,10,,,,,,10,10,,,,,,,,,,,,,100,100,
2009,06,07250000,Nashoba,White,234,229,4,1,,,,234,230,4,,,,,,,,,,,,100,100,
2009,06,07250000,Nashoba,Multi-race,11,11,,,,,,11,11,,,,,,,,,,,,,100,100,
2009,06,07250000,Nashoba,"Special Ed",37,31,5,1,,,,37,32,5,,,,,,,,,,,,97,100,
2009,07,07250000,Nashoba,"All Students",245,236,4,2,2,1,,244,237,4,1,1,1,,,,,,,,,98,99,
2009,07,07250000,Nashoba,"Low Income",21,21,,,,,,21,21,,,,,,,,,,,,,100,100,
2009,07,07250000,Nashoba,White,221,212,4,2,2,1,,221,214,4,1,1,1,,,,,,,,,98,99,
2009,07,07250000,Nashoba,"Special Ed",36,31,4,1,,,,35,30,4,1,,,,,,,,,,,97,97,
2009,08,07250000,Nashoba,"All Students",253,250,2,,1,,,253,249,2,,2,,,253,249,2,,2,,,100,99,99
2009,08,07250000,Nashoba,"Low Income",17,16,1,,,,,17,16,1,,,,,17,16,1,,,,,100,100,100
2009,08,07250000,Nashoba,Asian,11,11,,,,,,11,11,,,,,,11,11,,,,,,100,100,100
2009,08,07250000,Nashoba,White,229,227,1,,1,,,229,226,1,,2,,,229,226,1,,2,,,100,99,99
2009,08,07250000,Nashoba,"Special Ed",24,21,2,,1,,,24,21,2,,1,,,24,21,2,,1,,,96,96,96
2009,10,07250000,Nashoba,"All Students",226,215,4,3,,1,,226,218,4,1,,1,,228,199,4,3,,1,21,99,100,99
2009,10,07250000,Nashoba,"Low Income",15,12,1,,,1,,15,13,1,,,1,,16,9,1,,,1,5,100,100,100
2009,10,07250000,Nashoba,Hispanic/Latino,11,10,,,,1,,11,10,,,,1,,11,7,,,,1,3,100,100,100
2009,10,07250000,Nashoba,White,207,198,3,3,,,,207,201,3,1,,,,208,186,3,2,,,17,99,100,99
2009,10,07250000,Nashoba,"Special Ed",29,22,4,1,,,,29,23,4,1,,,,29,18,4,1,,,6,96,96,97
2009,03,07280000,"New Salem-Wendell","All Students",17,17,,,,,,17,17,,,,,,,,,,,,,100,100,
2009,03,07280000,"New Salem-Wendell",White,17,17,,,,,,17,17,,,,,,,,,,,,,100,100,
2009,04,07280000,"New Salem-Wendell","All Students",17,17,,,,,,17,17,,,,,,,,,,,,,100,100,
2009,04,07280000,"New Salem-Wendell",White,16,16,,,,,,16,16,,,,,,,,,,,,,100,100,
2009,05,07280000,"New Salem-Wendell","All Students",20,20,,,,,,20,20,,,,,,20,20,,,,,,100,100,100
2009,05,07280000,"New Salem-Wendell",White,17,17,,,,,,17,17,,,,,,17,17,,,,,,100,100,100
2009,06,07280000,"New Salem-Wendell","All Students",16,16,,,,,,16,16,,,,,,,,,,,,,100,100,
2009,06,07280000,"New Salem-Wendell",White,16,16,,,,,,16,16,,,,,,,,,,,,,100,100,
2009,10,07300000,Northboro-Southboro,"All Students",365,360,,2,1,,,365,361,,3,,,,363,343,,8,,,12,99,99,98
2009,10,07300000,Northboro-Southboro,"Low Income",13,12,,,1,,,13,12,,1,,,,13,12,,1,,,,92,92,92
2009,10,07300000,Northboro-Southboro,Asian,18,17,,1,,,,18,18,,,,,,18,17,,,,,1,94,100,100
2009,10,07300000,Northboro-Southboro,White,333,329,,1,1,,,333,329,,3,,,,331,312,,8,,,11,99,99,98
2009,10,07300000,Northboro-Southboro,"Special Ed",32,28,,2,,,,32,30,,1,,,,31,22,,6,,,3,93,97,81
2009,03,07350000,"North Middlesex","All Students",332,325,3,2,,2,,332,325,3,2,,2,,,,,,,,,99,99,
2009,03,07350000,"North Middlesex","Low Income",43,41,,2,,,,43,41,,2,,,,,,,,,,,95,95,
2009,03,07350000,"North Middlesex",White,320,314,2,2,,2,,320,314,2,2,,2,,,,,,,,,99,99,
2009,03,07350000,"North Middlesex","Special Ed",62,58,3,1,,,,62,58,3,1,,,,,,,,,,,98,98,
2009,04,07350000,"North Middlesex","All Students",324,310,8,1,4,1,,325,313,9,1,1,1,,,,,,,,,98,99,
2009,04,07350000,"North Middlesex","Low Income",43,41,2,,,,,43,41,2,,,,,,,,,,,,100,100,
2009,04,07350000,"North Middlesex",White,315,301,8,1,4,1,,315,303,9,1,1,1,,,,,,,,,98,99,
2009,04,07350000,"North Middlesex","Special Ed",57,49,8,,,,,57,48,9,,,,,,,,,,,,100,100,
2009,05,07350000,"North Middlesex","All Students",339,328,11,,,,,338,329,9,,,,,338,335,2,,1,,,100,100,100
2009,05,07350000,"North Middlesex","Low Income",48,45,3,,,,,48,45,3,,,,,48,47,,,1,,,100,100,98
2009,05,07350000,"North Middlesex",White,329,320,9,,,,,328,321,7,,,,,328,325,2,,1,,,100,100,100
2009,05,07350000,"North Middlesex","Special Ed",59,48,11,,,,,59,50,9,,,,,59,56,2,,1,,,100,100,98
2009,06,07350000,"North Middlesex","All Students",342,331,10,1,,,,342,332,10,,,,,,,,,,,,100,100,
2009,06,07350000,"North Middlesex","Low Income",39,38,1,,,,,39,38,1,,,,,,,,,,,,100,100,
2009,06,07350000,"North Middlesex",White,324,313,10,1,,,,324,314,10,,,,,,,,,,,,100,100,
2009,06,07350000,"North Middlesex","Special Ed",77,66,10,1,,,,77,67,10,,,,,,,,,,,,99,100,
2009,07,07350000,"North Middlesex","All Students",351,342,4,3,2,,,350,343,4,3,,,,,,,,,,,99,99,
2009,07,07350000,"North Middlesex","Low Income",41,39,2,,,,,40,37,2,1,,,,,,,,,,,100,98,
2009,07,07350000,"North Middlesex",White,339,330,4,3,2,,,338,331,4,3,,,,,,,,,,,99,99,
2009,07,07350000,"North Middlesex","Special Ed",52,47,4,,1,,,52,48,4,,,,,,,,,,,,98,100,
2009,08,07350000,"North Middlesex","All Students",359,346,7,6,,,,359,347,8,4,,,,359,348,7,4,,,,98,99,99
2009,08,07350000,"North Middlesex","Low Income",48,47,1,,,,,48,46,1,1,,,,48,46,1,1,,,,100,98,98
2009,08,07350000,"North Middlesex",Hispanic/Latino,10,10,,,,,,10,10,,,,,,10,10,,,,,,100,100,100
2009,08,07350000,"North Middlesex",White,342,330,7,5,,,,342,330,8,4,,,,342,331,7,4,,,,99,99,99
2009,08,07350000,"North Middlesex","Special Ed",69,60,7,2,,,,69,59,8,2,,,,69,60,7,2,,,,97,97,97
2009,10,07350000,"North Middlesex","All Students",291,285,1,5,,,,291,286,1,2,1,,,291,260,2,1,,,28,98,99,100
2009,10,07350000,"North Middlesex","Low Income",35,34,,1,,,,35,35,,,,,,35,25,,,,,10,97,100,100
2009,10,07350000,"North Middlesex",White,277,271,1,5,,,,277,272,1,2,1,,,277,253,2,1,,,21,98,99,100
2009,10,07350000,"North Middlesex","Special Ed",32,29,1,2,,,,32,30,1,1,,,,32,21,2,1,,,8,94,97,97
2009,07,07400000,"Old Rochester","All Students",213,212,1,,,,,213,212,1,,,,,,,,,,,,100,100,
2009,07,07400000,"Old Rochester","Low Income",25,25,,,,,,25,25,,,,,,,,,,,,,100,100,
2009,07,07400000,"Old Rochester",White,200,199,1,,,,,200,199,1,,,,,,,,,,,,100,100,
2009,07,07400000,"Old Rochester","Special Ed",19,18,1,,,,,19,18,1,,,,,,,,,,,,100,100,
2009,08,07400000,"Old Rochester","All Students",217,217,,,,,,217,217,,,,,,217,217,,,,,,100,100,100
2009,08,07400000,"Old Rochester","Low Income",20,20,,,,,,20,20,,,,,,20,20,,,,,,100,100,100
2009,08,07400000,"Old Rochester",White,200,200,,,,,,200,200,,,,,,200,200,,,,,,100,100,100
2009,08,07400000,"Old Rochester","Special Ed",25,25,,,,,,25,25,,,,,,25,25,,,,,,100,100,100
2009,10,07400000,"Old Rochester","All Students",197,192,2,2,,,,196,189,2,3,,,,197,172,,2,,,23,99,98,99
2009,10,07400000,"Old Rochester","Low Income",15,12,1,1,,,,14,11,1,1,,,,15,11,,1,,,3,93,92,93
2009,10,07400000,"Old Rochester",White,184,179,2,2,,,,184,177,2,3,,,,184,163,,1,,,20,99,98,99
2009,10,07400000,"Old Rochester","Special Ed",29,27,2,,,,,29,27,2,,,,,29,26,,,,,3,100,100,100
2009,03,07450000,Pentucket,"All Students",271,265,5,1,,,,271,265,4,2,,,,,,,,,,,100,99,
2009,03,07450000,Pentucket,"Low Income",22,22,,,,,,22,22,,,,,,,,,,,,,100,100,
2009,03,07450000,Pentucket,White,258,252,5,1,,,,258,252,4,2,,,,,,,,,,,100,99,
2009,03,07450000,Pentucket,"Special Ed",50,44,5,1,,,,50,45,4,1,,,,,,,,,,,98,98,
2009,04,07450000,Pentucket,"All Students",282,275,5,,2,,,282,274,6,,2,,,,,,,,,,99,99,
2009,04,07450000,Pentucket,"Low Income",27,24,3,,,,,27,24,3,,,,,,,,,,,,100,100,
2009,04,07450000,Pentucket,White,267,260,5,,2,,,267,259,6,,2,,,,,,,,,,99,99,
2009,04,07450000,Pentucket,"Special Ed",41,36,5,,,,,41,35,6,,,,,,,,,,,,100,100,
2009,05,07450000,Pentucket,"All Students",267,263,4,,,,,266,261,5,,,,,266,261,3,1,1,,,100,100,99
2009,05,07450000,Pentucket,"Low Income",24,23,1,,,,,24,23,1,,,,,24,23,1,,,,,100,100,100
2009,05,07450000,Pentucket,White,260,256,4,,,,,259,254,5,,,,,259,254,3,1,1,,,100,100,99
2009,05,07450000,Pentucket,"Special Ed",48,44,4,,,,,48,43,5,,,,,48,45,3,,,,,100,100,100
2009,06,07450000,Pentucket,"All Students",289,283,6,,,,,289,277,12,,,,,,,,,,,,100,100,
2009,06,07450000,Pentucket,"Low Income",23,22,1,,,,,23,21,2,,,,,,,,,,,,100,100,
2009,06,07450000,Pentucket,White,279,274,5,,,,,279,268,11,,,,,,,,,,,,100,100,
2009,06,07450000,Pentucket,"Special Ed",56,50,6,,,,,56,44,12,,,,,,,,,,,,100,100,
2009,07,07450000,Pentucket,"All Students",266,258,5,2,1,,,266,259,5,1,1,,,,,,,,,,99,99,
2009,07,07450000,Pentucket,"Low Income",26,25,1,,,,,26,25,1,,,,,,,,,,,,100,100,
2009,07,07450000,Pentucket,White,256,248,5,2,1,,,256,249,5,1,1,,,,,,,,,,99,99,
2009,07,07450000,Pentucket,"Special Ed",39,33,5,1,,,,39,33,5,1,,,,,,,,,,,97,97,
2009,08,07450000,Pentucket,"All Students",271,265,2,4,,,,271,268,2,1,,,,271,266,2,2,1,,,99,100,99
2009,08,07450000,Pentucket,"Low Income",20,19,,1,,,,20,20,,,,,,20,20,,,,,,95,100,100
2009,08,07450000,Pentucket,White,263,258,2,3,,,,263,260,2,1,,,,263,259,2,1,1,,,99,100,99
2009,08,07450000,Pentucket,"Special Ed",34,30,2,2,,,,34,32,2,,,,,34,32,2,,,,,94,100,100
2009,10,07450000,Pentucket,"All Students",234,223,1,8,,,,234,225,1,7,,,,231,211,1,10,,,9,97,97,96
2009,10,07450000,Pentucket,"Low Income",16,14,,2,,,,16,14,,2,,,,16,9,,4,,,3,88,88,75
2009,10,07450000,Pentucket,White,227,217,1,7,,,,227,219,1,6,,,,225,205,1,10,,,9,97,97,96
2009,10,07450000,Pentucket,"Special Ed",35,30,1,3,,,,35,31,1,2,,,,33,25,1,3,,,4,91,94,91
2009,03,07500000,"Pioneer Valley","All Students",100,99,1,,,,,100,99,1,,,,,,,,,,,,100,100,
2009,03,07500000,"Pioneer Valley","Low Income",25,25,,,,,,25,25,,,,,,,,,,,,,100,100,
2009,03,07500000,"Pioneer Valley",White,95,94,1,,,,,95,94,1,,,,,,,,,,,,100,100,
2009,03,07500000,"Pioneer Valley","Special Ed",12,11,1,,,,,12,11,1,,,,,,,,,,,,100,100,
2009,04,07500000,"Pioneer Valley","All Students",88,88,,,,,,88,88,,,,,,,,,,,,,100,100,
2009,04,07500000,"Pioneer Valley","Low Income",19,19,,,,,,19,19,,,,,,,,,,,,,100,100,
2009,04,07500000,"Pioneer Valley",White,82,82,,,,,,82,82,,,,,,,,,,,,,100,100,
2009,04,07500000,"Pioneer Valley","Special Ed",19,19,,,,,,19,19,,,,,,,,,,,,,100,100,
2009,05,07500000,"Pioneer Valley","All Students",85,85,,,,,,85,85,,,,,,85,85,,,,,,100,100,100
2009,05,07500000,"Pioneer Valley","Low Income",16,16,,,,,,16,16,,,,,,16,16,,,,,,100,100,100
2009,05,07500000,"Pioneer Valley",White,80,80,,,,,,80,80,,,,,,80,80,,,,,,100,100,100
2009,05,07500000,"Pioneer Valley","Special Ed",11,11,,,,,,11,11,,,,,,11,11,,,,,,100,100,100
2009,06,07500000,"Pioneer Valley","All Students",83,83,,,,,,83,83,,,,,,,,,,,,,100,100,
2009,06,07500000,"Pioneer Valley","Low Income",31,31,,,,,,31,31,,,,,,,,,,,,,100,100,
2009,06,07500000,"Pioneer Valley",White,75,75,,,,,,75,75,,,,,,,,,,,,,100,100,
2009,06,07500000,"Pioneer Valley","Special Ed",24,24,,,,,,24,24,,,,,,,,,,,,,100,100,
2009,07,07500000,"Pioneer Valley","All Students",101,101,,,,,,101,101,,,,,,,,,,,,,100,100,
2009,07,07500000,"Pioneer Valley","Low Income",29,29,,,,,,29,29,,,,,,,,,,,,,100,100,
2009,07,07500000,"Pioneer Valley",White,97,97,,,,,,97,97,,,,,,,,,,,,,100,100,
2009,07,07500000,"Pioneer Valley","Special Ed",15,15,,,,,,15,15,,,,,,,,,,,,,100,100,
2009,08,07500000,"Pioneer Valley","All Students",105,105,,,,,,106,106,,,,,,106,106,,,,,,100,100,100
2009,08,07500000,"Pioneer Valley","Low Income",32,32,,,,,,33,33,,,,,,33,33,,,,,,100,100,100
2009,08,07500000,"Pioneer Valley",White,101,101,,,,,,102,102,,,,,,102,102,,,,,,100,100,100
2009,08,07500000,"Pioneer Valley","Special Ed",15,15,,,,,,15,15,,,,,,15,15,,,,,,100,100,100
2009,10,07500000,"Pioneer Valley","All Students",74,70,,2,1,,,74,70,,2,1,,,73,63,,,1,,9,96,96,99
2009,10,07500000,"Pioneer Valley","Low Income",23,22,,1,,,,23,22,,1,,,,23,20,,,,,3,96,96,100
2009,10,07500000,"Pioneer Valley",White,72,68,,2,1,,,72,68,,2,1,,,71,62,,,1,,8,96,96,99
2009,10,07500000,"Pioneer Valley","Special Ed",16,16,,,,,,16,16,,,,,,16,12,,,,,4,100,100,100
2009,03,07530000,Quabbin,"All Students",218,211,7,,,,,219,212,7,,,,,,,,,,,,100,100,
2009,03,07530000,Quabbin,"Low Income",42,37,5,,,,,43,38,5,,,,,,,,,,,,100,100,
2009,03,07530000,Quabbin,White,202,195,7,,,,,203,196,7,,,,,,,,,,,,100,100,
2009,03,07530000,Quabbin,"Special Ed",39,32,7,,,,,39,32,7,,,,,,,,,,,,100,100,
2009,04,07530000,Quabbin,"All Students",213,207,5,1,,,,213,207,5,1,,,,,,,,,,,100,100,
2009,04,07530000,Quabbin,"Low Income",38,36,2,,,,,38,36,2,,,,,,,,,,,,100,100,
2009,04,07530000,Quabbin,White,198,193,4,1,,,,198,193,4,1,,,,,,,,,,,99,99,
2009,04,07530000,Quabbin,"Special Ed",50,45,5,,,,,50,45,5,,,,,,,,,,,,100,100,
2009,05,07530000,Quabbin,"All Students",238,236,2,,,,,238,236,2,,,,,238,236,2,,,,,100,100,100
2009,05,07530000,Quabbin,"Low Income",49,47,2,,,,,49,47,2,,,,,49,47,2,,,,,100,100,100
2009,05,07530000,Quabbin,Hispanic/Latino,10,9,1,,,,,10,9,1,,,,,10,9,1,,,,,100,100,100
2009,05,07530000,Quabbin,White,219,218,1,,,,,219,218,1,,,,,219,218,1,,,,,100,100,100
2009,05,07530000,Quabbin,"Special Ed",54,52,2,,,,,54,52,2,,,,,54,52,2,,,,,100,100,100
2009,06,07530000,Quabbin,"All Students",233,229,4,,,,,233,229,4,,,,,,,,,,,,100,100,
2009,06,07530000,Quabbin,"Low Income",50,49,1,,,,,50,49,1,,,,,,,,,,,,100,100,
2009,06,07530000,Quabbin,White,214,210,4,,,,,214,210,4,,,,,,,,,,,,100,100,
2009,06,07530000,Quabbin,"Special Ed",22,18,4,,,,,22,18,4,,,,,,,,,,,,100,100,
2009,07,07530000,Quabbin,"All Students",251,245,3,1,1,1,,251,246,3,1,,1,,,,,,,,,99,100,
2009,07,07530000,Quabbin,"Low Income",42,41,,,,1,,42,41,,,,1,,,,,,,,,100,100,
2009,07,07530000,Quabbin,White,234,228,3,1,1,1,,234,229,3,1,,1,,,,,,,,,99,100,
2009,07,07530000,Quabbin,"Special Ed",36,32,3,1,,,,36,32,3,1,,,,,,,,,,,97,97,
2009,08,07530000,Quabbin,"All Students",278,277,1,,,,,277,275,1,1,,,,277,273,1,1,2,,,100,100,99
2009,08,07530000,Quabbin,"Low Income",39,39,,,,,,38,38,,,,,,38,38,,,,,,100,100,100
2009,08,07530000,Quabbin,White,254,253,1,,,,,253,251,1,1,,,,253,249,1,1,2,,,100,100,99
2009,08,07530000,Quabbin,Multi-race,14,14,,,,,,14,14,,,,,,14,14,,,,,,100,100,100
2009,08,07530000,Quabbin,"Special Ed",39,38,1,,,,,39,38,1,,,,,39,36,1,,2,,,100,100,95
2009,10,07530000,Quabbin,"All Students",250,242,,2,3,,,250,242,,2,2,,,249,230,,1,,,18,98,98,100
2009,10,07530000,Quabbin,"Low Income",32,30,,,,,,32,30,,,,,,32,27,,,,,5,100,100,100
2009,10,07530000,Quabbin,White,234,226,,2,3,,,234,226,,2,2,,,233,214,,1,,,18,98,98,100
2009,10,07530000,Quabbin,"Special Ed",32,30,,,2,,,32,30,,,1,,,32,27,,,,,5,94,97,100
2009,07,07550000,"Ralph C Mahar","All Students",145,141,2,2,,,,146,143,2,1,,,,,,,,,,,99,99,
2009,07,07550000,"Ralph C Mahar","Low Income",65,63,,2,,,,65,64,,1,,,,,,,,,,,97,98,
