adminyear,grade,org_code,district,SchoolName,subject,tested,wptopdev,wpconvent,item1,item2,item3,item4,item5,item6,item7,item8,item9,item10,item11,item12,item13,item14,item15,item16,item17,item18,item19,item20,item21,item22,item23,item24,item25,item26,item27,item28,item29,item30,item31,item32,item33,item34,item35,item36,item37,item38,item39,item40,item41,item42,item43,item44,item45
2007,03,02080005,Norfolk,Freeman-Centennial,ELA,168,,,0.95,0.99,0.93,0.92,0.95,0.83,0.91,0.86,0.96,0.88,0.69,0.86,0.8,0.67,0.96,0.9,0.83,0.92,0.87,0.85,2.83,0.88,0.8,0.71,0.97,0.95,0.92,0.68,0.98,0.94,0.85,0.77,2.15,0.82,0.74,0.83,0.86,0.92,0.9,0.92,0.82,0.95,,,
2007,04,02080005,Norfolk,Freeman-Centennial,MATH,129,,,0.93,0.91,0.78,0.64,0.84,0.75,0.84,0.81,0.68,2.46,0.71,0.74,2.99,0.79,0.39,0.86,2.92,0.92,0.81,0.88,0.96,0.88,0.81,0.9,0.78,0.8,2.61,0.92,0.67,0.88,2.95,0.91,0.8,0.66,0.85,0.92,0.78,0.93,0.91,,,,,,
2007,04,02080005,Norfolk,Freeman-Centennial,ELA,130,8.05,7.08,0.95,0.97,0.94,0.96,0.85,0.75,0.89,2.54,0.92,0.92,0.92,0.91,0.91,0.88,0.85,0.85,2.18,0.95,0.98,0.92,0.92,0.95,0.86,0.96,0.83,1.96,0.87,0.7,0.82,0.82,0.82,0.72,0.85,0.88,2.12,0.98,0.92,0.87,0.88,0.79,,,,,
2007,05,02080005,Norfolk,Freeman-Centennial,MATH,149,,,0.93,0.94,0.95,0.95,0.85,0.85,0.86,0.89,0.85,3.52,0.91,0.88,2.94,0.98,0.79,0.87,2.08,0.94,0.98,0.83,0.89,0.78,0.75,0.94,0.69,0.67,3.04,0.82,0.76,0.87,2.45,0.92,0.71,0.7,0.84,0.78,0.83,0.87,0.62,,,,,,
2007,05,02080005,Norfolk,Freeman-Centennial,ELA,149,,,0.91,0.73,0.86,0.93,0.94,0.92,0.94,0.92,2.47,0.83,0.89,0.87,0.89,0.79,0.92,0.85,0.82,2.89,0.95,0.95,0.93,0.87,0.93,0.91,0.89,0.89,2.71,0.95,0.78,0.85,0.89,0.95,0.77,0.89,0.83,2.3,0.83,0.85,0.83,0.87,,,,,
2007,05,02080005,Norfolk,Freeman-Centennial,SCI,149,,,0.86,0.95,0.95,0.83,0.76,0.75,0.89,0.91,0.93,0.64,0.75,0.65,0.63,0.83,0.93,0.93,0.57,1.43,2.34,0.36,0.95,0.53,0.87,0.81,0.77,0.87,0.61,0.87,0.84,0.86,0.96,0.65,0.95,0.82,0.84,0.92,2.19,2.52,2.95,,,,,,
2007,06,02080005,Norfolk,Freeman-Centennial,MATH,145,,,0.98,0.86,0.81,0.78,0.88,0.52,0.83,0.75,0.77,3.41,0.34,0.4,2.73,0.79,0.9,0.67,2.59,0.95,0.95,0.9,0.84,0.94,0.81,0.74,0.83,0.92,3.59,0.89,0.47,0.89,2.93,0.86,0.68,0.76,0.49,0.87,0.65,0.91,0.87,,,,,,
2007,06,02080005,Norfolk,Freeman-Centennial,ELA,146,,,0.97,0.87,0.84,0.98,0.9,0.82,0.94,0.94,2.47,0.89,0.9,0.92,0.9,0.95,0.85,0.73,0.67,2.19,0.84,1,0.88,0.87,0.79,0.98,0.88,0.96,2.64,0.9,0.86,0.83,0.88,0.88,0.87,0.9,0.9,2.98,0.92,0.8,0.79,0.77,,,,,
2007,03,02090008,"North Adams","J S Sullivan",MATH,46,,,0.91,0.72,0.85,0.76,0.8,0.74,1.33,0.87,0.83,0.65,0.83,0.67,0.78,0.52,0.7,1.15,0.93,0.8,0.8,0.15,0.87,0.63,0.91,0.8,0.54,0.65,0.78,0.74,0.76,1.52,0.65,0.72,0.74,0.76,1.26,,,,,,,,,,
2007,03,02090008,"North Adams","J S Sullivan",ELA,46,,,0.76,0.96,0.76,0.7,0.91,0.67,0.89,0.85,0.87,0.85,0.61,0.8,0.63,0.5,0.87,0.87,0.7,0.83,0.63,0.76,2.11,0.78,0.7,0.74,0.74,0.87,0.67,0.61,0.85,0.78,0.67,0.76,1.91,0.59,0.65,0.61,0.7,0.67,0.72,0.74,0.67,0.89,,,
2007,04,02090008,"North Adams","J S Sullivan",MATH,34,,,0.94,0.79,0.82,0.68,0.85,0.56,0.79,0.59,0.76,2.44,0.65,0.74,2.21,0.65,0.5,0.68,2.68,0.85,0.94,0.62,0.79,0.76,0.68,0.94,0.71,0.53,2.59,0.88,0.53,0.68,2.44,0.82,0.71,0.76,0.74,0.71,0.76,0.79,0.44,,,,,,
2007,04,02090008,"North Adams","J S Sullivan",ELA,35,6.91,6.4,0.86,0.89,0.91,0.86,0.77,0.57,0.83,1.89,0.83,0.83,0.77,0.8,0.83,0.83,0.83,0.69,1.69,0.94,0.97,0.86,0.83,0.83,0.43,0.83,0.63,1.49,0.69,0.51,0.57,0.8,0.77,0.57,0.69,0.77,1.63,0.97,0.69,0.66,0.71,0.46,,,,,
2007,05,02090008,"North Adams","J S Sullivan",MATH,42,,,0.95,0.95,0.43,0.76,0.79,0.83,0.9,0.79,0.74,3.21,0.81,0.81,2.45,0.81,0.62,0.76,1.19,0.98,0.86,0.74,0.67,0.71,0.79,0.81,0.6,0.83,2.98,0.83,0.6,0.76,2.31,0.79,0.52,0.48,0.55,0.5,0.81,0.5,0.6,,,,,,
2007,05,02090008,"North Adams","J S Sullivan",ELA,43,,,0.74,0.74,0.72,0.93,0.77,0.79,0.86,0.79,1.98,0.72,0.91,0.72,0.72,0.63,0.81,0.6,0.53,2.33,0.93,0.79,0.84,0.7,0.91,0.98,0.81,0.72,1.93,0.79,0.67,0.67,0.77,0.88,0.53,0.74,0.6,2,0.63,0.7,0.7,0.72,,,,,
2007,05,02090008,"North Adams","J S Sullivan",SCI,42,,,0.88,0.86,0.93,0.79,0.45,0.69,0.69,0.86,0.9,0.21,0.38,0.57,0.55,0.64,0.83,0.9,0.38,1.36,1.67,0.4,0.79,0.55,0.55,0.79,0.79,0.69,0.6,0.69,0.64,0.62,0.79,0.38,0.81,0.93,0.6,0.76,1.17,1.55,2.26,,,,,,
2007,03,02090015,"North Adams",Greylock,MATH,38,,,0.95,0.71,0.76,0.87,0.92,0.84,1.47,0.92,0.82,0.74,0.87,0.87,0.76,0.42,0.89,1.63,0.95,0.89,0.76,0.16,0.97,0.68,1.03,0.89,0.53,0.82,0.92,0.89,0.87,1.66,0.61,0.79,0.89,0.92,1.55,,,,,,,,,,
2007,03,02090015,"North Adams",Greylock,ELA,38,,,0.79,0.95,0.92,0.84,0.92,0.89,0.97,0.89,0.92,0.84,0.63,0.92,0.71,0.63,0.92,0.84,0.71,0.87,0.68,0.89,2.29,0.82,0.71,0.66,0.79,0.89,0.76,0.61,0.92,0.79,0.76,0.92,2.24,0.71,0.68,0.84,0.84,0.66,0.71,0.89,0.79,0.89,,,
2007,04,02090015,"North Adams",Greylock,MATH,37,,,0.97,0.86,0.86,0.7,0.95,0.84,1,0.78,0.51,3.3,0.76,0.81,2.7,0.86,0.43,0.73,3.16,0.89,0.86,0.73,0.84,0.86,0.76,0.89,0.76,0.78,2.3,0.97,0.59,0.86,2.86,0.81,0.78,0.86,0.84,0.84,0.62,0.89,0.76,,,,,,
2007,04,02090015,"North Adams",Greylock,ELA,37,7.59,6.76,0.89,0.89,0.97,0.95,0.84,0.59,0.89,2.11,0.84,0.89,0.76,0.81,0.86,0.86,0.86,0.7,1.7,0.97,0.95,0.84,0.81,0.89,0.7,0.95,0.68,1.62,0.59,0.73,0.68,0.81,0.78,0.57,0.73,0.81,1.97,0.89,0.89,0.73,0.73,0.7,,,,,
2007,05,02090015,"North Adams",Greylock,MATH,31,,,0.94,0.9,0.71,0.58,0.68,0.74,0.84,0.71,0.81,3.03,0.52,0.87,2.71,0.9,0.52,0.68,1.42,0.97,0.94,0.77,0.77,0.58,0.77,0.77,0.65,0.81,3.39,0.65,0.68,0.77,1.77,0.97,0.58,0.61,0.71,0.58,0.87,0.58,0.48,,,,,,
2007,05,02090015,"North Adams",Greylock,ELA,31,,,0.81,0.61,0.81,0.94,0.77,0.87,0.81,0.65,1.68,0.74,0.9,0.87,0.77,0.55,0.65,0.71,0.45,2.16,0.9,0.77,0.97,0.65,0.84,0.77,0.81,0.74,2.13,0.74,0.74,0.71,0.77,0.94,0.61,0.84,0.58,1.77,0.65,0.87,0.84,0.68,,,,,
2007,05,02090015,"North Adams",Greylock,SCI,31,,,0.77,1,0.9,0.84,0.61,0.61,0.74,0.81,0.97,0.32,0.61,0.65,0.61,0.84,0.9,0.84,0.58,1.55,2.06,0.48,0.94,0.81,0.77,0.9,0.81,0.84,0.45,0.55,0.84,0.87,0.9,0.58,0.81,0.77,0.65,0.74,1.48,1.84,3.13,,,,,,
2007,03,02090035,"North Adams",Brayton,MATH,42,,,0.88,0.74,0.62,0.76,0.9,0.69,1.31,0.93,0.86,0.79,0.88,0.81,0.71,0.29,0.69,1.24,0.93,0.81,0.74,0.48,0.95,0.55,0.88,0.95,0.38,0.74,0.83,0.76,0.83,1.48,0.57,0.69,0.95,0.74,1.55,,,,,,,,,,
2007,03,02090035,"North Adams",Brayton,ELA,42,,,0.74,1,0.81,0.93,0.88,0.83,0.81,0.79,0.9,0.86,0.69,0.79,0.69,0.55,0.93,0.81,0.83,0.83,0.71,0.86,2.05,0.88,0.71,0.64,0.86,0.9,0.74,0.74,0.93,0.86,0.71,0.5,1.74,0.62,0.64,0.76,0.83,0.81,0.69,0.88,0.62,0.9,,,
2007,04,02090035,"North Adams",Brayton,MATH,45,,,0.89,0.78,0.82,0.6,0.89,0.8,0.84,0.78,0.47,2.8,0.58,0.71,2.38,0.73,0.44,0.76,2.84,0.87,0.87,0.67,0.82,0.56,0.71,0.76,0.71,0.4,2.29,0.91,0.47,0.8,2.53,0.89,0.76,0.82,0.64,0.82,0.78,0.78,0.44,,,,,,
2007,04,02090035,"North Adams",Brayton,ELA,45,6.93,6.29,0.89,0.91,0.91,0.82,0.82,0.6,0.8,2.24,0.89,0.89,0.76,1,0.84,0.76,0.76,0.76,1.67,0.89,0.93,0.98,0.8,0.96,0.62,0.96,0.78,1.58,0.71,0.71,0.73,0.62,0.8,0.6,0.76,0.82,1.76,0.93,0.82,0.67,0.76,0.71,,,,,
2007,05,02090035,"North Adams",Brayton,MATH,46,,,0.91,0.85,0.76,0.67,0.63,0.83,0.83,0.76,0.61,3.26,0.59,0.59,2.52,0.78,0.67,0.7,1.46,0.91,0.85,0.74,0.67,0.67,0.7,0.8,0.54,0.83,2.33,0.67,0.5,0.65,1.87,0.83,0.43,0.7,0.65,0.59,0.85,0.5,0.59,,,,,,
2007,05,02090035,"North Adams",Brayton,ELA,49,,,0.67,0.59,0.65,0.73,0.86,0.69,0.76,0.69,1.78,0.65,0.92,0.76,0.67,0.8,0.78,0.55,0.65,1.84,0.82,0.57,0.86,0.71,0.78,0.82,0.73,0.73,1.59,0.65,0.67,0.67,0.8,0.82,0.53,0.65,0.47,1.49,0.57,0.8,0.61,0.71,,,,,
2007,05,02090035,"North Adams",Brayton,SCI,47,,,0.85,0.81,0.89,0.79,0.68,0.77,0.74,0.91,0.87,0.51,0.6,0.68,0.57,0.77,0.83,0.85,0.36,0.77,1.57,0.26,0.87,0.47,0.6,0.77,0.72,0.83,0.66,0.6,0.68,0.62,0.87,0.47,0.72,0.62,0.62,0.79,1.34,1.83,2.49,,,,,,
2007,06,02090305,"North Adams","Silvio O Conte Middle",MATH,94,,,0.97,0.81,0.63,0.34,0.59,0.26,0.63,0.73,0.73,2.44,0.13,0.07,2.18,0.55,0.65,0.66,1.87,0.66,0.73,0.68,0.59,0.82,0.59,0.37,0.55,0.74,3.02,0.55,0.51,0.71,2.37,0.63,0.66,0.57,0.49,0.56,0.24,0.61,0.83,,,,,,
2007,06,02090305,"North Adams","Silvio O Conte Middle",ELA,95,,,0.81,0.68,0.72,0.87,0.72,0.6,0.82,0.81,1.83,0.68,0.73,0.76,0.75,0.87,0.66,0.48,0.48,1.6,0.57,0.91,0.66,0.66,0.48,0.84,0.67,0.84,1.51,0.75,0.72,0.66,0.52,0.68,0.62,0.81,0.78,2.09,0.74,0.46,0.71,0.58,,,,,
2007,07,02090305,"North Adams","Silvio O Conte Middle",MATH,107,,,0.83,0.79,0.37,0.64,0.68,0.48,0.59,0.53,2.36,0.51,0.77,0.74,0.74,0.35,0.81,0.82,0.4,0.8,0.53,0.84,0.71,2.52,0.77,0.75,0.47,0.5,0.67,2.85,1.42,0.77,0.38,0.44,0.35,0.61,0.74,0.56,0.48,0.52,2.53,,,,,,
2007,07,02090305,"North Adams","Silvio O Conte Middle",ELA,109,6.58,5.9,0.87,0.85,0.87,0.83,0.62,0.74,0.69,0.77,1.75,0.93,0.7,0.48,0.59,0.73,0.61,0.85,0.72,2.13,0.85,0.54,0.78,0.82,0.8,0.8,0.65,0.75,1.35,0.69,0.82,0.76,0.88,0.72,0.91,0.84,0.76,1.58,0.55,0.73,0.82,0.83,,,,,
2007,08,02090305,"North Adams","Silvio O Conte Middle",MATH,126,,,0.83,0.6,0.59,0.57,0.62,0.48,0.74,0.37,1.66,0.32,0.68,0.52,0.6,0.53,0.69,0.68,0.69,0.48,0.48,0.25,0.81,2.23,0.7,0.63,0.8,0.63,0.6,2.04,1.82,0.53,0.65,0.6,0.48,0.58,0.63,0.24,0.56,0.73,2.17,,,,,,
2007,08,02090305,"North Adams","Silvio O Conte Middle",ELA,127,,,0.75,0.8,0.72,0.78,0.74,0.84,0.74,0.72,2.08,0.74,0.8,0.72,0.76,0.7,0.82,0.69,0.75,0.58,0.75,1.98,0.77,0.75,0.69,0.61,0.61,0.91,0.8,1.83,0.92,0.58,0.48,0.83,0.6,0.62,0.45,2.03,0.76,0.72,0.62,0.6,,,,,
2007,08,02090305,"North Adams","Silvio O Conte Middle",SCI,126,,,0.84,0.82,0.74,0.75,0.42,0.85,0.54,0.56,0.79,0.55,0.48,0.48,0.52,0.63,0.57,0.85,0.63,1.9,1.6,0.86,0.69,0.46,0.48,0.54,0.49,0.61,0.54,0.93,0.47,0.84,0.5,0.6,0.44,0.52,0.51,0.76,1.64,1.33,1.82,,,,,,
2007,10,02090505,"North Adams","Drury High",MATH,117,,,0.85,0.79,0.5,0.56,0.79,0.62,0.66,0.57,0.55,0.57,0.56,0.85,0.33,0.68,0.78,0.67,1.56,0.64,0.5,2.52,1.74,0.68,0.71,0.69,0.5,0.47,0.38,0.49,0.75,0.44,2.78,0.68,0.77,0.59,0.77,0.68,0.44,0.65,0.46,0.56,1.79,1.23,,,
2007,10,02090505,"North Adams","Drury High",ELA,118,7.22,6.95,0.73,0.69,0.9,0.87,0.86,0.68,0.64,0.81,1.92,0.95,0.62,0.75,0.74,0.77,0.81,0.53,0.83,0.84,1.66,0.53,0.86,0.75,0.61,0.81,0.95,0.69,2.14,0.59,0.97,0.81,0.86,0.93,0.5,0.76,0.88,2.31,0.7,0.88,0.59,0.42,,,,,
2007,HS,02090505,"North Adams","Drury High",BIO,123,,,0.84,0.25,0.56,0.63,0.81,0.72,0.36,0.46,0.37,0.54,1.32,0.72,0.41,0.47,0.7,0.42,0.32,0.6,0.61,0.59,0.56,0.84,0.46,0.71,2.29,1.6,0.64,0.52,0.68,0.38,0.74,1.15,0.74,0.65,0.54,0.6,0.45,0.77,1.04,0.3,0.37,0.27,0.76,0.52,0.33
2007,HS,02090505,"North Adams","Drury High",TEC,19,,,0.68,0.32,0.89,0.53,0.68,1,0.79,0.21,0.53,0.37,2.37,0.32,0.42,0.63,0.47,0.47,0.84,0.47,0.84,0.58,0.53,0.58,0.53,0.37,1,1,0.47,0.74,0.47,0.58,0.37,0.79,0.11,1.05,0.47,0.79,0.42,2,2.42,0.53,0.47,0.42,0.37,0.37,0.68
2007,03,02100005,Northampton,"Bridge Street",MATH,51,,,0.92,0.8,0.86,0.59,0.82,0.82,1.33,0.88,0.84,0.55,0.88,0.67,0.47,0.39,0.73,0.98,0.98,0.78,0.71,0.35,0.82,0.27,0.96,0.82,0.57,0.67,0.67,0.71,0.82,1.61,0.33,0.63,0.76,0.69,0.9,,,,,,,,,,
2007,03,02100005,Northampton,"Bridge Street",ELA,51,,,0.86,0.96,0.84,0.78,0.88,0.82,0.94,0.84,0.9,0.82,0.51,0.76,0.53,0.45,0.86,0.88,0.71,0.78,0.75,0.75,2.24,0.73,0.76,0.75,0.88,0.9,0.88,0.69,0.94,0.82,0.8,0.69,1.53,0.61,0.67,0.78,0.73,0.67,0.82,0.84,0.73,0.94,,,
2007,04,02100005,Northampton,"Bridge Street",MATH,47,,,0.81,0.83,0.89,0.51,0.89,0.79,0.81,0.83,0.64,2.7,0.81,0.51,2.49,0.77,0.19,0.89,1.83,0.85,0.19,0.74,0.89,0.7,0.89,0.81,0.68,0.74,2.32,0.79,0.51,0.68,3.02,0.79,0.64,0.66,0.81,0.89,0.68,0.94,0.72,,,,,,
2007,04,02100005,Northampton,"Bridge Street",ELA,47,7.3,6.6,0.91,0.89,0.96,0.89,0.87,0.83,0.89,2.32,0.91,0.94,0.87,0.87,0.87,0.85,0.72,0.74,1.68,0.91,0.89,0.94,0.85,0.98,0.91,0.87,0.74,1.94,0.77,0.74,0.72,0.77,0.77,0.85,0.74,0.85,2.26,0.94,0.87,0.83,0.85,0.57,,,,,
2007,05,02100005,Northampton,"Bridge Street",MATH,48,,,0.92,0.88,0.56,0.67,0.54,0.75,0.5,0.81,0.69,3.1,0.31,0.63,2.29,0.67,0.67,0.6,1.85,0.71,0.54,0.69,0.65,0.46,0.48,0.92,0.42,0.46,1.35,0.65,0.44,0.63,1.56,0.69,0.42,0.56,0.65,0.63,0.71,0.48,0.65,,,,,,
2007,05,02100005,Northampton,"Bridge Street",ELA,47,,,0.7,0.72,0.72,0.87,0.91,0.81,0.91,0.83,1.94,0.72,0.85,0.79,0.77,0.81,0.74,0.72,0.62,2.04,0.94,0.74,0.85,0.83,0.77,0.79,0.87,0.77,1.6,0.79,0.79,0.49,0.83,0.85,0.7,0.68,0.72,1.49,0.7,0.77,0.81,0.7,,,,,
2007,05,02100005,Northampton,"Bridge Street",SCI,48,,,0.79,0.9,0.9,0.88,0.71,0.58,0.9,0.79,0.92,0.52,0.44,0.65,0.69,0.77,0.96,0.98,0.52,1.1,1.73,0.31,0.83,0.33,0.94,0.79,0.77,0.79,0.42,0.65,0.9,0.73,0.92,0.5,0.79,0.77,0.71,0.77,1.6,2.08,2.73,,,,,,
2007,03,02100020,Northampton,"Jackson Street",MATH,57,,,0.77,0.65,0.68,0.61,0.96,0.65,1.25,0.75,0.88,0.6,0.88,0.63,0.54,0.47,0.68,1.11,0.93,0.86,0.61,0.35,0.84,0.42,0.98,0.81,0.58,0.63,0.72,0.7,0.74,1.53,0.53,0.56,0.74,0.81,0.93,,,,,,,,,,
2007,03,02100020,Northampton,"Jackson Street",ELA,57,,,0.75,0.89,0.82,0.84,0.79,0.81,0.91,0.75,0.89,0.68,0.6,0.75,0.68,0.61,0.84,0.86,0.75,0.67,0.77,0.7,2.3,0.81,0.68,0.67,0.86,0.93,0.79,0.56,0.91,0.82,0.68,0.68,1.82,0.65,0.65,0.7,0.75,0.79,0.7,0.7,0.74,0.82,,,
2007,04,02100020,Northampton,"Jackson Street",MATH,51,,,0.9,0.8,0.9,0.61,0.78,0.71,0.67,0.78,0.55,3,0.82,0.53,2.59,0.82,0.24,0.82,2.69,0.84,0.8,0.65,0.76,0.67,0.59,0.84,0.69,0.55,2.35,0.9,0.59,0.75,2.8,0.75,0.55,0.71,0.63,0.8,0.57,0.73,0.57,,,,,,
2007,04,02100020,Northampton,"Jackson Street",ELA,49,7.1,6.76,0.9,0.92,0.96,0.9,0.92,0.65,0.86,2.35,0.96,0.88,0.92,0.9,0.92,0.9,0.8,0.76,1.86,0.96,0.98,0.9,0.94,0.96,0.76,0.94,0.82,1.8,0.82,0.67,0.88,0.63,0.88,0.73,0.92,0.9,1.84,0.98,0.94,0.76,0.8,0.82,,,,,
2007,05,02100020,Northampton,"Jackson Street",MATH,46,,,0.91,0.89,0.78,0.93,0.8,0.78,0.83,0.78,0.87,3.37,0.59,0.72,2.7,0.74,0.63,0.76,1.89,0.83,0.87,0.7,0.78,0.63,0.72,0.85,0.3,0.54,2.93,0.65,0.65,0.8,1.48,0.74,0.5,0.63,0.67,0.72,0.65,0.7,0.5,,,,,,
2007,05,02100020,Northampton,"Jackson Street",ELA,46,,,0.72,0.8,0.87,0.89,0.93,0.78,0.91,0.85,2,0.8,0.85,0.8,0.89,0.85,0.83,0.7,0.76,2.41,0.98,0.89,0.87,0.96,0.87,0.96,0.8,0.87,2.17,0.78,0.76,0.78,0.96,0.91,0.78,0.74,0.72,1.63,0.76,0.89,0.72,0.89,,,,,
2007,05,02100020,Northampton,"Jackson Street",SCI,46,,,0.89,0.96,0.96,0.76,0.72,0.74,0.85,0.89,0.93,0.61,0.63,0.59,0.63,0.8,0.89,0.89,0.57,1.2,1.74,0.24,0.96,0.63,0.72,0.76,0.8,0.8,0.74,0.61,0.87,0.67,0.89,0.65,0.91,0.8,0.93,0.85,1.96,1.98,2.59,,,,,,
2007,03,02100025,Northampton,Leeds,MATH,60,,,0.87,0.77,0.88,0.58,0.95,0.68,1.23,0.92,0.83,0.5,0.97,0.62,0.52,0.38,0.57,1.23,0.9,0.85,0.77,0.28,0.92,0.33,1.02,0.87,0.57,0.47,0.72,0.68,0.85,1.52,0.4,0.62,0.72,0.85,1.05,,,,,,,,,,
2007,03,02100025,Northampton,Leeds,ELA,59,,,0.8,0.95,0.9,0.88,0.9,0.78,0.92,0.86,0.86,0.75,0.64,0.85,0.63,0.59,0.95,0.9,0.76,0.93,0.9,0.8,2.56,0.85,0.86,0.86,0.88,0.93,0.78,0.58,0.95,0.93,0.85,0.81,2.05,0.78,0.73,0.83,0.88,0.81,0.86,0.9,0.73,0.9,,,
2007,04,02100025,Northampton,Leeds,MATH,48,,,0.88,0.85,0.83,0.56,0.75,0.75,0.56,0.81,0.54,2.29,0.71,0.38,2.58,0.79,0.35,0.85,1.69,0.85,0.23,0.52,0.9,0.27,0.77,0.83,0.83,0.48,2.13,0.88,0.21,0.79,2.71,0.65,0.77,0.71,0.52,0.83,0.56,0.81,0.4,,,,,,
2007,04,02100025,Northampton,Leeds,ELA,48,6.98,6.5,0.88,0.96,0.98,0.94,0.85,0.79,0.9,1.94,0.96,0.96,0.88,0.9,0.83,0.85,0.69,0.63,1.69,0.92,0.96,0.9,0.88,0.94,0.77,0.9,0.9,1.52,0.73,0.69,0.75,0.54,0.69,0.65,0.85,0.79,1.65,0.98,0.9,0.75,0.81,0.58,,,,,
2007,05,02100025,Northampton,Leeds,MATH,50,,,0.86,0.88,0.74,0.76,0.7,0.68,0.74,0.74,0.74,3.1,0.44,0.44,2.38,0.84,0.54,0.64,1.64,0.92,0.68,0.8,0.74,0.5,0.56,0.8,0.48,0.52,1.32,0.6,0.44,0.66,1.64,0.64,0.52,0.54,0.7,0.68,0.52,0.64,0.7,,,,,,
2007,05,02100025,Northampton,Leeds,ELA,50,,,0.7,0.66,0.86,0.94,0.86,0.86,0.94,0.88,1.94,0.8,0.82,0.82,0.86,0.78,0.84,0.64,0.62,2.44,0.92,0.8,0.98,0.84,0.9,0.94,0.9,0.86,2.04,0.94,0.74,0.68,0.82,0.86,0.74,0.8,0.76,1.74,0.82,0.82,0.72,0.7,,,,,
2007,05,02100025,Northampton,Leeds,SCI,50,,,0.82,0.9,0.96,0.86,0.7,0.86,0.86,0.88,0.88,0.66,0.72,0.74,0.7,0.7,0.92,0.92,0.6,1.66,1.9,0.54,0.86,0.7,0.96,0.76,0.76,0.88,0.72,0.62,0.84,0.72,0.9,0.46,0.88,0.86,0.78,0.8,1.94,2.18,2.9,,,,,,
2007,03,02100029,Northampton,"R. K. Finn Ryan Road",MATH,35,,,0.8,0.71,0.86,0.77,0.94,0.71,1.57,0.91,0.94,0.6,0.83,0.8,0.57,0.37,0.86,1.2,0.97,0.97,0.86,0.34,0.89,0.46,1.17,0.91,0.51,0.74,0.71,0.69,0.8,1.74,0.51,0.8,0.91,0.83,1.26,,,,,,,,,,
2007,03,02100029,Northampton,"R. K. Finn Ryan Road",ELA,35,,,0.66,0.97,0.71,0.83,0.89,0.83,0.86,0.83,0.91,0.8,0.83,0.77,0.51,0.57,0.89,0.8,0.77,0.83,0.77,0.86,2.46,0.83,0.77,0.66,0.74,0.89,0.69,0.63,0.89,0.91,0.71,0.69,2.2,0.74,0.74,0.66,0.8,0.77,0.8,0.91,0.74,0.89,,,
2007,04,02100029,Northampton,"R. K. Finn Ryan Road",MATH,54,,,0.96,0.8,0.78,0.59,0.74,0.81,0.72,0.83,0.61,2.87,0.72,0.48,2.94,0.8,0.09,0.83,2.72,0.91,0.8,0.8,0.89,0.67,0.63,0.89,0.57,0.59,2.26,0.85,0.26,0.72,3.11,0.85,0.7,0.74,0.61,0.8,0.56,0.83,0.67,,,,,,
2007,04,02100029,Northampton,"R. K. Finn Ryan Road",ELA,54,7,6.41,0.91,0.91,0.87,0.91,0.72,0.61,0.76,2.35,0.85,0.93,0.78,0.81,0.83,0.87,0.7,0.78,2.11,0.96,0.96,0.83,0.89,0.91,0.74,0.81,0.76,2.02,0.67,0.67,0.76,0.69,0.7,0.57,0.83,0.69,2.37,0.98,0.89,0.83,0.69,0.76,,,,,
2007,05,02100029,Northampton,"R. K. Finn Ryan Road",MATH,40,,,0.95,0.95,0.85,0.9,0.5,0.65,0.88,0.8,0.88,3.18,0.45,0.4,2.75,0.38,0.68,0.78,1.75,0.83,0.65,0.78,0.8,0.48,0.73,0.9,0.45,0.7,2.25,0.83,0.48,0.83,2.08,0.8,0.58,0.43,0.6,0.8,0.85,0.53,0.63,,,,,,
2007,05,02100029,Northampton,"R. K. Finn Ryan Road",ELA,40,,,0.85,0.78,0.85,0.93,0.88,0.88,0.85,0.78,2.9,0.8,0.83,0.88,0.73,0.85,0.95,0.75,0.7,3.08,0.98,0.85,0.9,0.83,0.93,0.98,0.9,0.93,2.6,0.95,0.65,0.55,0.88,0.95,0.73,0.7,0.73,2.23,0.78,0.8,0.83,0.88,,,,,
2007,05,02100029,Northampton,"R. K. Finn Ryan Road",SCI,40,,,0.93,0.8,0.9,0.7,0.65,0.68,0.83,0.95,0.93,0.55,0.75,0.78,0.63,0.95,0.95,0.93,0.5,1.6,1.73,0.18,0.88,0.63,0.9,0.75,0.85,0.8,0.55,0.73,0.78,0.78,0.9,0.48,0.85,0.9,0.78,0.95,2.28,2.2,3.08,,,,,,
2007,06,02100410,Northampton,"John F Kennedy Middle School",MATH,210,,,0.95,0.9,0.68,0.49,0.5,0.44,0.62,0.63,0.49,2.7,0.08,0.23,2.43,0.67,0.51,0.53,1.81,0.79,0.83,0.78,0.55,0.73,0.55,0.55,0.64,0.79,3.3,0.66,0.36,0.79,2.48,0.73,0.58,0.65,0.65,0.71,0.37,0.72,0.59,,,,,,
2007,06,02100410,Northampton,"John F Kennedy Middle School",ELA,209,,,0.85,0.81,0.87,1,0.87,0.79,0.89,0.89,2.38,0.83,0.88,0.9,0.86,0.93,0.82,0.65,0.7,1.83,0.77,0.97,0.83,0.85,0.69,0.95,0.81,0.95,2.02,0.83,0.73,0.81,0.8,0.87,0.78,0.83,0.87,2.48,0.85,0.63,0.72,0.67,,,,,
