adminyear,grade,org_code,district,SchoolName,group,e_enroll,e_standard,e_alt,e_abs,e_med,e_lep,e_afteroct,m_enroll,m_standard,m_alt,m_abs,m_med,m_lep,m_afteroct,s_enroll,s_standard,s_alt,s_abs,s_med,s_lep,s_afteroct,eayp_part_rate,mayp_part_rate,sayp_part_rate
2007,05,04400205,"Community Day Charter Public (","Community Day Charter Public School",Hispanic/Latino,29,29,,,,,,29,29,,,,,,29,29,,,,,,100,100,100
2007,05,04400205,"Community Day Charter Public (","Community Day Charter Public School","LEP/Formerly LEP",10,10,,,,,,10,10,,,,,,10,10,,,,,,100,100,100
2007,05,04400205,"Community Day Charter Public (","Community Day Charter Public School","Special Ed",10,10,,,,,,10,10,,,,,,10,10,,,,,,100,100,100
2007,06,04400205,"Community Day Charter Public (","Community Day Charter Public School","All Students",21,21,,,,,,21,21,,,,,,,,,,,,,100,100,
2007,06,04400205,"Community Day Charter Public (","Community Day Charter Public School","Low Income",15,15,,,,,,15,15,,,,,,,,,,,,,100,100,
2007,06,04400205,"Community Day Charter Public (","Community Day Charter Public School",Hispanic/Latino,20,20,,,,,,20,20,,,,,,,,,,,,,100,100,
2007,07,04400205,"Community Day Charter Public (","Community Day Charter Public School","All Students",21,21,,,,,,21,21,,,,,,,,,,,,,100,100,
2007,07,04400205,"Community Day Charter Public (","Community Day Charter Public School","Low Income",14,14,,,,,,14,14,,,,,,,,,,,,,100,100,
2007,07,04400205,"Community Day Charter Public (","Community Day Charter Public School",Hispanic/Latino,17,17,,,,,,17,17,,,,,,,,,,,,,100,100,
2007,08,04400205,"Community Day Charter Public (","Community Day Charter Public School","All Students",26,26,,,,,,26,26,,,,,,26,26,,,,,,100,100,100
2007,08,04400205,"Community Day Charter Public (","Community Day Charter Public School","Low Income",19,19,,,,,,19,19,,,,,,19,19,,,,,,100,100,100
2007,08,04400205,"Community Day Charter Public (","Community Day Charter Public School",Hispanic/Latino,24,24,,,,,,24,24,,,,,,24,24,,,,,,100,100,100
2007,03,04410505,"Sabis International Charter (D","Sabis International Charter School","All Students",112,112,,,,,,112,112,,,,,,,,,,,,,100,100,
2007,03,04410505,"Sabis International Charter (D","Sabis International Charter School","Low Income",62,62,,,,,,62,62,,,,,,,,,,,,,100,100,
2007,03,04410505,"Sabis International Charter (D","Sabis International Charter School",Black,32,32,,,,,,32,32,,,,,,,,,,,,,100,100,
2007,03,04410505,"Sabis International Charter (D","Sabis International Charter School",Hispanic/Latino,42,42,,,,,,42,42,,,,,,,,,,,,,100,100,
2007,03,04410505,"Sabis International Charter (D","Sabis International Charter School",White,30,30,,,,,,30,30,,,,,,,,,,,,,100,100,
2007,03,04410505,"Sabis International Charter (D","Sabis International Charter School","Special Ed",13,13,,,,,,13,13,,,,,,,,,,,,,100,100,
2007,04,04410505,"Sabis International Charter (D","Sabis International Charter School","All Students",113,113,,,,,,113,113,,,,,,,,,,,,,100,100,
2007,04,04410505,"Sabis International Charter (D","Sabis International Charter School","Low Income",53,53,,,,,,53,53,,,,,,,,,,,,,100,100,
2007,04,04410505,"Sabis International Charter (D","Sabis International Charter School",Black,29,29,,,,,,29,29,,,,,,,,,,,,,100,100,
2007,04,04410505,"Sabis International Charter (D","Sabis International Charter School",Hispanic/Latino,32,32,,,,,,32,32,,,,,,,,,,,,,100,100,
2007,04,04410505,"Sabis International Charter (D","Sabis International Charter School",White,44,44,,,,,,44,44,,,,,,,,,,,,,100,100,
2007,04,04410505,"Sabis International Charter (D","Sabis International Charter School","Special Ed",12,12,,,,,,12,12,,,,,,,,,,,,,100,100,
2007,05,04410505,"Sabis International Charter (D","Sabis International Charter School","All Students",113,112,,,1,,,113,113,,,,,,113,113,,,,,,99,100,100
2007,05,04410505,"Sabis International Charter (D","Sabis International Charter School","Low Income",45,45,,,,,,45,45,,,,,,45,45,,,,,,100,100,100
2007,05,04410505,"Sabis International Charter (D","Sabis International Charter School",Black,37,36,,,1,,,37,37,,,,,,37,37,,,,,,97,100,100
2007,05,04410505,"Sabis International Charter (D","Sabis International Charter School",Hispanic/Latino,23,23,,,,,,23,23,,,,,,23,23,,,,,,100,100,100
2007,05,04410505,"Sabis International Charter (D","Sabis International Charter School",White,41,41,,,,,,41,41,,,,,,41,41,,,,,,100,100,100
2007,05,04410505,"Sabis International Charter (D","Sabis International Charter School","Special Ed",14,13,,,1,,,14,14,,,,,,14,14,,,,,,93,100,100
2007,06,04410505,"Sabis International Charter (D","Sabis International Charter School","All Students",117,117,,,,,,117,117,,,,,,,,,,,,,100,100,
2007,06,04410505,"Sabis International Charter (D","Sabis International Charter School","Low Income",56,56,,,,,,56,56,,,,,,,,,,,,,100,100,
2007,06,04410505,"Sabis International Charter (D","Sabis International Charter School",Black,47,47,,,,,,47,47,,,,,,,,,,,,,100,100,
2007,06,04410505,"Sabis International Charter (D","Sabis International Charter School",Hispanic/Latino,26,26,,,,,,26,26,,,,,,,,,,,,,100,100,
2007,06,04410505,"Sabis International Charter (D","Sabis International Charter School",White,40,40,,,,,,40,40,,,,,,,,,,,,,100,100,
2007,06,04410505,"Sabis International Charter (D","Sabis International Charter School","Special Ed",17,17,,,,,,17,17,,,,,,,,,,,,,100,100,
2007,07,04410505,"Sabis International Charter (D","Sabis International Charter School","All Students",137,137,,,,,,137,136,,,1,,,,,,,,,,100,99,
2007,07,04410505,"Sabis International Charter (D","Sabis International Charter School","Low Income",58,58,,,,,,58,58,,,,,,,,,,,,,100,100,
2007,07,04410505,"Sabis International Charter (D","Sabis International Charter School",Black,41,41,,,,,,41,41,,,,,,,,,,,,,100,100,
2007,07,04410505,"Sabis International Charter (D","Sabis International Charter School",Hispanic/Latino,38,38,,,,,,38,38,,,,,,,,,,,,,100,100,
2007,07,04410505,"Sabis International Charter (D","Sabis International Charter School",White,49,49,,,,,,49,48,,,1,,,,,,,,,,100,98,
2007,07,04410505,"Sabis International Charter (D","Sabis International Charter School","Special Ed",12,12,,,,,,12,12,,,,,,,,,,,,,100,100,
2007,08,04410505,"Sabis International Charter (D","Sabis International Charter School","All Students",168,167,,,1,,,168,168,,,,,,168,168,,,,,,99,100,100
2007,08,04410505,"Sabis International Charter (D","Sabis International Charter School","Low Income",66,66,,,,,,66,66,,,,,,66,66,,,,,,100,100,100
2007,08,04410505,"Sabis International Charter (D","Sabis International Charter School",Black,53,53,,,,,,53,53,,,,,,53,53,,,,,,100,100,100
2007,08,04410505,"Sabis International Charter (D","Sabis International Charter School",Hispanic/Latino,37,37,,,,,,37,37,,,,,,37,37,,,,,,100,100,100
2007,08,04410505,"Sabis International Charter (D","Sabis International Charter School",White,72,71,,,1,,,72,72,,,,,,72,72,,,,,,99,100,100
2007,08,04410505,"Sabis International Charter (D","Sabis International Charter School","Special Ed",18,18,,,,,,18,18,,,,,,18,18,,,,,,100,100,100
2007,10,04410505,"Sabis International Charter (D","Sabis International Charter School","All Students",88,88,,,,,,88,88,,,,,,,,,,,,,100,100,
2007,10,04410505,"Sabis International Charter (D","Sabis International Charter School","Low Income",32,32,,,,,,32,32,,,,,,,,,,,,,100,100,
2007,10,04410505,"Sabis International Charter (D","Sabis International Charter School",Black,32,32,,,,,,32,32,,,,,,,,,,,,,100,100,
2007,10,04410505,"Sabis International Charter (D","Sabis International Charter School",Hispanic/Latino,18,18,,,,,,18,18,,,,,,,,,,,,,100,100,
2007,10,04410505,"Sabis International Charter (D","Sabis International Charter School",White,35,35,,,,,,35,35,,,,,,,,,,,,,100,100,
2007,03,04440205,"Neighborhood House Charter (Di","Neighborhood House Charter School","All Students",40,40,,,,,,40,40,,,,,,,,,,,,,100,100,
2007,03,04440205,"Neighborhood House Charter (Di","Neighborhood House Charter School","Low Income",31,31,,,,,,31,31,,,,,,,,,,,,,100,100,
2007,03,04440205,"Neighborhood House Charter (Di","Neighborhood House Charter School",Black,21,21,,,,,,21,21,,,,,,,,,,,,,100,100,
2007,03,04440205,"Neighborhood House Charter (Di","Neighborhood House Charter School",White,12,12,,,,,,12,12,,,,,,,,,,,,,100,100,
2007,04,04440205,"Neighborhood House Charter (Di","Neighborhood House Charter School","All Students",40,40,,,,,,40,40,,,,,,,,,,,,,100,100,
2007,04,04440205,"Neighborhood House Charter (Di","Neighborhood House Charter School","Low Income",30,30,,,,,,30,30,,,,,,,,,,,,,100,100,
2007,04,04440205,"Neighborhood House Charter (Di","Neighborhood House Charter School",Black,26,26,,,,,,26,26,,,,,,,,,,,,,100,100,
2007,05,04440205,"Neighborhood House Charter (Di","Neighborhood House Charter School","All Students",40,40,,,,,,40,40,,,,,,40,40,,,,,,100,100,100
2007,05,04440205,"Neighborhood House Charter (Di","Neighborhood House Charter School","Low Income",29,29,,,,,,29,29,,,,,,29,29,,,,,,100,100,100
2007,05,04440205,"Neighborhood House Charter (Di","Neighborhood House Charter School",Black,14,14,,,,,,14,14,,,,,,14,14,,,,,,100,100,100
2007,05,04440205,"Neighborhood House Charter (Di","Neighborhood House Charter School",White,13,13,,,,,,13,13,,,,,,13,13,,,,,,100,100,100
2007,05,04440205,"Neighborhood House Charter (Di","Neighborhood House Charter School","Special Ed",10,10,,,,,,10,10,,,,,,10,10,,,,,,100,100,100
2007,06,04440205,"Neighborhood House Charter (Di","Neighborhood House Charter School","All Students",39,39,,,,,,39,39,,,,,,,,,,,,,100,100,
2007,06,04440205,"Neighborhood House Charter (Di","Neighborhood House Charter School","Low Income",30,30,,,,,,30,30,,,,,,,,,,,,,100,100,
2007,06,04440205,"Neighborhood House Charter (Di","Neighborhood House Charter School",Black,25,25,,,,,,25,25,,,,,,,,,,,,,100,100,
2007,07,04440205,"Neighborhood House Charter (Di","Neighborhood House Charter School","All Students",37,37,,,,,,35,35,,,,,,,,,,,,,100,100,
2007,07,04440205,"Neighborhood House Charter (Di","Neighborhood House Charter School","Low Income",30,30,,,,,,29,29,,,,,,,,,,,,,100,100,
2007,07,04440205,"Neighborhood House Charter (Di","Neighborhood House Charter School",Black,28,28,,,,,,27,27,,,,,,,,,,,,,100,100,
2007,08,04440205,"Neighborhood House Charter (Di","Neighborhood House Charter School","All Students",19,19,,,,,,19,19,,,,,,19,19,,,,,,100,100,100
2007,08,04440205,"Neighborhood House Charter (Di","Neighborhood House Charter School","Low Income",16,16,,,,,,16,16,,,,,,16,16,,,,,,100,100,100
2007,08,04440205,"Neighborhood House Charter (Di","Neighborhood House Charter School",Black,14,14,,,,,,14,14,,,,,,14,14,,,,,,100,100,100
2007,03,04450105,"Abby Kelley Foster Charter Pub","Abby Kelley Foster Charter Public School","All Students",129,129,,,,,,129,129,,,,,,,,,,,,,100,100,
2007,03,04450105,"Abby Kelley Foster Charter Pub","Abby Kelley Foster Charter Public School","Low Income",70,70,,,,,,70,70,,,,,,,,,,,,,100,100,
2007,03,04450105,"Abby Kelley Foster Charter Pub","Abby Kelley Foster Charter Public School",Black,35,35,,,,,,35,35,,,,,,,,,,,,,100,100,
2007,03,04450105,"Abby Kelley Foster Charter Pub","Abby Kelley Foster Charter Public School",Hispanic/Latino,35,35,,,,,,35,35,,,,,,,,,,,,,100,100,
2007,03,04450105,"Abby Kelley Foster Charter Pub","Abby Kelley Foster Charter Public School",White,49,49,,,,,,49,49,,,,,,,,,,,,,100,100,
2007,03,04450105,"Abby Kelley Foster Charter Pub","Abby Kelley Foster Charter Public School","Special Ed",16,16,,,,,,16,16,,,,,,,,,,,,,100,100,
2007,04,04450105,"Abby Kelley Foster Charter Pub","Abby Kelley Foster Charter Public School","All Students",132,132,,,,,,132,132,,,,,,,,,,,,,100,100,
2007,04,04450105,"Abby Kelley Foster Charter Pub","Abby Kelley Foster Charter Public School","Low Income",60,60,,,,,,60,60,,,,,,,,,,,,,100,100,
2007,04,04450105,"Abby Kelley Foster Charter Pub","Abby Kelley Foster Charter Public School",Black,27,27,,,,,,27,27,,,,,,,,,,,,,100,100,
2007,04,04450105,"Abby Kelley Foster Charter Pub","Abby Kelley Foster Charter Public School",Hispanic/Latino,30,30,,,,,,30,30,,,,,,,,,,,,,100,100,
2007,04,04450105,"Abby Kelley Foster Charter Pub","Abby Kelley Foster Charter Public School",White,58,58,,,,,,58,58,,,,,,,,,,,,,100,100,
2007,04,04450105,"Abby Kelley Foster Charter Pub","Abby Kelley Foster Charter Public School","Special Ed",12,12,,,,,,12,12,,,,,,,,,,,,,100,100,
2007,05,04450105,"Abby Kelley Foster Charter Pub","Abby Kelley Foster Charter Public School","All Students",118,117,1,,,,,118,117,1,,,,,118,117,1,,,,,100,100,100
2007,05,04450105,"Abby Kelley Foster Charter Pub","Abby Kelley Foster Charter Public School","Low Income",53,52,1,,,,,53,52,1,,,,,53,52,1,,,,,100,100,100
2007,05,04450105,"Abby Kelley Foster Charter Pub","Abby Kelley Foster Charter Public School",Black,34,34,,,,,,34,34,,,,,,34,34,,,,,,100,100,100
2007,05,04450105,"Abby Kelley Foster Charter Pub","Abby Kelley Foster Charter Public School",Hispanic/Latino,24,24,,,,,,24,24,,,,,,24,24,,,,,,100,100,100
2007,05,04450105,"Abby Kelley Foster Charter Pub","Abby Kelley Foster Charter Public School",White,48,47,1,,,,,48,47,1,,,,,48,47,1,,,,,100,100,100
2007,05,04450105,"Abby Kelley Foster Charter Pub","Abby Kelley Foster Charter Public School","Special Ed",13,12,1,,,,,13,12,1,,,,,13,12,1,,,,,100,100,100
2007,06,04450105,"Abby Kelley Foster Charter Pub","Abby Kelley Foster Charter Public School","All Students",121,121,,,,,,121,120,1,,,,,,,,,,,,100,100,
2007,06,04450105,"Abby Kelley Foster Charter Pub","Abby Kelley Foster Charter Public School","Low Income",51,51,,,,,,51,51,,,,,,,,,,,,,100,100,
2007,06,04450105,"Abby Kelley Foster Charter Pub","Abby Kelley Foster Charter Public School",Black,37,37,,,,,,37,37,,,,,,,,,,,,,100,100,
2007,06,04450105,"Abby Kelley Foster Charter Pub","Abby Kelley Foster Charter Public School",Hispanic/Latino,29,29,,,,,,29,29,,,,,,,,,,,,,100,100,
2007,06,04450105,"Abby Kelley Foster Charter Pub","Abby Kelley Foster Charter Public School",White,49,49,,,,,,49,48,1,,,,,,,,,,,,100,100,
2007,06,04450105,"Abby Kelley Foster Charter Pub","Abby Kelley Foster Charter Public School","Special Ed",10,10,,,,,,10,9,1,,,,,,,,,,,,100,100,
2007,07,04450105,"Abby Kelley Foster Charter Pub","Abby Kelley Foster Charter Public School","All Students",105,104,,,1,,,105,105,,,,,,,,,,,,,99,100,
2007,07,04450105,"Abby Kelley Foster Charter Pub","Abby Kelley Foster Charter Public School","Low Income",57,56,,,1,,,57,57,,,,,,,,,,,,,98,100,
2007,07,04450105,"Abby Kelley Foster Charter Pub","Abby Kelley Foster Charter Public School",Black,24,24,,,,,,24,24,,,,,,,,,,,,,100,100,
2007,07,04450105,"Abby Kelley Foster Charter Pub","Abby Kelley Foster Charter Public School",Hispanic/Latino,25,25,,,,,,25,25,,,,,,,,,,,,,100,100,
2007,07,04450105,"Abby Kelley Foster Charter Pub","Abby Kelley Foster Charter Public School",White,46,46,,,,,,46,46,,,,,,,,,,,,,100,100,
2007,07,04450105,"Abby Kelley Foster Charter Pub","Abby Kelley Foster Charter Public School","Special Ed",16,15,,,1,,,16,16,,,,,,,,,,,,,94,100,
2007,08,04450105,"Abby Kelley Foster Charter Pub","Abby Kelley Foster Charter Public School","All Students",67,67,,,,,,67,67,,,,,,67,67,,,,,,100,100,100
2007,08,04450105,"Abby Kelley Foster Charter Pub","Abby Kelley Foster Charter Public School","Low Income",21,21,,,,,,21,21,,,,,,21,21,,,,,,100,100,100
2007,08,04450105,"Abby Kelley Foster Charter Pub","Abby Kelley Foster Charter Public School",Hispanic/Latino,12,12,,,,,,12,12,,,,,,12,12,,,,,,100,100,100
2007,08,04450105,"Abby Kelley Foster Charter Pub","Abby Kelley Foster Charter Public School",White,44,44,,,,,,44,44,,,,,,44,44,,,,,,100,100,100
2007,10,04450105,"Abby Kelley Foster Charter Pub","Abby Kelley Foster Charter Public School","All Students",24,23,,,1,,,24,24,,,,,,,,,,,,,96,100,
2007,10,04450105,"Abby Kelley Foster Charter Pub","Abby Kelley Foster Charter Public School",White,14,13,,,1,,,14,14,,,,,,,,,,,,,93,100,
2007,03,04460550,"Foxborough Regional Charter (D","Foxborough Regional Charter School","All Students",110,110,,,,,,110,110,,,,,,,,,,,,,100,100,
2007,03,04460550,"Foxborough Regional Charter (D","Foxborough Regional Charter School",Black,11,11,,,,,,11,11,,,,,,,,,,,,,100,100,
2007,03,04460550,"Foxborough Regional Charter (D","Foxborough Regional Charter School",White,86,86,,,,,,86,86,,,,,,,,,,,,,100,100,
2007,04,04460550,"Foxborough Regional Charter (D","Foxborough Regional Charter School","All Students",100,100,,,,,,100,100,,,,,,,,,,,,,100,100,
2007,04,04460550,"Foxborough Regional Charter (D","Foxborough Regional Charter School","Low Income",10,10,,,,,,10,10,,,,,,,,,,,,,100,100,
2007,04,04460550,"Foxborough Regional Charter (D","Foxborough Regional Charter School",Asian,11,11,,,,,,11,11,,,,,,,,,,,,,100,100,
2007,04,04460550,"Foxborough Regional Charter (D","Foxborough Regional Charter School",White,78,78,,,,,,78,78,,,,,,,,,,,,,100,100,
2007,05,04460550,"Foxborough Regional Charter (D","Foxborough Regional Charter School","All Students",100,100,,,,,,100,100,,,,,,100,100,,,,,,100,100,100
2007,05,04460550,"Foxborough Regional Charter (D","Foxborough Regional Charter School","Low Income",11,11,,,,,,11,11,,,,,,11,11,,,,,,100,100,100
2007,05,04460550,"Foxborough Regional Charter (D","Foxborough Regional Charter School",Black,15,15,,,,,,15,15,,,,,,15,15,,,,,,100,100,100
2007,05,04460550,"Foxborough Regional Charter (D","Foxborough Regional Charter School",White,74,74,,,,,,74,74,,,,,,74,74,,,,,,100,100,100
2007,06,04460550,"Foxborough Regional Charter (D","Foxborough Regional Charter School","All Students",93,93,,,,,,93,93,,,,,,,,,,,,,100,100,
2007,06,04460550,"Foxborough Regional Charter (D","Foxborough Regional Charter School",Black,10,10,,,,,,10,10,,,,,,,,,,,,,100,100,
2007,06,04460550,"Foxborough Regional Charter (D","Foxborough Regional Charter School",Asian,10,10,,,,,,10,10,,,,,,,,,,,,,100,100,
2007,06,04460550,"Foxborough Regional Charter (D","Foxborough Regional Charter School",White,71,71,,,,,,71,71,,,,,,,,,,,,,100,100,
2007,07,04460550,"Foxborough Regional Charter (D","Foxborough Regional Charter School","All Students",66,66,,,,,,66,66,,,,,,,,,,,,,100,100,
2007,07,04460550,"Foxborough Regional Charter (D","Foxborough Regional Charter School",Black,11,11,,,,,,11,11,,,,,,,,,,,,,100,100,
2007,07,04460550,"Foxborough Regional Charter (D","Foxborough Regional Charter School",White,47,47,,,,,,47,47,,,,,,,,,,,,,100,100,
2007,08,04460550,"Foxborough Regional Charter (D","Foxborough Regional Charter School","All Students",64,63,1,,,,,64,62,1,,1,,,64,62,1,,1,,,100,98,98
2007,08,04460550,"Foxborough Regional Charter (D","Foxborough Regional Charter School",White,53,53,,,,,,53,52,,,1,,,53,52,,,1,,,100,98,98
2007,10,04460550,"Foxborough Regional Charter (D","Foxborough Regional Charter School","All Students",37,37,,,,,,37,37,,,,,,,,,,,,,100,100,
2007,10,04460550,"Foxborough Regional Charter (D","Foxborough Regional Charter School",White,32,32,,,,,,32,32,,,,,,,,,,,,,100,100,
2007,03,04470205,"Benjamin Franklin Classical Ch","Benjamin Franklin Classical Charter Public School","All Students",47,47,,,,,,47,47,,,,,,,,,,,,,100,100,
2007,03,04470205,"Benjamin Franklin Classical Ch","Benjamin Franklin Classical Charter Public School",White,41,41,,,,,,41,41,,,,,,,,,,,,,100,100,
2007,04,04470205,"Benjamin Franklin Classical Ch","Benjamin Franklin Classical Charter Public School","All Students",46,46,,,,,,46,46,,,,,,,,,,,,,100,100,
2007,04,04470205,"Benjamin Franklin Classical Ch","Benjamin Franklin Classical Charter Public School",White,39,39,,,,,,39,39,,,,,,,,,,,,,100,100,
