FY_CODE,ORG_CODE,ORG_NAME,TECH_STU_PER_COMP_CNT,TECH_CLASS_COMP_NET_PCT
2010,03460015,"William P. Gorman/Fort Banks Elementary",,
2010,03460020,"Arthur T. Cummings Elementary School",,
2010,03460305,"Winthrop Middle School",,
2010,03460505,"Winthrop Sr High",,
2010,03470000,Woburn,2.5,100
2010,03470005,"Clapp - Goodyear Elementary School",8.8,100
2010,03470020,"Daniel P Hurld",4.1,100
2010,03470025,Linscott-Rumford,5.7,100
2010,03470040,"Clyde Reeves",3.6,100
2010,03470043,Shamrock,2.2,100
2010,03470055,"Malcolm White",1.6,100
2010,03470060,Wyman,4.9,100
2010,03470065,"Mary D Altavesta",4,100
2010,03470405,"John F Kennedy Middle School",2.9,100
2010,03470410,"Daniel L Joyce Middle School",3.1,100
2010,03470505,"Woburn High",1.6,100
2010,03480000,Worcester,3,100
2010,03480002,"Head Start",2.9,100
2010,03480020,"Belmont Street Community",3.5,100
2010,03480026,"Wawecus Road School",2.2,100
2010,03480030,"Woodland Academy",3.4,100
2010,03480035,"Burncoat Street",2.7,100
2010,03480045,Canterbury,3.5,100
2010,03480050,"Chandler Elem Community",2.5,100
2010,03480052,"Chandler Magnet",2.5,100
2010,03480053,"City View",3.4,100
2010,03480055,"Clark St Community",3.9,100
2010,03480060,"Columbus Park",3.2,100
2010,03480090,"Flagg Street",4.2,100
2010,03480095,"Elm Park Community",4.4,100
2010,03480100,"Goddard Sch/Science Tech",3.3,100
2010,03480110,"Gates Lane",3.3,100
2010,03480115,"Grafton Street",3.5,100
2010,03480136,"Heard Street",3.1,100
2010,03480140,"Jacob Hiatt Magnet",3.4,100
2010,03480145,"Lake View",3.6,100
2010,03480160,"Lincoln Street",2.5,100
2010,03480175,"May Street",2.9,100
2010,03480177,"Francis J McGrath Elem",2.5,100
2010,03480185,"Midland Street",2.6,100
2010,03480200,"Nelson Place",3.5,100
2010,03480202,"Norrback Avenue",2,100
2010,03480210,Quinsigamond,2.6,100
2010,03480215,"Rice Square",3.4,100
2010,03480220,Roosevelt,2.4,100
2010,03480225,"Worcester Arts Magnet Sch",2.8,100
2010,03480230,Tatnuck,3.6,100
2010,03480235,"Thorndyke Road",3.8,100
2010,03480240,"Union Hill School",2.2,100
2010,03480260,"West Tatnuck",3.4,100
2010,03480280,"Vernon Hill School",3.4,100
2010,03480285,"University Pk Campus Sch",4.4,100
2010,03480350,"Claremont Academy",2.1,100
2010,03480405,"Burncoat Middle School",3.2,100
2010,03480415,"Forest Grove Middle",2.9,100
2010,03480420,"Worcester East Middle",2.9,100
2010,03480423,"Sullivan Middle",3.6,100
2010,03480503,"Burncoat Senior High",5.6,100
2010,03480512,"Doherty Memorial High",5.2,100
2010,03480515,"North High",5.7,100
2010,03480520,"South High Community",4.1,100
2010,03480605,"Worcester Technical High",1.3,
2010,03500000,Wrentham,2.1,100
2010,03500003,Delaney,2.2,100
2010,03500010,"Charles E Roderick",1.9,100
2010,04060000,"Northampton-Smith Vocational Agricultural",1.5,100
2010,04060705,"Smith Voc and Agr High",1.5,100
2010,04100000,"Excel Academy Charter (District)",,
2010,04100205,"Excel Academy Charter School",,
2010,04120000,"Academy Of the Pacific Rim Charter Public (District)",,
2010,04120530,"Academy Of the Pacific Rim Charter Public Sch",,
2010,04130000,"Four Rivers Charter Public (District)",,
2010,04130505,"Four Rivers Charter Public School",,
2010,04140000,"Berkshire Arts and Technology Charter Public (District)",,
2010,04140305,"Berkshire Arts and Technology Charter Public",,
2010,04150000,"Amesbury Academy Charter Public School",,
2010,04150505,"Academy of Strategic Learning Charter School",,
2010,04160000,"Boston Preparatory Charter Public (District)",,
2010,04160305,"Boston Preparatory Charter Public School",,
2010,04180000,"Christa McAuliffe Regional Charter Public (District)",,
2010,04180305,"Christa McAuliffe Regional Charter Public Sch",,
2010,04190000,"Smith Leadership Academy Charter Public (District)",,
2010,04190305,"Smith Leadership Academy Charter Public Schoo",,
2010,04200000,"Benjamin Banneker Charter Public (District)",,
2010,04200205,"Benjamin Banneker Charter Public School",,
2010,04230000,"Barnstable Horace Mann Charter (District)",,
2010,04230010,"Barnstable Horace Mann Charter School",,
2010,04240000,"Boston Day and Evening Academy Charter (District)",,
2010,04240505,"Boston Day and Evening Academy Charter School",,
2010,04270000,"Barnstable Community Horace Mann Charter Public (District)",,
2010,04270010,"Barnstable Community Horace Mann Charter Publ",,
2010,04280000,"Edward Brooke Charter (District)",,
2010,04280305,"Edward Brooke Charter School",,
2010,04290000,"KIPP Academy Lynn Charter (District)",,
2010,04290010,"KIPP Academy Lynn Charter School",,
2010,04300000,"Advanced Math and Science Academy Charter (District)",,
2010,04300305,"Advanced Math and Science Academy Charter Sch",,
2010,04320000,"Cape Cod Lighthouse Charter (District)",,
2010,04320530,"Cape Cod Lighthouse Charter School",,
2010,04350000,"Innovation Academy Charter (District)",,
2010,04350305,"Innovation Academy Charter School",,
2010,04360000,"Community Charter School of Cambridge (District)",,
2010,04360305,"Community Charter School of Cambridge",,
2010,04370000,"City On A Hill Charter Public (District)",,
2010,04370505,"City On A Hill Charter Public School",,
2010,04380000,"Codman Academy Charter Public (District)",,
2010,04380505,"Codman Academy Charter Public School",,
2010,04390000,"Conservatory Lab Charter (District)",,
2010,04390050,"Conservatory Lab Charter School",,
2010,04400000,"Community Day Charter Public (District)",,
2010,04400205,"Community Day Charter Public School",,
2010,04410000,"Sabis International Charter (District)",,
2010,04410505,"Sabis International Charter School",,
2010,04440000,"Neighborhood House Charter (District)",,
2010,04440205,"Neighborhood House Charter School",,
2010,04450000,"Abby Kelley Foster Charter Public (District)",,
2010,04450105,"Abby Kelley Foster Charter Public School",,
2010,04460000,"Foxborough Regional Charter (District)",,
2010,04460550,"Foxborough Regional Charter School",,
2010,04470000,"Benjamin Franklin Classical Charter Public (District)",,
2010,04470205,"Benjamin Franklin Classical Charter Public Sc",,
2010,04490000,"Boston Collegiate Charter (District)",,
2010,04490305,"Boston Collegiate Charter School",,
2010,04500000,"Hilltown Cooperative Charter  Public (District)",,
2010,04500105,"Hilltown Cooperative Charter Public School",,
2010,04510000,"Robert M. Hughes Academy Charter Public (District)",,
2010,04510550,"Robert M. Hughes Academy Charter Public Schoo",,
2010,04520000,"Edward M. Kennedy Academy for Health Careers (Horace Mann Charter School)",,
2010,04520505,"Health Careers Academy Charter School",,
2010,04530000,"Holyoke Community Charter (District)",,
2010,04530005,"Holyoke Community Charter School",,
2010,04540000,"Lawrence Family Development Charter (District)",,
2010,04540205,"Lawrence Family Development Charter School",,
2010,04550000,"Hill View Montessori Charter Public (District)",,
2010,04550050,"Hill View Montessori Charter Public School",,
2010,04560000,"Lowell Community Charter Public (District)",,
2010,04560050,"Lowell Community Charter Public School",,
2010,04580000,"Lowell Middlesex Academy Charter (District)",,
2010,04580505,"Lowell Middlesex Academy Charter School",,
2010,04640000,"Marblehead Community Charter Public (District)",,
2010,04640305,"Marblehead Community Charter Public School",,
2010,04660000,"Martha's Vineyard Charter (District)",,
2010,04660550,"Martha's Vineyard Charter School",,
2010,04680000,"Ma Academy for Math and Science",,
2010,04680505,"Ma Academy for Math and Science School",,
2010,04690000,"MATCH Charter Public School (District)",,
2010,04690505,"MATCH Charter Public High School",,
2010,04700000,"Mystic Valley Regional Charter (District)",,
2010,04700105,"Mystic Valley Regional Charter School",,
2010,04710000,"New Leadership Charter (District)",,
2010,04710405,"New Leadership Charter School",,
2010,04740000,"North Central Charter Essential (District)",,
2010,04740505,"North Central Charter Essential School",,
2010,04750000,"Dorchester Collegiate Academy Charter (District)",,
2010,04750505,"Dorchester Collegiate Academy Charter",,
2010,04770000,"Silver Hill Horace Mann Charter (District)",,
2010,04770010,"Silver Hill Horace Mann Charter School",,
2010,04780000,"Francis W. Parker Charter Essential (District)",,
2010,04780505,"Francis W. Parker Charter Essential School",,
2010,04790000,"Pioneer Valley Performing Arts Charter Public (District)",,
2010,04790505,"Pioneer Valley Performing Arts Charter Public",,
2010,04810000,"Boston Renaissance Charter Public (District)",,
2010,04810550,"Boston Renaissance Charter  Public School",,
2010,04820000,"River Valley Charter (District)",,
2010,04820050,"River Valley Charter School",,
2010,04830000,"Rising Tide Charter Public (District)",,
2010,04830305,"Rising Tide Charter Public School",,
2010,04840000,"Roxbury Preparatory Charter (District)",,
2010,04840505,"Roxbury Preparatory Charter School",,
2010,04850000,"Salem Academy Charter (District)",,
2010,04850485,"Salem Academy Charter School",,
2010,04860000,"Seven Hills Charter Public (District)",,
2010,04860105,"Seven Hills Charter School",,
2010,04870000,"Prospect Hill Academy Charter (District)",,
2010,04870550,"Prospect Hill Academy Charter School",,
2010,04880000,"South Shore Charter Public (District)",,
2010,04880550,"South Shore Charter Public School",,
2010,04890000,"Sturgis Charter Public (District)",,
2010,04890505,"Sturgis Charter Public School",,
2010,04910000,"Atlantis Charter (District)",,
2010,04910550,"Atlantis Charter School",,
2010,04920000,"Martin Luther King Jr. Charter School of Excellence (District)",,
2010,04920005,"Martin Luther King Jr. Charter School of Exce",,
2010,04930000,"Phoenix Charter Academy (District)",,
2010,04930505,"Phoenix Charter Academy",,
2010,04940000,"Pioneer Charter School of Science (District)",,
2010,04940205,"Pioneer Charter School of Science",,
2010,04960000,"Global Learning Charter Public  (District)",,
2010,04960305,"Global Learning Charter Public School",,
2010,04970000,"Pioneer Valley Chinese Immersion Charter(District)",,
2010,04970205,"Pioneer Valley Chinese Immersion Charter Scho",,
2010,04990000,"Hampden Charter School of Science (District)",,
2010,04990305,"Hampden Charter School of Science",,
2010,06000000,Acton-Boxborough,3.7,100
2010,06000405,"Raymond J Grey JH",4.4,100
2010,06000505,"Acton-Boxborough Reg High",3.4,100
2010,06030000,Adams-Cheshire,4,100
2010,06030004,"Cheshire Elementary",5,100
2010,06030020,"Plunkett Elementary",6.3,100
2010,06030505,"Hoosac Valley High",2.9,100
2010,06050000,Amherst-Pelham,2.2,100
2010,06050405,"Amherst Regional MS",1.9,100
2010,06050505,"Amherst Regional High",2.3,100
2010,06100000,Ashburnham-Westminster,3.5,100
2010,06100005,"Westminster Elem",2.9,100
2010,06100010,"Meetinghouse School",4.9,100
2010,06100025,"Briggs Elem",4.7,100
2010,06100305,"Overlook Middle School",4.3,100
2010,06100505,"Oakmont Regional H S",2.7,100
2010,06150000,Athol-Royalston,2.2,100
2010,06150005,"Ellen Bigelow",1.6,100
2010,06150016,"Pleasant St",1.4,100
2010,06150020,Riverbend,2,100
2010,06150025,"Sanders Street",6.2,100
2010,06150050,"Royalston Community Sch",2,100
2010,06150305,"Athol-Royalston Middle School",2.2,100
2010,06150505,"Athol High",2.7,100
2010,06180000,"Berkshire Hills",1.9,100
2010,06180035,"Muddy Brook Regional Elementary School",2.2,100
2010,06180310,"Monument Valley Regional Middle School",1.4,100
2010,06180505,"Monument Mt Reg High",2.3,100
2010,06200000,Berlin-Boylston,4.4,100
2010,06200505,"Tahanto Reg High",4.4,100
2010,06220000,Blackstone-Millville,3.2,100
2010,06220008,"John F Kennedy Elem",7.1,100
2010,06220010,"Millville Elem",4.4,100
2010,06220015,"A F Maloney",3.4,100
2010,06220405,"Frederick W. Hartnett Middle School",1.9,100
2010,06220505,"Blackstone Millville RHS",3.3,100
2010,06250000,Bridgewater-Raynham,5,100
2010,06250002,"Mitchell Elementary School",11.9,100
2010,06250020,"Merrill Elementary School",4.1,100
2010,06250050,"Laliberte Elementary School",5.5,100
2010,06250300,"Williams Intermediate School",8.4,100
2010,06250315,"Raynham Middle School",2.8,100
2010,06250320,"Bridgewater Middle School",20.1,100
2010,06250505,"Bridgewater-Raynham Reg",3.3,100
2010,06320000,Chesterfield-Goshen,4.5,100
2010,06320025,"New Hingham Regional Elem",4.5,100
2010,06350000,"Central Berkshire",3.1,100
2010,06350005,"Becket Washington School",2.2,100
2010,06350010,"Berkshire Trail Elem",2.5,100
2010,06350025,Craneville,4.3,100
2010,06350035,Kittredge,3.4,100
2010,06350305,"Nessacus Regional Middle School",2.6,100
2010,06350505,"Wahconah Regional High",3.1,100
2010,06400000,Concord-Carlisle,1.4,100
2010,06400505,"Concord Carlisle High",1.4,100
2010,06450000,Dennis-Yarmouth,2.9,100
2010,06450005,"Ezra H Baker",4.1,100
2010,06450015,"Marguerite E Small Elem",3.4,100
2010,06450020,"Laurence C MacArthur Elem",4.1,100
2010,06450025,"Station Avenue Elem",3.5,100
2010,06450305,"Mattacheese Middle Sch",3.2,100
2010,06450310,"N H Wixon Middle",2.8,100
2010,06450505,"Dennis-Yarmouth Reg High",2,100
2010,06500000,Dighton-Rehoboth,3.7,100
2010,06500005,"Dighton Elementary",6.1,100
2010,06500010,"Palmer River",7.6,100
2010,06500305,"Dighton Middle School",3.3,100
2010,06500310,"Dorothy L Beckwith",5.1,100
2010,06500505,"Dighton-Rehoboth Rhs",2.3,100
2010,06550000,Dover-Sherborn,2,100
2010,06550405,"Dover-Sherborn Reg MS",2.1,100
2010,06550505,"Dover-Sherborn Reg High",2,100
2010,06580000,"Dudley-Charlton Reg",5.4,100
2010,06580005,"Dudley Elementary",5.4,100
2010,06580010,"Mason Rd School",5.9,100
2010,06580020,"Charlton Elementary",8.1,100
2010,06580030,"Heritage School",6.9,100
2010,06580305,"Dudley Middle School",4.7,100
2010,06580310,"Charlton Middle School",4.6,100
2010,06580505,"Shepherd Hill Reg High",5.1,100
2010,06600000,Nauset,2.7,100
2010,06600305,"Nauset Reg Middle",1.7,100
2010,06600505,"Nauset Regional High",4.1,100
2010,06620000,"Farmington River Reg",,
2010,06620020,"Farmington River Elem",,
2010,06650000,Freetown-Lakeville,3,100
2010,06650015,"Freetown-Lakeville Intermediate School",2.8,100
2010,06650305,"Freetown-Lakeville Middle School",8.2,100
2010,06650505,"Apponequet Regional High",1.8,100
2010,06700000,Frontier,1.7,100
2010,06700505,"Frontier Reg",1.7,100
2010,06720000,Gateway,1,100
2010,06720033,"Blandford Elementary",0.9,100
2010,06720059,"Chester Elementary",1.3,100
2010,06720143,"Littleville Elementary School",1.3,100
2010,06720256,"Russell Elementary",1,100
2010,06720349,"Russell H Conwell",1.2,100
2010,06720405,"Gateway Regional Junior High School",1.2,100
2010,06720410,"Gateway Regional Middle School",1,100
2010,06720505,"Gateway Reg High",1.1,100
2010,06730000,Groton-Dunstable,3.5,100
2010,06730001,"Boutwell School",25.3,100
2010,06730005,"Swallow/Union School",6.9,100
2010,06730010,"Florence Roche School",8.4,100
2010,06730305,"Groton Dunstable Reg Middle",2.7,100
2010,06730505,"Groton Dunstable Regional",2.7,100
2010,06740000,Gill-Montague,3.1,100
2010,06740005,"Gill Elem",4.2,100
2010,06740015,Hillcrest,5.2,100
2010,06740050,"Sheffield Elementary",5.7,100
2010,06740310,"Great Falls Middle",3.1,100
2010,06740505,"Turners Fall High",1.9,100
2010,06750000,Hamilton-Wenham,3.8,100
2010,06750007,"Bessie Buker Elementary",2.5,100
2010,06750010,"Cutler School",2.6,100
2010,06750015,"Winthrop School",2.1,100
2010,06750310,"Miles River Middle",8.1,100
2010,06750505,"Hamilton-Wenham Reg High",6,100
2010,06800000,Hampden-Wilbraham,3.4,100
2010,06800005,"Green Meadows Elem",3.2,100
2010,06800015,"Memorial Elementary",3.5,100
2010,06800025,"Mile Tree Elementary",3,100
2010,06800030,"Soule Road",3,100
2010,06800050,"Stony Hill School",2.3,100
2010,06800305,"Thornton Burgess",3.2,100
2010,06800310,"Wilbraham Middle",3.6,100
2010,06800505,"Minnechaug Reg High",4.3,100
2010,06830000,Hampshire,1.4,100
2010,06830505,"Hampshire Reg High",1.4,100
2010,06850000,Hawlemont,1.9,100
2010,06850005,"Hawlemont Reg",1.9,100
2010,06900000,"King Philip",,
2010,06900505,"King Philip Reg High",,
2010,06900510,"King Philip Middle School",,
2010,06950000,Lincoln-Sudbury,1.5,100
2010,06950505,"Lincoln-Sudbury Reg High",1.5,100
2010,06980000,"Manchester Essex Regional",2,100
2010,06980010,"Manchester Memorial Elementary",2.4,100
2010,06980020,"Essex Elementary",1.8,100
2010,06980030,"Manchester Essex Regional Middle School",1.6,100
2010,06980510,"Manchester Essex Regional High School",2.1,100
2010,07000000,"Marthas Vineyard",1.7,100
2010,07000505,"Marthas Vineyard Reg High",1.7,100
2010,07050000,Masconomet,2.2,100
2010,07050405,"Masconomet RMS",1.9,100
2010,07050505,"Masconomet Regional HS",2.4,100
2010,07100000,Mendon-Upton,4.8,100
2010,07100001,"Memorial School",5,100
2010,07100015,"Miscoe Hill School",6.6,100
2010,07100179,"Henry P Clough",4.9,100
2010,07100510,"Nipmuc Regional High",3.4,100
2010,07150000,"Mount Greylock",2.2,100
2010,07150505,"Mt Greylock Reg High",2.2,100
2010,07170000,"Mohawk Trail",3.2,100
2010,07170005,"Buckland-Shelburne Reg",3.3,100
2010,07170010,"Colrain Central",3.5,100
2010,07170015,"Heath Elementary",3.6,100
2010,07170020,"Sanderson Academy",3.2,100
2010,07170505,"Mohawk Trail Reg High",3.1,100
2010,07200000,Narragansett,3.1,100
2010,07200003,"Phillipston Memorial",4,100
2010,07200005,"Baldwinville Elementary",3.3,100
2010,07200010,"East Templeton",4.4,100
2010,07200020,"Templeton Center",4.9,100
2010,07200305,"Narragansett  Middle",3.1,100
2010,07200505,"Narragansett Reg High",2.4,100
2010,07250000,Nashoba,2.7,100
2010,07250010,"Mary Rowlandson Elementary",3.8,100
2010,07250015,Pompositticut,2.3,100
2010,07250020,"Center School",2,100
2010,07250025,"Florence Sawyer Sch",3.7,100
2010,07250305,"Luther Burbank Middle School",2,100
2010,07250310,Hale,2.1,100
2010,07250505,"Nashoba Regional",2.5,100
2010,07280000,"New Salem-Wendell",3.8,100
2010,07280015,"Swift River",3.8,100
2010,07300000,Northboro-Southboro,1.9,100
2010,07300505,"Algonquin Reg High",1.9,100
2010,07350000,"North Middlesex",3.9,100
2010,07350002,"Squannacook Early Childhood Center",56.5,100
2010,07350005,"Spaulding Memorial",6.6,100
2010,07350010,"Ashby Elementary",9,100
2010,07350015,"Peter Fitzpatrick ",,
2010,07350030,"Hawthorne Brook",4.1,100
2010,07350035,"Varnum Brook",6.6,100
2010,07350310,"Nissitissit Middle School",2.8,100
2010,07350505,"North Middlesex Reg",2.6,100
2010,07400000,"Old Rochester",2.3,100
2010,07400405,"Old Rochester Reg Jr High",2.3,100
2010,07400505,"Old Rochester Reg High",2.3,100
2010,07450000,Pentucket,3.3,100
2010,07450005,"Elmer S Bagnall",5.7,100
2010,07450010,"Helen R Donaghue School",2.6,100
2010,07450015,"Dr John C Page School",2.8,100
2010,07450020,"Dr Frederick N Sweetsir",4.1,100
2010,07450405,"Pentucket Reg Middle",3.8,100
2010,07450505,"Pentucket Reg Sr High",2.5,100
2010,07500000,"Pioneer Valley",2.2,96.6
2010,07500006,"Bernardston Elem",2.2,100
2010,07500007,"Pearl E Rhodes Elem",2,100
2010,07500008,"Northfield Elementary",2.6,86.4
2010,07500009,"Warwick Community School",1,100
2010,07500505,"Pioneer Valley Reg",2.3,100
2010,07530000,Quabbin,4.8,100
2010,07530005,"Hardwick Elem",4.7,100
2010,07530010,"Hubbardston Center",5.6,100
2010,07530020,"New Braintree Grade",1.8,100
2010,07530025,"Oakham Center",6.3,100
2010,07530030,"Ruggles Lane",5.8,100
2010,07530405,"Quabbin Regional Middle School",3.4,100
2010,07530505,"Quabbin Regional High School",5.4,100
2010,07550000,"Ralph C Mahar",1.8,100
2010,07550505,"Ralph C Mahar Reg",1.8,100
2010,07600000,"Silver Lake",2.9,100
2010,07600405,"Silver Lake Regional Middle School",1.9,100
2010,07600505,"Silver Lake Reg High",3.9,100
2010,07650000,"Southern Berkshire",3.4,100
2010,07650015,Monterey,9,100
2010,07650018,"New Marlborough Central",2,100
2010,07650030,"South Egremont",5.7,100
2010,07650035,Undermountain,6.6,100
