FY_CODE,WPI_ORG_NAME,ORG_CODE,ORG_TYP_CODE,WPI_PGRAD_4YRPRV_CNT,WPI_PGRAD_4YRPRV_PCT,WPI_PGRAD_4YRPUB_CNT,WPI_PGRAD_4YRPUB_PCT,WPI_PGRAD_2YRPRV_CNT,WPI_PGRAD_2YRPRV_PCT,WPI_PGRAD_2YRPUB_CNT,WPI_PGRAD_2YRPUB_PCT,WPI_PGRAD_PSTSEC_CNT,WPI_PGRAD_PSTSEC_PCT,WPI_PGRAD_WORK_CNT,WPI_PGRAD_WORK_PCT,WPI_PGRAD_MILIT_CNT,WPI_PGRAD_MILIT_PCT,WPI_PGRAD_OTHER_CNT,WPI_PGRAD_OTHER_PCT,WPI_PGRAD_UNKNOWN_CNT,WPI_PGRAD_UNKNOWN_PCT,WPI_PGRAD_TOTAL_CNT
2010,"Vernon Hill School",03480280,6,,,,,,,,,,,,,,,,,,,
2010,"University Pk Campus Sch",03480285,6,10,34.5,14,48.3,0,0,5,17.2,0,0,0,0,0,0,0,0,0,0,29
2010,"Claremont Academy",03480350,6,12,26.7,8,17.8,0,0,19,42.2,0,0,1,2.2,1,2.2,0,0,4,8.9,45
2010,"Burncoat Middle School",03480405,6,,,,,,,,,,,,,,,,,,,
2010,"Forest Grove Middle",03480415,6,,,,,,,,,,,,,,,,,,,
2010,"Worcester East Middle",03480420,6,,,,,,,,,,,,,,,,,,,
2010,"Sullivan Middle",03480423,6,,,,,,,,,,,,,,,,,,,
2010,"Burncoat Senior High",03480503,6,57,24.7,45,19.5,5,2.2,75,32.5,9,3.9,12,5.2,10,4.3,1,0.4,17,7.4,231
2010,"Doherty Memorial High",03480512,6,73,20.3,106,29.5,2,0.6,128,35.7,9,2.5,23,6.4,8,2.2,2,0.6,8,2.2,359
2010,"North High",03480515,6,21,10,29,13.8,5,2.4,115,54.8,22,10.5,7,3.3,8,3.8,2,1,1,0.5,210
2010,"South High Community",03480520,6,48,18.8,57,22.4,0,0,100,39.2,13,5.1,10,3.9,4,1.6,5,2,18,7.1,255
2010,"Worcester Technical High",03480605,6,45,15,37,12.3,6,2,125,41.5,21,7,58,19.3,6,2,0,0,3,1,301
2010,Wrentham,03500000,5,,,,,,,,,,,,,,,,,,,
2010,Delaney,03500003,6,,,,,,,,,,,,,,,,,,,
2010,"Charles E Roderick",03500010,6,,,,,,,,,,,,,,,,,,,
2010,"Northampton-Smith Vocational Agricultural",04060000,5,1,1,3,2.9,1,1,28,26.9,1,1,63,60.6,3,2.9,0,0,4,3.8,104
2010,"Smith Voc and Agr High",04060705,6,1,1,3,2.9,1,1,28,26.9,1,1,63,60.6,3,2.9,0,0,4,3.8,104
2010,"Excel Academy Charter (District)",04100000,12,,,,,,,,,,,,,,,,,,,
2010,"Excel Academy Charter School",04100205,13,,,,,,,,,,,,,,,,,,,
2010,"Academy Of the Pacific Rim Charter Public (District)",04120000,12,24,75,7,21.9,0,0,1,3.1,0,0,0,0,0,0,0,0,0,0,32
2010,"Academy Of the Pacific Rim Charter Public Sch",04120530,13,24,75,7,21.9,0,0,1,3.1,0,0,0,0,0,0,0,0,0,0,32
2010,"Four Rivers Charter Public (District)",04130000,12,7,43.8,6,37.5,0,0,1,6.3,0,0,2,12.5,0,0,0,0,0,0,16
2010,"Four Rivers Charter Public School",04130505,13,7,43.8,6,37.5,0,0,1,6.3,0,0,2,12.5,0,0,0,0,0,0,16
2010,"Berkshire Arts and Technology Charter Public (District)",04140000,12,,,,,,,,,,,,,,,,,,,5
2010,"Berkshire Arts and Technology Charter Public",04140305,13,,,,,,,,,,,,,,,,,,,5
2010,"Amesbury Academy Charter Public School",04150000,12,1,7.7,0,0,0,0,1,7.7,2,15.4,9,69.2,0,0,0,0,0,0,13
2010,"Academy of Strategic Learning Charter School",04150505,13,1,7.7,0,0,0,0,1,7.7,2,15.4,9,69.2,0,0,0,0,0,0,13
2010,"Boston Preparatory Charter Public (District)",04160000,12,,,,,,,,,,,,,,,,,,,
2010,"Boston Preparatory Charter Public School",04160305,13,,,,,,,,,,,,,,,,,,,
2010,"Christa McAuliffe Regional Charter Public (District)",04180000,12,,,,,,,,,,,,,,,,,,,
2010,"Christa McAuliffe Regional Charter Public Sch",04180305,13,,,,,,,,,,,,,,,,,,,
2010,"Smith Leadership Academy Charter Public (District)",04190000,12,,,,,,,,,,,,,,,,,,,
2010,"Smith Leadership Academy Charter Public Schoo",04190305,13,,,,,,,,,,,,,,,,,,,
2010,"Benjamin Banneker Charter Public (District)",04200000,12,,,,,,,,,,,,,,,,,,,
2010,"Benjamin Banneker Charter Public School",04200205,13,,,,,,,,,,,,,,,,,,,
2010,"Barnstable Horace Mann Charter (District)",04230000,12,,,,,,,,,,,,,,,,,,,
2010,"Barnstable Horace Mann Charter School",04230010,13,,,,,,,,,,,,,,,,,,,
2010,"Boston Day and Evening Academy Charter (District)",04240000,12,1,1.6,16,25,2,3.1,25,39.1,6,9.4,7,10.9,1,1.6,2,3.1,4,6.3,64
2010,"Boston Day and Evening Academy Charter School",04240505,13,1,1.6,16,25,2,3.1,25,39.1,6,9.4,7,10.9,1,1.6,2,3.1,4,6.3,64
2010,"Barnstable Community Horace Mann Charter Public (District)",04270000,12,,,,,,,,,,,,,,,,,,,
2010,"Barnstable Community Horace Mann Charter Publ",04270010,13,,,,,,,,,,,,,,,,,,,
2010,"Edward Brooke Charter (District)",04280000,12,,,,,,,,,,,,,,,,,,,
2010,"Edward Brooke Charter School",04280305,13,,,,,,,,,,,,,,,,,,,
2010,"KIPP Academy Lynn Charter (District)",04290000,12,,,,,,,,,,,,,,,,,,,
2010,"KIPP Academy Lynn Charter School",04290010,13,,,,,,,,,,,,,,,,,,,
2010,"Advanced Math and Science Academy Charter (District)",04300000,12,,,,,,,,,,,,,,,,,,,
2010,"Advanced Math and Science Academy Charter Sch",04300305,13,,,,,,,,,,,,,,,,,,,
2010,"Cape Cod Lighthouse Charter (District)",04320000,12,,,,,,,,,,,,,,,,,,,
2010,"Cape Cod Lighthouse Charter School",04320530,13,,,,,,,,,,,,,,,,,,,
2010,"Innovation Academy Charter (District)",04350000,12,,,,,,,,,,,,,,,,,,,
2010,"Innovation Academy Charter School",04350305,13,,,,,,,,,,,,,,,,,,,
2010,"Community Charter School of Cambridge (District)",04360000,12,11,57.9,4,21.1,1,5.3,3,15.8,0,0,0,0,0,0,0,0,0,0,19
2010,"Community Charter School of Cambridge",04360305,13,11,57.9,4,21.1,1,5.3,3,15.8,0,0,0,0,0,0,0,0,0,0,19
2010,"City On A Hill Charter Public (District)",04370000,12,14,40,13,37.1,1,2.9,5,14.3,0,0,0,0,0,0,0,0,2,5.7,35
2010,"City On A Hill Charter Public School",04370505,13,14,40,13,37.1,1,2.9,5,14.3,0,0,0,0,0,0,0,0,2,5.7,35
2010,"Codman Academy Charter Public (District)",04380000,12,0,0,12,75,0,0,4,25,0,0,0,0,0,0,0,0,0,0,16
2010,"Codman Academy Charter Public School",04380505,13,0,0,12,75,0,0,4,25,0,0,0,0,0,0,0,0,0,0,16
2010,"Conservatory Lab Charter (District)",04390000,12,,,,,,,,,,,,,,,,,,,
2010,"Conservatory Lab Charter School",04390050,13,,,,,,,,,,,,,,,,,,,
2010,"Community Day Charter Public (District)",04400000,12,,,,,,,,,,,,,,,,,,,
2010,"Community Day Charter Public School",04400205,13,,,,,,,,,,,,,,,,,,,
2010,"Sabis International Charter (District)",04410000,12,37,52.9,14,20,0,0,16,22.9,2,2.9,0,0,1,1.4,0,0,0,0,70
2010,"Sabis International Charter School",04410505,13,37,52.9,14,20,0,0,16,22.9,2,2.9,0,0,1,1.4,0,0,0,0,70
2010,"Neighborhood House Charter (District)",04440000,12,,,,,,,,,,,,,,,,,,,
2010,"Neighborhood House Charter School",04440205,13,,,,,,,,,,,,,,,,,,,
2010,"Abby Kelley Foster Charter Public (District)",04450000,12,17,44.7,21,55.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
2010,"Abby Kelley Foster Charter Public School",04450105,13,17,44.7,21,55.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
2010,"Foxborough Regional Charter (District)",04460000,12,18,52.9,11,32.4,1,2.9,4,11.8,0,0,0,0,0,0,0,0,0,0,34
2010,"Foxborough Regional Charter School",04460550,13,18,52.9,11,32.4,1,2.9,4,11.8,0,0,0,0,0,0,0,0,0,0,34
2010,"Benjamin Franklin Classical Charter Public (District)",04470000,12,,,,,,,,,,,,,,,,,,,
2010,"Benjamin Franklin Classical Charter Public Sc",04470205,13,,,,,,,,,,,,,,,,,,,
2010,"Boston Collegiate Charter (District)",04490000,12,12,40,14,46.7,0,0,3,10,0,0,0,0,1,3.3,0,0,0,0,30
2010,"Boston Collegiate Charter School",04490305,13,12,40,14,46.7,0,0,3,10,0,0,0,0,1,3.3,0,0,0,0,30
2010,"Hilltown Cooperative Charter  Public (District)",04500000,12,,,,,,,,,,,,,,,,,,,
2010,"Hilltown Cooperative Charter Public School",04500105,13,,,,,,,,,,,,,,,,,,,
2010,"Robert M. Hughes Academy Charter Public (District)",04510000,12,,,,,,,,,,,,,,,,,,,
2010,"Robert M. Hughes Academy Charter Public Schoo",04510550,13,,,,,,,,,,,,,,,,,,,
2010,"Edward M. Kennedy Academy for Health Careers (Horace Mann Charter School)",04520000,12,17,37,16,34.8,3,6.5,10,21.7,0,0,0,0,0,0,0,0,0,0,46
2010,"Health Careers Academy Charter School",04520505,13,17,37,16,34.8,3,6.5,10,21.7,0,0,0,0,0,0,0,0,0,0,46
2010,"Holyoke Community Charter (District)",04530000,12,,,,,,,,,,,,,,,,,,,
2010,"Holyoke Community Charter School",04530005,13,,,,,,,,,,,,,,,,,,,
2010,"Lawrence Family Development Charter (District)",04540000,12,,,,,,,,,,,,,,,,,,,
2010,"Lawrence Family Development Charter School",04540205,13,,,,,,,,,,,,,,,,,,,
2010,"Hill View Montessori Charter Public (District)",04550000,12,,,,,,,,,,,,,,,,,,,
2010,"Hill View Montessori Charter Public School",04550050,13,,,,,,,,,,,,,,,,,,,
2010,"Lowell Community Charter Public (District)",04560000,12,,,,,,,,,,,,,,,,,,,
2010,"Lowell Community Charter Public School",04560050,13,,,,,,,,,,,,,,,,,,,
2010,"Lowell Middlesex Academy Charter (District)",04580000,12,0,0,0,0,0,0,11,84.6,0,0,2,15.4,0,0,0,0,0,0,13
2010,"Lowell Middlesex Academy Charter School",04580505,13,0,0,0,0,0,0,11,84.6,0,0,2,15.4,0,0,0,0,0,0,13
2010,"Marblehead Community Charter Public (District)",04640000,12,,,,,,,,,,,,,,,,,,,
2010,"Marblehead Community Charter Public School",04640305,13,,,,,,,,,,,,,,,,,,,
2010,"Martha's Vineyard Charter (District)",04660000,12,4,50,1,12.5,0,0,0,0,0,0,0,0,0,0,3,37.5,0,0,8
2010,"Martha's Vineyard Charter School",04660550,13,4,50,1,12.5,0,0,0,0,0,0,0,0,0,0,3,37.5,0,0,8
2010,"Ma Academy for Math and Science",04680000,5,43,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
2010,"Ma Academy for Math and Science School",04680505,6,43,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
2010,"MATCH Charter Public School (District)",04690000,12,21,56.8,15,40.5,0,0,1,2.7,0,0,0,0,0,0,0,0,0,0,37
2010,"MATCH Charter Public High School",04690505,13,21,56.8,15,40.5,0,0,1,2.7,0,0,0,0,0,0,0,0,0,0,37
2010,"Mystic Valley Regional Charter (District)",04700000,12,24,54.5,19,43.2,0,0,0,0,0,0,0,0,0,0,0,0,1,2.3,44
2010,"Mystic Valley Regional Charter School",04700105,13,24,54.5,19,43.2,0,0,0,0,0,0,0,0,0,0,0,0,1,2.3,44
2010,"New Leadership Charter (District)",04710000,12,7,28,4,16,0,0,6,24,1,4,0,0,0,0,0,0,7,28,25
2010,"New Leadership Charter School",04710405,13,7,28,4,16,0,0,6,24,1,4,0,0,0,0,0,0,7,28,25
2010,"North Central Charter Essential (District)",04740000,12,9,18.8,15,31.3,0,0,19,39.6,2,4.2,1,2.1,1,2.1,0,0,1,2.1,48
2010,"North Central Charter Essential School",04740505,13,9,18.8,15,31.3,0,0,19,39.6,2,4.2,1,2.1,1,2.1,0,0,1,2.1,48
2010,"Dorchester Collegiate Academy Charter (District)",04750000,12,,,,,,,,,,,,,,,,,,,
2010,"Dorchester Collegiate Academy Charter",04750505,13,,,,,,,,,,,,,,,,,,,
2010,"Silver Hill Horace Mann Charter (District)",04770000,12,,,,,,,,,,,,,,,,,,,
2010,"Silver Hill Horace Mann Charter School",04770010,13,,,,,,,,,,,,,,,,,,,
2010,"Francis W. Parker Charter Essential (District)",04780000,12,37,63.8,18,31,0,0,0,0,2,3.4,0,0,1,1.7,0,0,0,0,58
2010,"Francis W. Parker Charter Essential School",04780505,13,37,63.8,18,31,0,0,0,0,2,3.4,0,0,1,1.7,0,0,0,0,58
2010,"Pioneer Valley Performing Arts Charter Public (District)",04790000,12,26,42.6,13,21.3,0,0,18,29.5,0,0,3,4.9,0,0,1,1.6,0,0,61
2010,"Pioneer Valley Performing Arts Charter Public",04790505,13,26,42.6,13,21.3,0,0,18,29.5,0,0,3,4.9,0,0,1,1.6,0,0,61
2010,"Boston Renaissance Charter Public (District)",04810000,12,,,,,,,,,,,,,,,,,,,
2010,"Boston Renaissance Charter  Public School",04810550,13,,,,,,,,,,,,,,,,,,,
2010,"River Valley Charter (District)",04820000,12,,,,,,,,,,,,,,,,,,,
2010,"River Valley Charter School",04820050,13,,,,,,,,,,,,,,,,,,,
2010,"Rising Tide Charter Public (District)",04830000,12,,,,,,,,,,,,,,,,,,,
2010,"Rising Tide Charter Public School",04830305,13,,,,,,,,,,,,,,,,,,,
2010,"Roxbury Preparatory Charter (District)",04840000,12,,,,,,,,,,,,,,,,,,,
2010,"Roxbury Preparatory Charter School",04840505,13,,,,,,,,,,,,,,,,,,,
2010,"Salem Academy Charter (District)",04850000,12,4,28.6,6,42.9,2,14.3,2,14.3,0,0,0,0,0,0,0,0,0,0,14
2010,"Salem Academy Charter School",04850485,13,4,28.6,6,42.9,2,14.3,2,14.3,0,0,0,0,0,0,0,0,0,0,14
2010,"Seven Hills Charter Public (District)",04860000,12,,,,,,,,,,,,,,,,,,,
2010,"Seven Hills Charter School",04860105,13,,,,,,,,,,,,,,,,,,,
2010,"Prospect Hill Academy Charter (District)",04870000,12,24,39.3,20,32.8,1,1.6,4,6.6,0,0,0,0,0,0,0,0,12,19.7,61
2010,"Prospect Hill Academy Charter School",04870550,13,24,39.3,20,32.8,1,1.6,4,6.6,0,0,0,0,0,0,0,0,12,19.7,61
2010,"South Shore Charter Public (District)",04880000,12,11,44,7,28,1,4,6,24,0,0,0,0,0,0,0,0,0,0,25
2010,"South Shore Charter Public School",04880550,13,11,44,7,28,1,4,6,24,0,0,0,0,0,0,0,0,0,0,25
2010,"Sturgis Charter Public (District)",04890000,12,43,57.3,17,22.7,1,1.3,9,12,0,0,1,1.3,3,4,0,0,1,1.3,75
2010,"Sturgis Charter Public School",04890505,13,43,57.3,17,22.7,1,1.3,9,12,0,0,1,1.3,3,4,0,0,1,1.3,75
2010,"Atlantis Charter (District)",04910000,12,,,,,,,,,,,,,,,,,,,
2010,"Atlantis Charter School",04910550,13,,,,,,,,,,,,,,,,,,,
2010,"Martin Luther King Jr. Charter School of Excellence (District)",04920000,12,,,,,,,,,,,,,,,,,,,
2010,"Martin Luther King Jr. Charter School of Exce",04920005,13,,,,,,,,,,,,,,,,,,,
2010,"Phoenix Charter Academy (District)",04930000,12,1,5,4,20,1,5,14,70,0,0,0,0,0,0,0,0,0,0,20
2010,"Phoenix Charter Academy",04930505,13,1,5,4,20,1,5,14,70,0,0,0,0,0,0,0,0,0,0,20
2010,"Pioneer Charter School of Science (District)",04940000,12,,,,,,,,,,,,,,,,,,,
2010,"Pioneer Charter School of Science",04940205,13,,,,,,,,,,,,,,,,,,,
2010,"Global Learning Charter Public  (District)",04960000,12,0,0,6,50,0,0,5,41.7,0,0,1,8.3,0,0,0,0,0,0,12
2010,"Global Learning Charter Public School",04960305,13,0,0,6,50,0,0,5,41.7,0,0,1,8.3,0,0,0,0,0,0,12
2010,"Pioneer Valley Chinese Immersion Charter(District)",04970000,12,,,,,,,,,,,,,,,,,,,
2010,"Pioneer Valley Chinese Immersion Charter Scho",04970205,13,,,,,,,,,,,,,,,,,,,
2010,"Hampden Charter School of Science (District)",04990000,12,,,,,,,,,,,,,,,,,,,
2010,"Hampden Charter School of Science",04990305,13,,,,,,,,,,,,,,,,,,,
2010,Acton-Boxborough,06000000,5,280,61.9,134,29.6,2,0.4,9,2,8,1.8,4,0.9,1,0.2,4,0.9,10,2.2,452
2010,"Raymond J Grey JH",06000405,6,,,,,,,,,,,,,,,,,,,
2010,"Acton-Boxborough Reg High",06000505,6,280,61.9,134,29.6,2,0.4,9,2,8,1.8,4,0.9,1,0.2,4,0.9,10,2.2,452
2010,Adams-Cheshire,06030000,5,27,29,26,28,1,1.1,26,28,5,5.4,7,7.5,1,1.1,0,0,0,0,93
2010,"Cheshire Elementary",06030004,6,,,,,,,,,,,,,,,,,,,
2010,"Plunkett Elementary",06030020,6,,,,,,,,,,,,,,,,,,,
2010,"Hoosac Valley High",06030505,6,27,29,26,28,1,1.1,26,28,5,5.4,7,7.5,1,1.1,0,0,0,0,93
2010,Amherst-Pelham,06050000,5,154,54,44,15.4,0,0,48,16.8,6,2.1,22,7.7,3,1.1,6,2.1,2,0.7,285
2010,"Amherst Regional MS",06050405,6,,,,,,,,,,,,,,,,,,,
2010,"Amherst Regional High",06050505,6,154,54,44,15.4,0,0,48,16.8,6,2.1,22,7.7,3,1.1,6,2.1,2,0.7,285
2010,Ashburnham-Westminster,06100000,5,48,28.4,69,40.8,1,0.6,38,22.5,5,3,6,3.6,2,1.2,0,0,0,0,169
2010,"Westminster Elem",06100005,6,,,,,,,,,,,,,,,,,,,
2010,"Meetinghouse School",06100010,6,,,,,,,,,,,,,,,,,,,
2010,"Briggs Elem",06100025,6,,,,,,,,,,,,,,,,,,,
2010,"Overlook Middle School",06100305,6,,,,,,,,,,,,,,,,,,,
2010,"Oakmont Regional H S",06100505,6,48,28.4,69,40.8,1,0.6,38,22.5,5,3,6,3.6,2,1.2,0,0,0,0,169
2010,Athol-Royalston,06150000,5,10,12.3,20,24.7,2,2.5,25,30.9,0,0,16,19.8,5,6.2,1,1.2,0,0,81
2010,"Ellen Bigelow",06150005,6,,,,,,,,,,,,,,,,,,,2
2010,"Pleasant St",06150016,6,,,,,,,,,,,,,,,,,,,
2010,Riverbend,06150020,6,,,,,,,,,,,,,,,,,,,
2010,"Sanders Street",06150025,6,,,,,,,,,,,,,,,,,,,
2010,"Royalston Community Sch",06150050,6,,,,,,,,,,,,,,,,,,,
2010,"Athol-Royalston Middle School",06150305,6,,,,,,,,,,,,,,,,,,,
2010,"Athol High",06150505,6,10,12.7,20,25.3,2,2.5,25,31.6,0,0,16,20.3,5,6.3,1,1.3,0,0,79
2010,"Berkshire Hills",06180000,5,57,33.7,41,24.3,4,2.4,33,19.5,3,1.8,16,9.5,0,0,15,8.9,0,0,169
2010,"Muddy Brook Regional Elementary School",06180035,6,,,,,,,,,,,,,,,,,,,
2010,"Monument Valley Regional Middle School",06180310,6,,,,,,,,,,,,,,,,,,,
2010,"Monument Mt Reg High",06180505,6,57,33.7,41,24.3,4,2.4,33,19.5,3,1.8,16,9.5,0,0,15,8.9,0,0,169
2010,Berlin-Boylston,06200000,5,30,36.1,30,36.1,1,1.2,9,10.8,3,3.6,7,8.4,1,1.2,0,0,2,2.4,83
2010,"Tahanto Reg High",06200505,6,30,36.1,30,36.1,1,1.2,9,10.8,3,3.6,7,8.4,1,1.2,0,0,2,2.4,83
2010,Blackstone-Millville,06220000,5,20,14.9,47,35.1,9,6.7,26,19.4,2,1.5,17,12.7,4,3,0,0,9,6.7,134
2010,"John F Kennedy Elem",06220008,6,,,,,,,,,,,,,,,,,,,
2010,"Millville Elem",06220010,6,,,,,,,,,,,,,,,,,,,
2010,"A F Maloney",06220015,6,,,,,,,,,,,,,,,,,,,
2010,"Frederick W. Hartnett Middle School",06220405,6,,,,,,,,,,,,,,,,,,,
2010,"Blackstone Millville RHS",06220505,6,20,14.9,47,35.1,9,6.7,26,19.4,2,1.5,17,12.7,4,3,0,0,9,6.7,134
2010,Bridgewater-Raynham,06250000,5,96,25.8,124,33.3,6,1.6,50,13.4,15,4,6,1.6,12,3.2,2,0.5,61,16.4,372
2010,"Mitchell Elementary School",06250002,6,,,,,,,,,,,,,,,,,,,
2010,"Merrill Elementary School",06250020,6,,,,,,,,,,,,,,,,,,,
2010,"Laliberte Elementary School",06250050,6,,,,,,,,,,,,,,,,,,,
2010,"Williams Intermediate School",06250300,6,,,,,,,,,,,,,,,,,,,
2010,"Raynham Middle School",06250315,6,,,,,,,,,,,,,,,,,,,
2010,"Bridgewater Middle School",06250320,6,,,,,,,,,,,,,,,,,,,
2010,"Bridgewater-Raynham Reg",06250505,6,96,25.8,124,33.3,6,1.6,50,13.4,15,4,6,1.6,12,3.2,2,0.5,61,16.4,372
2010,Chesterfield-Goshen,06320000,5,,,,,,,,,,,,,,,,,,,
2010,"New Hingham Regional Elem",06320025,6,,,,,,,,,,,,,,,,,,,
2010,"Central Berkshire",06350000,5,44,27,34,20.9,2,1.2,64,39.3,2,1.2,12,7.4,4,2.5,0,0,1,0.6,163
2010,"Becket Washington School",06350005,6,,,,,,,,,,,,,,,,,,,
2010,"Berkshire Trail Elem",06350010,6,,,,,,,,,,,,,,,,,,,
2010,Craneville,06350025,6,,,,,,,,,,,,,,,,,,,
2010,Kittredge,06350035,6,,,,,,,,,,,,,,,,,,,
2010,"Nessacus Regional Middle School",06350305,6,,,,,,,,,,,,,,,,,,,
2010,"Wahconah Regional High",06350505,6,44,27,34,20.9,2,1.2,64,39.3,2,1.2,12,7.4,4,2.5,0,0,1,0.6,163
2010,Concord-Carlisle,06400000,5,248,76.5,54,16.7,0,0,6,1.9,5,1.5,3,0.9,0,0,1,0.3,7,2.2,324
2010,"Concord Carlisle High",06400505,6,248,76.5,54,16.7,0,0,6,1.9,5,1.5,3,0.9,0,0,1,0.3,7,2.2,324
2010,Dennis-Yarmouth,06450000,5,75,36.1,31,14.9,0,0,54,26,0,0,7,3.4,8,3.8,4,1.9,29,13.9,208
2010,"Ezra H Baker",06450005,6,,,,,,,,,,,,,,,,,,,
2010,"Marguerite E Small Elem",06450015,6,,,,,,,,,,,,,,,,,,,
2010,"Laurence C MacArthur Elem",06450020,6,,,,,,,,,,,,,,,,,,,
2010,"Station Avenue Elem",06450025,6,,,,,,,,,,,,,,,,,,,
2010,"Mattacheese Middle Sch",06450305,6,,,,,,,,,,,,,,,,,,,
2010,"N H Wixon Middle",06450310,6,,,,,,,,,,,,,,,,,,,
2010,"Dennis-Yarmouth Reg High",06450505,6,75,36.1,31,14.9,0,0,54,26,0,0,7,3.4,8,3.8,4,1.9,29,13.9,208
2010,Dighton-Rehoboth,06500000,5,67,26.4,97,38.2,0,0,57,22.4,5,2,21,8.3,6,2.4,0,0,1,0.4,254
2010,"Dighton Elementary",06500005,6,,,,,,,,,,,,,,,,,,,
2010,"Palmer River",06500010,6,,,,,,,,,,,,,,,,,,,
2010,"Dighton Middle School",06500305,6,,,,,,,,,,,,,,,,,,,
2010,"Dorothy L Beckwith",06500310,6,,,,,,,,,,,,,,,,,,,
2010,"Dighton-Rehoboth Rhs",06500505,6,67,26.4,97,38.2,0,0,57,22.4,5,2,21,8.3,6,2.4,0,0,1,0.4,254
2010,Dover-Sherborn,06550000,5,108,70.6,38,24.8,0,0,2,1.3,1,0.7,2,1.3,0,0,1,0.7,1,0.7,153
2010,"Dover-Sherborn Reg MS",06550405,6,,,,,,,,,,,,,,,,,,,
2010,"Dover-Sherborn Reg High",06550505,6,108,70.6,38,24.8,0,0,2,1.3,1,0.7,2,1.3,0,0,1,0.7,1,0.7,153
2010,"Dudley-Charlton Reg",06580000,5,84,26.9,112,35.9,5,1.6,64,20.5,7,2.2,24,7.7,12,3.8,1,0.3,3,1,312
2010,"Dudley Elementary",06580005,6,,,,,,,,,,,,,,,,,,,
2010,"Mason Rd School",06580010,6,,,,,,,,,,,,,,,,,,,
2010,"Charlton Elementary",06580020,6,,,,,,,,,,,,,,,,,,,
2010,"Heritage School",06580030,6,,,,,,,,,,,,,,,,,,,
2010,"Dudley Middle School",06580305,6,,,,,,,,,,,,,,,,,,,
2010,"Charlton Middle School",06580310,6,,,,,,,,,,,,,,,,,,,
2010,"Shepherd Hill Reg High",06580505,6,84,26.9,112,35.9,5,1.6,64,20.5,7,2.2,24,7.7,12,3.8,1,0.3,3,1,312
2010,Nauset,06600000,5,91,40.6,48,21.4,1,0.4,43,19.2,4,1.8,29,12.9,4,1.8,4,1.8,0,0,224
2010,"Nauset Reg Middle",06600305,6,,,,,,,,,,,,,,,,,,,
2010,"Nauset Regional High",06600505,6,91,40.6,48,21.4,1,0.4,43,19.2,4,1.8,29,12.9,4,1.8,4,1.8,0,0,224
2010,"Farmington River Reg",06620000,5,,,,,,,,,,,,,,,,,,,
2010,"Farmington River Elem",06620020,6,,,,,,,,,,,,,,,,,,,
2010,Freetown-Lakeville,06650000,5,44,22.8,69,35.8,0,0,62,32.1,6,3.1,6,3.1,2,1,0,0,4,2.1,193
2010,"Freetown-Lakeville Intermediate School",06650015,6,,,,,,,,,,,,,,,,,,,
2010,"Freetown-Lakeville Middle School",06650305,6,,,,,,,,,,,,,,,,,,,
2010,"Apponequet Regional High",06650505,6,44,22.8,69,35.8,0,0,62,32.1,6,3.1,6,3.1,2,1,0,0,4,2.1,193
2010,Frontier,06700000,5,33,30.8,25,23.4,0,0,42,39.3,2,1.9,3,2.8,2,1.9,0,0,0,0,107
2010,"Frontier Reg",06700505,6,33,30.8,25,23.4,0,0,42,39.3,2,1.9,3,2.8,2,1.9,0,0,0,0,107
2010,Gateway,06720000,5,16,19.3,16,19.3,0,0,33,39.8,6,7.2,10,12,2,2.4,0,0,0,0,83
2010,"Blandford Elementary",06720033,6,,,,,,,,,,,,,,,,,,,
2010,"Chester Elementary",06720059,6,,,,,,,,,,,,,,,,,,,
2010,"Littleville Elementary School",06720143,6,,,,,,,,,,,,,,,,,,,
2010,"Russell Elementary",06720256,6,,,,,,,,,,,,,,,,,,,
2010,"Russell H Conwell",06720349,6,,,,,,,,,,,,,,,,,,,
2010,"Gateway Regional Junior High School",06720405,6,,,,,,,,,,,,,,,,,,,
2010,"Gateway Regional Middle School",06720410,6,,,,,,,,,,,,,,,,,,,
2010,"Gateway Reg High",06720505,6,16,19.3,16,19.3,0,0,33,39.8,6,7.2,10,12,2,2.4,0,0,0,0,83
2010,Groton-Dunstable,06730000,5,90,48.4,72,38.7,2,1.1,4,2.2,0,0,0,0,3,1.6,0,0,15,8.1,186
2010,"Boutwell School",06730001,6,,,,,,,,,,,,,,,,,,,
2010,"Swallow/Union School",06730005,6,,,,,,,,,,,,,,,,,,,
2010,"Florence Roche School",06730010,6,,,,,,,,,,,,,,,,,,,
2010,"Groton Dunstable Reg Middle",06730305,6,,,,,,,,,,,,,,,,,,,
2010,"Groton Dunstable Regional",06730505,6,90,48.4,72,38.7,2,1.1,4,2.2,0,0,0,0,3,1.6,0,0,15,8.1,186
2010,Gill-Montague,06740000,5,11,16.9,10,15.4,0,0,37,56.9,1,1.5,4,6.2,0,0,1,1.5,1,1.5,65
2010,"Gill Elem",06740005,6,,,,,,,,,,,,,,,,,,,
2010,Hillcrest,06740015,6,,,,,,,,,,,,,,,,,,,
2010,"Sheffield Elementary",06740050,6,,,,,,,,,,,,,,,,,,,
2010,"Great Falls Middle",06740310,6,,,,,,,,,,,,,,,,,,,
